,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
91498,91498,91498,100064326776811_320786126742277,2022-02-22 17:00:12,photo,,https://moz.gov.ua/article/news/hto-i-jak-mozhe-viklikati-mobilnu-brigadu-z-vakcinacii-vid-covid-19,moz.gov.ua,moz
102868,102868,102868,100068801486348_257764463193601,2022-02-22 18:06:23,photo,,https://moz.gov.ua/article/news/hto-i-jak-mozhe-viklikati-mobilnu-brigadu-z-vakcinacii-vid-covid-19,moz.gov.ua,moz
110511,110511,110511,1318353874953608_4779605985495029,2022-02-22 18:53:58,photo,,https://moz.gov.ua/article/for-medical-staff/roz%E2%80%99jasnennja-jak-medichnim-zakladam-pidgotuvatisja-do-novih-umov-vidpusku-antibiotikiv,moz.gov.ua,moz
174357,174357,174357,100064857574112_324394733065777,2022-02-23 06:50:56,photo,,https://moz.gov.ua/article/for-medical-staff/roz%E2%80%99jasnennja-jak-medichnim-zakladam-pidgotuvatisja-do-novih-umov-vidpusku-antibiotikiv,moz.gov.ua,moz
190816,190816,190816,1663381727323535_3073923442936016,2022-02-23 10:03:04,link,Access denied | moz.gov.ua used Cloudflare to restrict access,https://moz.gov.ua/article/ministry-mandates/nakaz-moz-ukraini-vid-22022022--358-pro-vnesennja-zmin-do-protokolu--nadannja-medichnoi-dopomogi-dlja-likuvannja--koronavirusnoi-hvorobi-covid-19,moz.gov.ua,moz
195316,195316,195316,100064326776811_321242313363325,2022-02-23 10:32:53,photo,,https://moz.gov.ua/,moz.gov.ua,moz
197396,197396,197396,1477044575945646_3097645437218877,2022-02-23 11:45:09,photo,,https://moz.gov.ua,moz.gov.ua,moz
198824,198824,198824,132956414058659_915545759133050,2022-02-23 11:55:14,photo,,https://moz.gov.ua,moz.gov.ua,moz
199674,199674,199674,100064621994687_318981446932586,2022-02-23 12:00:07,photo,,https://moz.gov.ua/,moz.gov.ua,moz
199732,199732,199732,1876700535902611_3029667790605874,2022-02-23 12:00:10,photo,,https://moz.gov.ua,moz.gov.ua,moz
199798,199798,199798,1966873633587786_3100215996920205,2022-02-23 12:00:20,photo,,https://moz.gov.ua,moz.gov.ua,moz
200322,200322,200322,385453291905177_1428991764217986,2022-02-23 12:03:02,photo,,https://moz.gov.ua/,moz.gov.ua,moz
201398,201398,201398,2733666720230029_3411445675785460,2022-02-23 12:09:58,photo,,https://moz.gov.ua,moz.gov.ua,moz
203728,203728,203728,603152426514457_2142466065916411,2022-02-23 12:26:01,photo,,https://moz.gov.ua,moz.gov.ua,moz
208533,208533,208533,100068813186354_255931870043917,2022-02-23 12:56:14,photo,,https://moz.gov.ua/,moz.gov.ua,moz
208816,208816,208816,100064846114352_317300437108158,2022-02-23 12:58:17,photo,,https://moz.gov.ua/,moz.gov.ua,moz
210445,210445,210445,100057803313782_376639157606192,2022-02-23 13:07:25,photo,,https://moz.gov.ua/,moz.gov.ua,moz
212832,212832,212832,100068692187052_256674623298942,2022-02-23 13:24:08,photo,,https://moz.gov.ua/article/news/es-rekomendue-dozvoliti-vizd-turistam-scheplenim-bud-jakoju-shvalenoju-vooz-vakcinoju-,moz.gov.ua,moz
217056,217056,217056,383721812113245_1275917052893712,2022-02-23 13:50:54,photo,,https://moz.gov.ua/article/news/es-rekomendue-dozvoliti-vizd-turistam-scheplenim-bud-jakoju-shvalenoju-vooz-vakcinoju-,moz.gov.ua,moz
221040,221040,221040,100064554675894_319323233562830,2022-02-23 14:14:46,photo,,https://moz.gov.ua/article/news/es-rekomendue-dozvoliti-vizd-turistam-scheplenim-bud-jakoju-shvalenoju-vooz-vakcinoju-,moz.gov.ua,moz
224535,224535,224535,100068801486348_258310739805640,2022-02-23 14:36:31,photo,,https://moz.gov.ua/article/news/es-rekomendue-dozvoliti-vizd-turistam-scheplenim-bud-jakoju-shvalenoju-vooz-vakcinoju-,moz.gov.ua,moz
226665,226665,226665,385453291905177_1429085277541968,2022-02-23 14:50:07,photo,,https://moz.gov.ua/,moz.gov.ua,moz
226706,226706,226706,385453291905177_1429085410875288,2022-02-23 14:50:22,photo,,https://moz.gov.ua/article/news/es-rekomendue-dozvoliti-vizd-turistam-scheplenim-bud-jakoju-shvalenoju-vooz-vakcinoju-,moz.gov.ua,moz
226772,226772,226772,1516219168449127_7260500080687645,2022-02-23 14:50:48,photo,,https://moz.gov.ua,moz.gov.ua,moz
235371,235371,235371,110919770339436_725837918847615,2022-02-23 15:46:20,photo,,https://moz.gov.ua/,moz.gov.ua,moz
253573,253573,253573,100064428352643_326133796210896,2022-02-23 17:49:36,photo,,https://moz.gov.ua/,moz.gov.ua,moz
254335,254335,254335,1088318638262634_1503810916713402,2022-02-23 17:55:19,photo,,https://moz.gov.ua,moz.gov.ua,moz
254353,254353,254353,2185807468157885_7003779766360607,2022-02-23 17:55:25,photo,,https://moz.gov.ua,moz.gov.ua,moz
261435,261435,261435,3747404045376954_4861994203917927,2022-02-23 18:44:19,link,Access denied | moz.gov.ua used Cloudflare to restrict access,https://moz.gov.ua/article/news/kabmin-sprostiv-peretin-kordonu-dlja-ukrainciv-jaki-povertajutsja-dodomu,moz.gov.ua,moz
261489,261489,261489,1403527976609162_2766691660292780,2022-02-23 18:44:48,photo,,https://moz.gov.ua,moz.gov.ua,moz
261521,261521,261521,1203072913444621_1445529245865652,2022-02-23 18:45:00,photo,,https://moz.gov.ua,moz.gov.ua,moz
261626,261626,261626,136270500355508_945195009463049,2022-02-23 18:45:36,photo,,https://moz.gov.ua,moz.gov.ua,moz
261992,261992,261992,296291397685231_984782915502739,2022-02-23 18:47:57,link,Access denied | moz.gov.ua used Cloudflare to restrict access,https://moz.gov.ua/article/news/kabmin-sprostiv-peretin-kordonu-dlja-ukrainciv-jaki-povertajutsja-dodomu,moz.gov.ua,moz
265209,265209,265209,1716129871977374_3210209635902716,2022-02-23 19:10:30,photo,,https://moz.gov.ua,moz.gov.ua,moz
