,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
105276,105276,105276,1161543407320833_4775971419211329,2022-02-22 18:21:29,photo,,https://ko-fi.com/allanbarte,ko-fi.com,ko-fi
113347,113347,113347,179555479599180_977930519761668,2022-02-22 19:10:47,photo,,https://ko-fi.com/allanbarte,ko-fi.com,ko-fi
115826,115826,115826,2779463359701537683_5435111241,2022-02-22 19:24:34,photo,,ko-fi.com/fanmaps,,ko-fi
115843,115843,115843,1727288070898602_2794908167469915,2022-02-22 19:24:38,photo,,https://ko-fi.com/fanmaps,ko-fi.com,ko-fi
138827,138827,138827,2779546358912707228_5435111241,2022-02-22 22:09:28,photo,,ko-fi.com/fanmaps,,ko-fi
138830,138830,138830,1727288070898602_2794983157462416,2022-02-22 22:09:34,photo,,https://ko-fi.com/fanmaps,ko-fi.com,ko-fi
140059,140059,140059,163463977049101_5194532350608880,2022-02-22 22:21:20,photo,,https://ko-fi.com/allanbarte,ko-fi.com,ko-fi
153771,153771,153771,309595129399369_1626823127676556,2022-02-23 02:00:04,photo,,https://ko-fi.com/allanbarte,ko-fi.com,ko-fi
197859,197859,197859,2779958578495234541_5435111241,2022-02-23 11:48:28,photo,,ko-fi.com/fanmaps,,ko-fi
197877,197877,197877,1727288070898602_2795314614095937,2022-02-23 11:48:34,photo,,https://ko-fi.com/fanmaps,ko-fi.com,ko-fi
588825,588825,588825,100064844768316_324561429715347,2022-02-24 14:47:31,photo,,https://ko-fi.com/thehappyliberal,ko-fi.com,ko-fi
693379,693379,693379,100044113012472_499111051569324,2022-02-24 17:39:33,photo,,https://ko-fi.com/thehappyliberal,ko-fi.com,ko-fi
698042,698042,698042,192916344512653_1362711787533097,2022-02-24 17:46:51,youtube,"Ukrainian Military TRIBUTE - ""For Ukraine"" (2022 ᴴᴰ)",https://ko-fi.com/jaxvellex,ko-fi.com,ko-fi
700104,700104,700104,277067286731700_625394621898963,2022-02-24 17:50:06,youtube,"Ukrainian Military TRIBUTE - ""For Ukraine"" (2022 ᴴᴰ)",https://ko-fi.com/jaxvellex,ko-fi.com,ko-fi
700173,700173,700173,554508611859060_952831882026729,2022-02-24 17:50:13,youtube,"Ukrainian Military TRIBUTE - ""For Ukraine"" (2022 ᴴᴰ)",https://ko-fi.com/jaxvellex,ko-fi.com,ko-fi
848681,848681,848681,1125876867534409_4627436710711723,2022-02-24 23:52:52,photo,,https://ko-fi.com/deltythe73rd,ko-fi.com,ko-fi
950944,950944,950944,870096566353303_5525859864110260,2022-02-25 06:15:12,youtube,"Ukrainian Military TRIBUTE - ""For Ukraine"" (2022 ᴴᴰ)",https://ko-fi.com/jaxvellex,ko-fi.com,ko-fi
1160795,1160795,1160795,2781486578813970998_5435111241,2022-02-25 14:24:20,photo,,ko-fi.com/fanmaps,,ko-fi
1160842,1160842,1160842,1727288070898602_2796761453951253,2022-02-25 14:24:25,photo,,https://ko-fi.com/fanmaps,ko-fi.com,ko-fi
1225948,1225948,1225948,100064844768316_325347899636700,2022-02-25 16:25:33,photo,,https://ko-fi.com/thehappyliberal,ko-fi.com,ko-fi
1228221,1228221,1228221,176115909084742_5483124361717177,2022-02-25 16:29:47,photo,,https://ko-fi.com/thehappyliberal,ko-fi.com,ko-fi
1364952,1364952,1364952,727003714302476_1666622970340541,2022-02-25 20:57:58,photo,,https://ko-fi.com/koreanpeoplenews,ko-fi.com,ko-fi
1369588,1369588,1369588,1428878213875880_4872353649528302,2022-02-25 21:07:08,youtube,STOP THE WAR/ UKRAINE TECHNO/ DAXA*NASTIA*DARIA KOLOSOVA*MARIKA ROSSA/ 24 HRS PART I,work:https://ko-fi.com/TechnoPossessionThank,,
1375564,1375564,1375564,119664751414120_4743730542340828,2022-02-25 21:20:31,photo,,https://ko-fi.com/koreanpeoplenews,ko-fi.com,ko-fi
1419718,1419718,1419718,1428878213875880_4872572316173102,2022-02-25 23:17:05,youtube,STOP THE WAR/ UKRAINE TECHNO/ DAXA*NASTIA*DARIA KOLOSOVA*MARIKA ROSSA/ 24 HRS PART I,work:https://ko-fi.com/TechnoPossessionThank,,
