,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
555647,555647,555647,202480635550_10166363028995551,2022-02-24 13:30:04,link,Pray for Ukraine | CARE,https://care.org.uk/news/2022/02/pray-for-ukraine,care.org.uk,care
715377,715377,715377,115979795130394_5027350287326629,2022-02-24 18:13:09,link,Donate - Christians Care International,https://www.christianscare.org/donate,www.christianscare.org,christianscare
766416,766416,766416,22922069230_10159639624714231,2022-02-24 20:01:44,link,US healthcare organizations warned of cyber threats related to Russian invasion of Ukraine,https://www.scmagazine.com/analysis/cyberespionage/us-healthcare-organizations-warned-of-cyber-threats-related-to-russian-invasion-of-ukraine,www.scmagazine.com,scmagazine
802226,802226,802226,30139072158_10159560831877159,2022-02-24 21:51:06,link,UKRAINE CRISIS FUND: Urgent aid for 4 million - Give now | CARE.org,https://my.care.org/site/Donation2?31075.donation=form1&df_id=31075&mfc_pref=T&s_src=1722241UCF00&s_subsrc=FY22UkraineCrisisFundOS,my.care.org,care
831250,831250,831250,100050184892522_507394820943343,2022-02-24 23:01:46,link,UKRAINE CRISIS FUND: Urgent aid for 4 million - Give now | CARE.org,https://my.care.org/site/Donation2?31075.donation=form1&df_id=31075&mfc_pref=T&s_src=1722241UCF00&s_subsrc=FY22UkraineCrisisFundOS,my.care.org,care
867421,867421,867421,47316709157_10159744512179158,2022-02-25 01:25:49,photo,,https://www.facebook.com/usacaresorg/photos/a.188135559157/10159744511629158/?type=3,www.facebook.com,facebook
922724,922724,922724,76212817063_10158235078357064,2022-02-25 04:53:37,photo,,https://www.care.org.au/media/media-releases/care-statement-conflict-escalation-in-ukraine/,www.care.org.au,care
1064007,1064007,1064007,1399271293698764_3230522740573601,2022-02-25 11:18:59,link,US healthcare organizations warned of cyber threats related to Russian invasion of Ukraine,https://www.scmagazine.com/analysis/cyberespionage/us-healthcare-organizations-warned-of-cyber-threats-related-to-russian-invasion-of-ukraine,www.scmagazine.com,scmagazine
1181500,1181500,1181500,30139072158_10159562007332159,2022-02-25 15:11:00,link,Humanitarian crisis in Ukraine: CARE International provides emergency assistance funding - CARE,https://www.care.org/news-and-stories/press-releases/humanitarian-crisis-in-ukraine-care-international-provides-emergency-assistance-funding/,www.care.org,care
1192100,1192100,1192100,1731917150453448_3029906220654528,2022-02-25 15:29:14,photo,,https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO,my.care.org,care
