,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
1815940,1815940,1815940,100044381831260_506756647480392,2022-02-27 17:21:10,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
1843823,1843823,1843823,100057923714243_368032955137492,2022-02-27 18:43:10,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
1890534,1890534,1890534,529855118408513_531386418255383,2022-02-27 20:56:06,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
1924251,1924251,1924251,1826041110966227_3183954695174855,2022-02-27 23:46:16,photo,,https://supportukrainenow.org,supportukrainenow.org,supportukrainenow
1962149,1962149,1962149,100057813093098_378830570720710,2022-02-28 04:04:17,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
1972197,1972197,1972197,142274835971753_1784269975105556,2022-02-28 05:06:52,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2123337,2123337,2123337,100069212289822_260605629589845,2022-02-28 15:17:52,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2133788,2133788,2133788,496249243737688_5576113482417880,2022-02-28 15:47:22,link,Wie Sie als Ausländer der Ukraine konkret helfen können,https://supportukrainenow.org/translate-and-share-this/wie-sie-als-auslnder-der-ukraine-konkret-helfen-knnen,supportukrainenow.org,supportukrainenow
2169084,2169084,2169084,577189782422493_2397889293685857,2022-02-28 18:12:06,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2179154,2179154,2179154,10159242500554702,2022-02-28 18:42:27,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2225816,2225816,2225816,683793819641997_691890912165621,2022-02-28 21:18:12,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2325718,2325718,2325718,2445149202283866_2462566440542142,2022-03-01 08:08:49,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2345161,2345161,2345161,523199427763695_4886979401385654,2022-03-01 09:53:25,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2348384,2348384,2348384,50725297105_10158970720222106,2022-03-01 10:03:28,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2356946,2356946,2356946,1417012338566295_3074021122865400,2022-03-01 11:00:40,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2439776,2439776,2439776,1452225285061001_3164382157178630,2022-03-01 16:00:12,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2466271,2466271,2466271,100063636223502_408112697986601,2022-03-01 17:12:55,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2466335,2466335,2466335,1231152230279025_4973703356023875,2022-03-01 17:13:08,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2499220,2499220,2499220,100025054752076_957397925105357,2022-03-01 18:51:07,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2509301,2509301,2509301,613421132073443_4909029772512536,2022-03-01 19:22:58,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2543832,2543832,2543832,100063686911576_356654093134152,2022-03-01 21:22:06,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2581409,2581409,2581409,1633453510245956_3133095046948454,2022-03-02 00:29:19,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2890373,2890373,2890373,100044381831260_508681327287924,2022-03-02 18:11:42,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2938313,2938313,2938313,318887280221240_319167656859869,2022-03-02 21:10:29,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2939064,2939064,2939064,370022410626772_756599035302439,2022-03-02 21:12:43,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
2976667,2976667,2976667,2785430442965622849_987818513,2022-03-03 01:00:05,album,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3054839,3054839,3054839,100064898701637_326225842884037,2022-03-03 07:38:18,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3097627,3097627,3097627,2785688624844114425_34939548,2022-03-03 09:33:03,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3102017,3102017,3102017,100064760316130_320774330091242,2022-03-03 09:44:44,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3102983,3102983,3102983,100064793166413_321981343304969,2022-03-03 09:47:11,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3112722,3112722,3112722,105082276759_10159727756041760,2022-03-03 10:11:45,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3118948,3118948,3118948,179221848907752_2270224889807427,2022-03-03 10:27:36,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3164580,3164580,3164580,797556323705507_4718632078264559,2022-03-03 12:16:23,photo,,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3239916,3239916,3239916,488423881353273_1906649342864046,2022-03-03 15:43:45,link,Real ways you can help Ukraine as a foreigner,https://supportukrainenow.org/,supportukrainenow.org,supportukrainenow
3240384,3240384,3240384,683545988496691_1969881656529778,2022-03-03 15:44:46,photo,,https://supportukrainenow.org/translate-and-share-this/united-kingdom,supportukrainenow.org,supportukrainenow
3275089,3275089,3275089,353300051466761_2481769901953088,2022-03-03 17:39:30,status,,HTTPS://SUPPORTUKRAINENOW.ORG/,SUPPORTUKRAINENOW.ORG,SUPPORTUKRAINENOW
