,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
70728,70728,70728,484939395970563_692831461848021,2022-02-22 13:11:30,link,50 фінансових установ виключено з реєстрів,https://bank.gov.ua/ua/news/all/50-finansovih-ustanov-viklyucheno-z-reyestriv,bank.gov.ua,bank
169424,169424,169424,478273325530072_5267630503260973,2022-02-23 06:00:04,native_video,,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
171028,171028,171028,173522380090379_1125644221544852,2022-02-23 06:18:01,native_video,,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
172213,172213,172213,1017200635049384_4275279082574840,2022-02-23 06:30:24,native_video,,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
194087,194087,194087,484939395970563_693364868461347,2022-02-23 10:25:23,link,50 фінансових установ виключено з реєстрів,https://bank.gov.ua/ua/news/all/50-finansovih-ustanov-viklyucheno-z-reyestriv,bank.gov.ua,bank
196504,196504,196504,100064819655579_315502993953687,2022-02-23 11:38:59,photo,,https://bank.gov.ua/ua/news/all/u-razi-vvedennya-nadzvichaynogo-stanu-bankivska-sistema-pratsyuvatime-u-zvichaynomu-rejimi,bank.gov.ua,bank
207719,207719,207719,194617613940941_4961078483961473,2022-02-23 12:50:41,photo,,https://bank.gov.ua/ua/news/all/u-razi-vvedennya-nadzvichaynogo-stanu-bankivska-sistema-pratsyuvatime-u-zvichaynomu-rejimi,bank.gov.ua,bank
208173,208173,208173,937099836377768_4859206554167057,2022-02-23 12:53:51,photo,,https://bank.gov.ua/ua/news/all/u-razi-vvedennya-nadzvichaynogo-stanu-bankivska-sistema-pratsyuvatime-u-zvichaynomu-rejimi,bank.gov.ua,bank
223970,223970,223970,100069232239041_261052969545776,2022-02-23 14:33:09,link,#ШахрайГудбай,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
224871,224871,224871,1513347698923389_3190496391208503,2022-02-23 14:38:47,photo,,https://bank.gov.ua/ua/news/all/u-razi-vvedennya-nadzvichaynogo-stanu-bankivska-sistema-pratsyuvatime-u-zvichaynomu-rejimi,bank.gov.ua,bank
231321,231321,231321,100064819655579_315623883941598,2022-02-23 15:18:59,photo,,https://bank.gov.ua/ua/news/all/dva-roki-pislya-reformi-split--natsionalniy-bank-vidzvituvav-pro-rezultati-roboti-ta-okresliv-plani-na-maybutnye,bank.gov.ua,bank
250986,250986,250986,1537907629637228_4895985410496083,2022-02-23 17:31:26,native_video,,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
250992,250992,250992,430902357692830_1094124771370582,2022-02-23 17:31:28,native_video,,https://promo.bank.gov.ua/stopfraud/,promo.bank.gov.ua,bank
257045,257045,257045,100064819655579_315714837265836,2022-02-23 18:12:30,photo,,https://bank.gov.ua/ua/news/all/komentar-schodo-situatsiyi-na-finansovomu-rinku-ukrayini-13538,bank.gov.ua,bank
380458,380458,380458,100064819655579_316158093888177,2022-02-24 07:55:13,youtube,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
395609,395609,395609,306677356867514_1067461424122433,2022-02-24 08:26:24,link,Про роботу банківської системи та валютного ринку з 24 лютого 2022 року в умовах воєнного стану по всій території України,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
396692,396692,396692,281489695245775_5080779268650103,2022-02-24 08:28:40,photo,,https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi,bank.gov.ua,bank
398584,398584,398584,1667017413623475_3246493579009176,2022-02-24 08:31:58,link,"Постанова Правління Національного банку України від 24 лютого 2022 року № 18 ""Про роботу банківської системи в період запровадження воєнно",https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
400959,400959,400959,100064555155257_317537843741385,2022-02-24 08:36:47,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
403226,403226,403226,100064554675894_319807186847768,2022-02-24 08:41:06,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
405939,405939,405939,1127661510587896_4986753388012003,2022-02-24 08:46:14,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
406131,406131,406131,1384296348466819_3189449651284804,2022-02-24 08:46:38,link,"Постанова Правління Національного банку України від 24 лютого 2022 року № 18 ""Про роботу банківської системи в період запровадження воєнно",https://bank.gov.ua/ua/legislation/Resolution_24022022_18,bank.gov.ua,bank
419726,419726,419726,100064572284288_316362980526109,2022-02-24 09:12:08,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
420972,420972,420972,194617613940941_4963689400367048,2022-02-24 09:14:40,link,Про роботу банківської системи та валютного ринку з 24 лютого 2022 року в умовах воєнного стану по всій території України,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
421987,421987,421987,100064486998276_314670204025877,2022-02-24 09:16:33,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
423281,423281,423281,100063821082892_345454040925296,2022-02-24 09:19:01,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
423333,423333,423333,100064567098722_318111050351129,2022-02-24 09:19:09,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
424069,424069,424069,100064857574112_325093519662565,2022-02-24 09:20:36,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
424279,424279,424279,1498509027068560_3002888366630611,2022-02-24 09:20:59,link,Про роботу банківської системи та валютного ринку з 24 лютого 2022 року в умовах воєнного стану по всій території України,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
425683,425683,425683,399202090138227_5067040503354339,2022-02-24 09:23:43,photo,,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
430219,430219,430219,539015123204943_1352726905167090,2022-02-24 09:31:53,link,Про роботу банківської системи та валютного ринку з 24 лютого 2022 року в умовах воєнного стану по всій території України,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
438207,438207,438207,100570086649614_5235487923157779,2022-02-24 09:47:10,photo,,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
438703,438703,438703,1104867292979290_2697096950422975,2022-02-24 09:48:02,link,"НБУ ограничил снятие наличных суммой 100 000 грн, курс гривны заморожен - Украинская Бессарабия, Бессарабия on-line",https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
444087,444087,444087,339124469625482_1739380699599845,2022-02-24 09:58:19,link,Про роботу банківської системи та валютного ринку з 24 лютого 2022 року в умовах воєнного стану по всій території України,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
445160,445160,445160,100064819655579_316211303882856,2022-02-24 10:00:08,photo,,https://bank.gov.ua/ua/news/all/obmejennya-na-bezgotivkovi-rozrahunki-vidsutni,bank.gov.ua,bank
452138,452138,452138,351059631922328_1619325405095738,2022-02-24 10:12:20,photo,,"https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini),",bank.gov.ua,bank
453976,453976,453976,196187967821895_1142921449815204,2022-02-24 10:15:19,photo,,https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-rahunok-dlya-gumanitarnoyi-dopomogi-ukrayintsyam-postrajdalim-vid-rosiyskoyi-agresiyi,bank.gov.ua,bank
457645,457645,457645,114364555250747_5111725748847911,2022-02-24 10:21:43,photo,,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
458615,458615,458615,141781493087058_996714727593726,2022-02-24 10:23:19,photo,,https://bank.gov.ua/ua/news/all/pro-robotu-bankivskoyi-sistemi-ta-valyutnogo-rinku-z-24-lyutogo-2022-roku-za-umovi-voyennogo-stanu-po-vsiy-teritoriyi-ukrayini,bank.gov.ua,bank
463752,463752,463752,2780644920057333742_5769499754,2022-02-24 10:32:07,photo,,https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi,bank.gov.ua,bank
464180,464180,464180,100068098517679_266637928949489,2022-02-24 10:32:54,photo,,https://bank.gov.ua/ua/news/all/obmejennya-na-bezgotivkovi-rozrahunki-vidsutni,bank.gov.ua,bank
469856,469856,469856,100064846114352_317872107050991,2022-02-24 10:43:02,photo,,https://bank.gov.ua/ua/news/all/obmejennya-na-bezgotivkovi-rozrahunki-vidsutni,bank.gov.ua,bank
