,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
9349673,9349673,9349673,1620784668211708_2893958084227687,2022-04-06 16:04:10,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9349740,9349740,9349740,112858102153302_4565923326846735,2022-04-06 16:04:48,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9349750,9349750,9349750,979922035403793_5199632826766005,2022-04-06 16:04:54,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9349833,9349833,9349833,444736479028901_2067799800055886,2022-04-06 16:05:30,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9349849,9349849,9349849,304056697100317_1132367217602590,2022-04-06 16:05:45,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9349900,9349900,9349900,1711693465727564_3241669169396645,2022-04-06 16:06:14,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9351202,9351202,9351202,2124185381149648_3169732639928245,2022-04-06 16:18:13,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9351357,9351357,9351357,599088293505837_4964992536915369,2022-04-06 16:19:43,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9351960,9351960,9351960,776258785785844_4991213204290360,2022-04-06 16:25:40,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9351997,9351997,9351997,1056689394362330_5775849969112892,2022-04-06 16:26:00,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9352016,9352016,9352016,461171627760942_1109893029555462,2022-04-06 16:26:07,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9352536,9352536,9352536,252153281796964_1666121210400157,2022-04-06 16:30:09,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
9352805,9352805,9352805,2572003572858106_5252601661464937,2022-04-06 16:32:13,native_video,,https://prytulafoundation.org/en,prytulafoundation.org,prytulafoundation
