,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
2074500,2074500,2074500,315290338574597_4106342792802647,2022-02-28 12:31:40,photo,,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
2211890,2211890,2211890,875117105849559_5521938147834075,2022-02-28 20:29:46,link,Mass. Woman Collects Donations For Her Home Country of Ukraine,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
2471944,2471944,2471944,254602338640799_1135338027233888,2022-03-01 17:29:49,photo,,https://www.sunflowerofpeace.com/links,www.sunflowerofpeace.com,sunflowerofpeace
2616201,2616201,2616201,2784793503227261526_5853179,2022-03-02 03:54:36,photo,,https://www.sunflowerofpeace.com,www.sunflowerofpeace.com,sunflowerofpeace
2821743,2821743,2821743,100069375722470_259479629707893,2022-03-02 15:07:13,photo,,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
2917903,2917903,2917903,174101585950001_5636684276358344,2022-03-02 19:33:01,link,Sunflower of Peace - Help the people of Ukraine,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
2933143,2933143,2933143,434162426761357_2108165372694379,2022-03-02 20:57:15,link,Frequently Asked Questions | Sunflower of Peace,https://www.sunflowerofpeace.com/faq,www.sunflowerofpeace.com,sunflowerofpeace
2986620,2986620,2986620,44821074152_10159769221054153,2022-03-03 01:56:55,native_video,,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
2988130,2988130,2988130,44821074152_10159769249474153,2022-03-03 02:03:39,photo,,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
3216585,3216585,3216585,522670691768988_936729223696464,2022-03-03 14:33:01,video,,http://www.sunflowerofpeace.com/?fbclid=IwAR0C7yITnO6kMH8mOcm1Cwh9bOIUWcMYkvFB__5upuR_4n2_2WgFLksvdgw,www.sunflowerofpeace.com,sunflowerofpeace
3236596,3236596,3236596,170327317016855_953597052023207,2022-03-03 15:36:36,video,,http://www.sunflowerofpeace.com/?fbclid=IwAR0C7yITnO6kMH8mOcm1Cwh9bOIUWcMYkvFB__5upuR_4n2_2WgFLksvdgw,www.sunflowerofpeace.com,sunflowerofpeace
3237977,3237977,3237977,111164642295828_5054554824623427,2022-03-03 15:39:30,video,,http://www.sunflowerofpeace.com/?fbclid=IwAR0C7yITnO6kMH8mOcm1Cwh9bOIUWcMYkvFB__5upuR_4n2_2WgFLksvdgw,www.sunflowerofpeace.com,sunflowerofpeace
3239218,3239218,3239218,7936112814_10158933645092815,2022-03-03 15:42:10,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3249345,3249345,3249345,100063748463271_343429497791996,2022-03-03 16:24:37,photo,,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
3268532,3268532,3268532,237478709707139_4895056677282629,2022-03-03 17:25:15,link,Sunflower of Peace - Help the people of Ukraine,https://www.sunflowerofpeace.com/,www.sunflowerofpeace.com,sunflowerofpeace
3274601,3274601,3274601,1806260216141141_4378642385569565,2022-03-03 17:38:27,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3282947,3282947,3282947,1572485223004619_3030340663885727,2022-03-03 17:57:23,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3306410,3306410,3306410,1524870307776823_3022015948062244,2022-03-03 18:50:07,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3320364,3320364,3320364,1144871605551160_5029282613776687,2022-03-03 20:35:15,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3323449,3323449,3323449,1073662532677461_5014681905242151,2022-03-03 20:44:32,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3323829,3323829,3323829,1062080390868389_1289546324788460,2022-03-03 20:45:20,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3325621,3325621,3325621,994084657636448_1616257502085824,2022-03-03 20:50:22,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3326893,3326893,3326893,947316542387078_1421169951668399,2022-03-03 20:54:20,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3327835,3327835,3327835,932100303555208_5112927092139154,2022-03-03 20:57:28,video,,www.sunflowerofpeace.com,,sunflowerofpeace
3335190,3335190,3335190,1708820142778970_3117732818554355,2022-03-03 21:18:09,video,,http://www.sunflowerofpeace.com/?fbclid=IwAR0C7yITnO6kMH8mOcm1Cwh9bOIUWcMYkvFB__5upuR_4n2_2WgFLksvdgw,www.sunflowerofpeace.com,sunflowerofpeace
