,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
834570,834570,834570,106570037454426_674661727311918,2022-02-24 23:10:47,photo,,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
840630,840630,840630,100064546365789_315871533907723,2022-02-24 23:27:54,photo,,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
1203957,1203957,1203957,108379573919637_664267218330867,2022-02-25 15:48:27,photo,,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
2310630,2310630,2310630,1507764516117284_3461314037428979,2022-03-01 07:06:31,photo,,https://war.ukraine.ua/support-ukraine/);,war.ukraine.ua,ukraine
2376759,2376759,2376759,100045025513101_492641925579987,2022-03-01 12:29:16,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2737014,2737014,2737014,100064656911280_322865573212004,2022-03-02 11:14:28,link,This is a re-share of a post,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
2753481,2753481,2753481,100058211253307_373054391311600,2022-03-02 11:50:57,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2756583,2756583,2756583,184509595897_10162888186430898,2022-03-02 11:57:52,link,Donate to Ukraine’s defenders – War in Ukraine,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
2783769,2783769,2783769,874525042647359_4460775094022318,2022-03-02 13:30:14,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2784302,2784302,2784302,1952975991587611_3165571460328052,2022-03-02 13:31:05,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2784717,2784717,2784717,106906056099927_3433745840082582,2022-03-02 13:31:58,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2785128,2785128,2785128,1570155729883490_3328924870673225,2022-03-02 13:32:47,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2785406,2785406,2785406,1462959674023816_3200140136972419,2022-03-02 13:33:22,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2788041,2788041,2788041,157378414373973_4709629495815486,2022-03-02 13:39:10,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2788416,2788416,2788416,761701580619394_4654079318048248,2022-03-02 13:39:57,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2788527,2788527,2788527,177915848955953_4876527852428039,2022-03-02 13:40:05,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2788763,2788763,2788763,591069340942727_4801205246595761,2022-03-02 13:40:36,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2792243,2792243,2792243,243998383856993_478144553775707,2022-03-02 14:04:39,link,Donate to Ukraine’s defenders – War in Ukraine,https://war.ukraine.ua/donate/,war.ukraine.ua,ukraine
2800767,2800767,2800767,231242800573660_1628021237562469,2022-03-02 14:22:05,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2801157,2801157,2801157,100064801655571_320922893411097,2022-03-02 14:23:02,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2801566,2801566,2801566,100067061044481_285637133681653,2022-03-02 14:23:57,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2810653,2810653,2810653,101508464848903_472429814423431,2022-03-02 14:43:52,link,Why is Russia invading Ukraine? – War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2813579,2813579,2813579,1462959674023816_3200186686967764,2022-03-02 14:50:16,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2813780,2813780,2813780,675785526428907_896104631063661,2022-03-02 14:50:47,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2814958,2814958,2814958,1547833218739504_1783898085133015,2022-03-02 14:53:34,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2814961,2814961,2814961,246673752455245_1395552810900661,2022-03-02 14:53:35,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2815090,2815090,2815090,529855118408513_532922198101805,2022-03-02 14:53:52,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2815346,2815346,2815346,123550947770943_4665277986931527,2022-03-02 14:54:29,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2815618,2815618,2815618,1426957877604938_2878241905809854,2022-03-02 14:55:03,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2815737,2815737,2815737,442487729278256_1935276649999349,2022-03-02 14:55:21,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2816240,2816240,2816240,100064521677450_327034572790596,2022-03-02 14:56:33,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2816437,2816437,2816437,100068981327101_267730275536348,2022-03-02 14:57:01,photo,,http://war.ukraine.ua/,war.ukraine.ua,ukraine
2818274,2818274,2818274,106570037454426_678310076947083,2022-03-02 15:00:17,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2818957,2818957,2818957,643614435681576_5104572272919081,2022-03-02 15:01:18,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2822015,2822015,2822015,481141881920465_5321256824575589,2022-03-02 15:07:52,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2828887,2828887,2828887,100064468758856_322575123234777,2022-03-02 15:23:05,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2829648,2829648,2829648,429902437112686_4128595527243340,2022-03-02 15:24:53,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2830144,2830144,2830144,339398636540_10158272249496541,2022-03-02 15:26:00,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2831586,2831586,2831586,1583252481900695_3804371209788800,2022-03-02 15:29:31,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2833760,2833760,2833760,218388188359907_1891619444370098,2022-03-02 15:33:33,link,Архив российских преступлений. В Украине создали информационный сайт о войне для иностранцев,http://war.ukraine.ua/,war.ukraine.ua,ukraine
2836248,2836248,2836248,1072535446289371_1815812098628365,2022-03-02 15:39:29,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2837162,2837162,2837162,541766489322873_2147335858765920,2022-03-02 15:41:20,link,Why is Russia invading Ukraine? – War in Ukraine,https://war.ukraine.ua/why/,war.ukraine.ua,ukraine
2837952,2837952,2837952,100064782153928_325639036272166,2022-03-02 15:43:14,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2840242,2840242,2840242,2785152523175004007_32903786042,2022-03-02 15:47:55,photo,,https://war.ukraine.ua/why/,war.ukraine.ua,ukraine
2840981,2840981,2840981,597614234381395_1178927262916753,2022-03-02 15:49:34,link,This is a re-share of a post,https://war.ukraine.ua,war.ukraine.ua,ukraine
2841668,2841668,2841668,2275884135971334_3504051569821245,2022-03-02 15:51:05,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2842704,2842704,2842704,179633428910695_1967029300171090,2022-03-02 15:53:45,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2845998,2845998,2845998,314070194112_10160612543939113,2022-03-02 16:19:15,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2847481,2847481,2847481,2647400612188449_3067096650218841,2022-03-02 16:22:40,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2848056,2848056,2848056,100064388153479_326735622816040,2022-03-02 16:24:03,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2850900,2850900,2850900,2647400612188449_3067102650218241,2022-03-02 16:30:04,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2852108,2852108,2852108,243998383856993_478223907101105,2022-03-02 16:32:12,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2857309,2857309,2857309,114358906871501_502382654735789,2022-03-02 16:43:43,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2864205,2864205,2864205,481141881920465_5321519074549364,2022-03-02 16:59:00,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2868765,2868765,2868765,10227151804609133,2022-03-02 17:06:44,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2872570,2872570,2872570,100068094441935_278775037735642,2022-03-02 17:14:58,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2875948,2875948,2875948,367447656772034_1931944990322285,2022-03-02 17:21:45,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2877769,2877769,2877769,280427049038487_1421280334953147,2022-03-02 17:44:42,link,War in Ukraine,https://war.ukraine.ua/?fbclid=IwAR3xRexSOroJn8jYOzuRhrpFBjdWZzQvjAJihGsJCQEcUlHepNe4E9olfBQ,war.ukraine.ua,ukraine
2880218,2880218,2880218,937155979649761_5302171639814818,2022-03-02 17:50:15,link,War in Ukraine,https://war.ukraine.ua/?fbclid=IwAR3xRexSOroJn8jYOzuRhrpFBjdWZzQvjAJihGsJCQEcUlHepNe4E9olfBQ,war.ukraine.ua,ukraine
2880543,2880543,2880543,1460064310890752_3162072660689900,2022-03-02 17:50:57,link,War in Ukraine,https://war.ukraine.ua/?fbclid=IwAR3xRexSOroJn8jYOzuRhrpFBjdWZzQvjAJihGsJCQEcUlHepNe4E9olfBQ,war.ukraine.ua,ukraine
2881883,2881883,2881883,354290751416204_2052539164924679,2022-03-02 17:54:15,link,War in Ukraine,https://war.ukraine.ua/?fbclid=IwAR3xRexSOroJn8jYOzuRhrpFBjdWZzQvjAJihGsJCQEcUlHepNe4E9olfBQ,war.ukraine.ua,ukraine
2882075,2882075,2882075,613421132073443_4911658698916310,2022-03-02 17:54:42,link,War in Ukraine,https://war.ukraine.ua/?fbclid=IwAR3xRexSOroJn8jYOzuRhrpFBjdWZzQvjAJihGsJCQEcUlHepNe4E9olfBQ,war.ukraine.ua,ukraine
2882861,2882861,2882861,122667257901726_2107264819441950,2022-03-02 17:56:32,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2883396,2883396,2883396,173517396160431_2246654838846666,2022-03-02 17:57:48,photo,,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2883867,2883867,2883867,300840077202877_967049827248562,2022-03-02 17:58:52,link,This is a re-share of a post,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2885919,2885919,2885919,2785219843752075188_8928181833,2022-03-02 18:01:40,photo,,https://war.ukraine.ua,war.ukraine.ua,ukraine
2890569,2890569,2890569,292927804235183_1924437971084150,2022-03-02 18:12:16,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
2891037,2891037,2891037,308341299813045_971672153479953,2022-03-02 18:13:18,link,War in Ukraine,https://war.ukraine.ua/,war.ukraine.ua,ukraine
