,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
414164,414164,414164,100044179702136_506914210791231,2022-02-24 09:01:44,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/ukraine,crisisrelief.un.org,un
415364,415364,415364,129383454369179_959961067978076,2022-02-24 09:03:54,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/ukraine,crisisrelief.un.org,un
440171,440171,440171,1642179192675050_3554519824774301,2022-02-24 09:50:41,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine?fbclid=IwAR1hl-NMUwM4-vBNpOsvRXa_PxoayH8fsdczJIYHpVr1VKQEONJ1tvttDAo,crisisrelief.un.org,un
440310,440310,440310,1608594079442446_2868759930092515,2022-02-24 09:50:56,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine?fbclid=IwAR1hl-NMUwM4-vBNpOsvRXa_PxoayH8fsdczJIYHpVr1VKQEONJ1tvttDAo,crisisrelief.un.org,un
440797,440797,440797,121021264716663_2215070981978337,2022-02-24 09:51:53,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine?fbclid=IwAR1hl-NMUwM4-vBNpOsvRXa_PxoayH8fsdczJIYHpVr1VKQEONJ1tvttDAo,crisisrelief.un.org,un
444791,444791,444791,778929455566865_4734680473325057,2022-02-24 09:59:44,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
449906,449906,449906,100063812376007_349321087204968,2022-02-24 10:08:22,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
462278,462278,462278,361647343918322_4857779940971684,2022-02-24 10:30:00,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
462380,462380,462380,2780643870325756693_1449986301,2022-02-24 10:30:01,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
471078,471078,471078,100063661316764_346666904132017,2022-02-24 10:45:16,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
482784,482784,482784,100068982617224_257601469882605,2022-02-24 11:05:48,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
484794,484794,484794,100068900572520_261461039493913,2022-02-24 11:09:25,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
519357,519357,519357,100058205226026_369619528321552,2022-02-24 12:06:19,native_video,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
526609,526609,526609,112144060366999_507901490791252,2022-02-24 12:18:13,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
543852,543852,543852,100069003676431_260941976215923,2022-02-24 12:59:07,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
549258,549258,549258,100063676400456_347692987363245,2022-02-24 13:06:48,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
573355,573355,573355,361517387300556_4775445535907697,2022-02-24 14:10:32,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
573373,573373,573373,2780754869896745034_6311067555,2022-02-24 14:10:34,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
577152,577152,577152,100068799656698_258430679793585,2022-02-24 14:16:39,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
588979,588979,588979,100068797436537_260937936209452,2022-02-24 14:47:47,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
589406,589406,589406,2780773939457034484_549312634,2022-02-24 14:48:27,photo,,crisisrelief.un.org/t/ukraine,,un
589457,589457,589457,100044272907187_497150288437397,2022-02-24 14:48:31,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
594584,594584,594584,100046893445652_470110101228767,2022-02-24 14:56:24,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
594869,594869,594869,186738881725774_1565162153883433,2022-02-24 14:56:54,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
602071,602071,602071,2780783463337362340_1267608359,2022-02-24 15:07:22,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
602112,602112,602112,1641192156102229_3132007077020722,2022-02-24 15:07:27,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
628856,628856,628856,100063749018841_348498510618447,2022-02-24 16:02:02,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
633490,633490,633490,100057551635122_413220017273049,2022-02-24 16:08:52,link,Міжнародний благодійний фонд «Кожен Може»,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
683908,683908,683908,122776987790554_4732093320192208,2022-02-24 17:25:44,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
709923,709923,709923,19297198192_10158673944608193,2022-02-24 18:04:22,photo,,https://crisisrelief.un.org/ukraine-crisis,crisisrelief.un.org,un
711147,711147,711147,100044480677428_502574997901852,2022-02-24 18:06:18,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
716488,716488,716488,60747816103_10158797168831104,2022-02-24 18:14:42,photo,,https://crisisrelief.un.org/ukraine-crisis,crisisrelief.un.org,un
722143,722143,722143,637828412918323_5351372554897195,2022-02-24 18:23:48,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
731105,731105,731105,161376571311166_1171843963597750,2022-02-24 18:37:04,photo,,https://crisisrelief.un.org/ukraine-crisis,crisisrelief.un.org,un
732348,732348,732348,47991037216_10159315881612217,2022-02-24 18:39:14,photo,,https://crisisrelief.un.org/ukraine-crisis,crisisrelief.un.org,un
744202,744202,744202,158686011310605_1366002393912288,2022-02-24 18:57:21,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
750843,750843,750843,100064240407124_320890486728962,2022-02-24 19:06:58,link,The page you were looking for doesn't exist (404),https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
795521,795521,795521,994143548136400_994487184768703,2022-02-24 21:35:34,photo,,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
797595,797595,797595,308452176751760_990919895171648,2022-02-24 21:40:23,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/ukraine,crisisrelief.un.org,un
801078,801078,801078,100064060474036_325769839568363,2022-02-24 21:48:19,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://crisisrelief.un.org/t/ukraine,crisisrelief.un.org,un
