,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
1503586,1503586,1503586,212206202177469_5119475118117195,2022-02-27 01:53:32,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
1508413,1508413,1508413,2142730652684206_2918754841748446,2022-02-27 02:15:14,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
1517076,1517076,1517076,307718722587983_5601589993200803,2022-02-27 02:58:21,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
1520389,1520389,1520389,1506352903022211_3441233219534160,2022-02-27 03:11:59,link,This is a re-share of a post,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
1552719,1552719,1552719,1775369829439357_2777173572592306,2022-02-27 06:39:27,link,How can I help Ukraine?,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
1660805,1660805,1660805,282476225428197_1653033045039168,2022-02-27 11:18:43,photo,,https://www.techtotherescue.org/ngo/tech-for-ukraine,www.techtotherescue.org,techtotherescue
1701191,1701191,1701191,201455999908045_4930406623679602,2022-02-27 12:45:08,link,Heartfelt Thoughts on Being Dispatched To The Ukraine Border | Saving Lives in Israel with Rapid Emergency Response,https://israelrescue.org/blog/heartfelt-thoughts-on-being-dispatched-to-the-ukraine-border/,israelrescue.org,israelrescue
1734211,1734211,1734211,10223725562259824,2022-02-27 14:06:53,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
1744592,1744592,1744592,316649756140728_683244219481278,2022-02-27 14:42:58,link,Crisis in Ukraine: Donate Now,https://help-uk.rescue.org/,help-uk.rescue.org,rescue
1744890,1744890,1744890,125933785285_10158123714175286,2022-02-27 14:43:30,link,Crisis in Ukraine: Donate Now,https://help-uk.rescue.org/,help-uk.rescue.org,rescue
1744958,1744958,1744958,186434435128005_1391974154574021,2022-02-27 14:43:38,photo,,https://www.rescue.org/,www.rescue.org,rescue
1799128,1799128,1799128,188656678210085_1231590917249984,2022-02-27 16:46:43,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
1829609,1829609,1829609,2783049342668579265_198792401,2022-02-27 18:09:16,photo,,www.rescue.org,,rescue
1830244,1830244,1830244,191677870965654_2612183035581780,2022-02-27 18:10:40,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
1841640,1841640,1841640,601800399887830_5160796247321533,2022-02-27 18:37:37,photo,,https://help.rescue.org/donate-mx/ukraine-crisis,help.rescue.org,rescue
1861510,1861510,1861510,2783097115322111565_2372246141,2022-02-27 19:44:11,photo,,https://help.rescue.org/donate-pl/ukraine-crisis,help.rescue.org,rescue
1886877,1886877,1886877,100069366212690_252752050380334,2022-02-27 20:46:09,link,This is a re-share of a post,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
1916256,1916256,1916256,138243779559325_5218581938192125,2022-02-27 23:12:43,link,#TechForUkraine l Get Tech support at TTTR,https://techtotherescue.org/ngo/tech-for-ukraine,techtotherescue.org,techtotherescue
1934377,1934377,1934377,383582655135148_2078113889015341,2022-02-28 00:50:16,photo,,https://www.rescue.org/article/ukraine-russia-crisis-what-happening,www.rescue.org,rescue
1952326,1952326,1952326,151052508584_10158822303348585,2022-02-28 02:59:01,link,#TechForUkraine,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
1952348,1952348,1952348,231356313566384_4892836164085019,2022-02-28 02:59:11,link,#TechForUkraine,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
1978068,1978068,1978068,10112851621319663,2022-02-28 05:40:45,photo,,https://israelrescue.org/safetyukraine,israelrescue.org,israelrescue
1988875,1988875,1988875,1875070672747799_3028931417361713,2022-02-28 06:35:24,photo,,https://www.rescue.org/article/ukraine-russia-crisis-what-happening,www.rescue.org,rescue
1992471,1992471,1992471,258867200906080_4716935735099182,2022-02-28 06:52:05,link,Crisis in Ukraine: Donate Now,https://help-uk.rescue.org/,help-uk.rescue.org,rescue
1999537,1999537,1999537,201455999908045_4932415620145369,2022-02-28 07:21:10,photo,,https://israelrescue.org/blog/members-of-united-hatzalahs-humanitarian-relief-delegation-in-moldova-help-refugees-celebrate-their-weddings-rejoice-with-displaced-brides-and-grooms/,israelrescue.org,israelrescue
2038967,2038967,2038967,1416988858673810_1627365024302858,2022-02-28 09:44:40,link,#TechForUkraine,https://techtotherescue.org/tech/tech-for-ukraine,techtotherescue.org,techtotherescue
2039666,2039666,2039666,559604074439732_1526072077792922,2022-02-28 09:47:18,link,This is a re-share of a post,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2041032,2041032,2041032,484950398505596_1684476418552982,2022-02-28 09:52:16,photo,,https://de.rescue.org/artikel/wie-koennen-sie-der-ukraine-jetzt-helfen,de.rescue.org,rescue
2041192,2041192,2041192,277063892438218_329343162570959,2022-02-28 09:52:57,live_video_scheduled,,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2087349,2087349,2087349,443467622524287_1981182698752764,2022-02-28 13:09:48,photo,,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2106848,2106848,2106848,100057656786312_397704142161475,2022-02-28 14:31:20,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2114287,2114287,2114287,1193421577375832_5224729244245025,2022-02-28 14:52:55,photo,,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2126671,2126671,2126671,1359322150757032_5016517035037507,2022-02-28 15:27:37,photo,,https://www.rescue.org/article/ukraine-russia-crisis-what-happening,www.rescue.org,rescue
2135805,2135805,2135805,100063740343331_352520950215914,2022-02-28 15:53:27,link,The Ukraine-Russia crisis: What is happening?,https://www.rescue.org/article/ukraine-russia-crisis-what-happening,www.rescue.org,rescue
2149967,2149967,2149967,100064620436567_324696529694359,2022-02-28 16:30:39,photo,,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2171740,2171740,2171740,477376258976174_4820979534615803,2022-02-28 18:20:16,link,This is a re-share of a post,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2189713,2189713,2189713,255242405048248_1073689586536855,2022-02-28 19:14:55,link,This is a re-share of a post,https://help.rescue.org,help.rescue.org,rescue
2203871,2203871,2203871,2783830325630817413_6311588338,2022-02-28 20:00:57,photo,,www.matchdogrescue.org,,matchdogrescue
2206103,2206103,2206103,205335052837668_4802209989816795,2022-02-28 20:08:41,photo,,https://israelrescue.org/blog/united-hatzalahs-humanitarian-mission-to-the-ukraine-border-departs-from-israel-and-florida/,israelrescue.org,israelrescue
2219766,2219766,2219766,1894753240808441_3226204897663262,2022-02-28 20:58:13,photo,,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2254193,2254193,2254193,240662239299034_983445635899633,2022-02-28 23:17:42,live_video_scheduled,,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2258577,2258577,2258577,309660569121570_4867997549954493,2022-02-28 23:44:37,photo,,https://help.rescue.org/donate/ukraine-acq.,help.rescue.org,rescue
2284852,2284852,2284852,82972516868_10160146475461869,2022-03-01 03:53:07,photo,,http://rescue.org/,rescue.org,rescue
2318949,2318949,2318949,100044554530994_516230856538728,2022-03-01 07:42:16,link,How can I help Ukraine?,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2322593,2322593,2322593,191172507593838_5196021217108917,2022-03-01 07:57:50,photo,,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2355738,2355738,2355738,887282441423380_2201935186624759,2022-03-01 10:57:55,link,Crisis in Ukraine: Donate Now,https://help-uk.rescue.org/,help-uk.rescue.org,rescue
2368276,2368276,2368276,1019887308043976_5254039481295383,2022-03-01 12:03:01,link,#TechForUkraine l Get Tech support at TTTR,https://www.techtotherescue.org/ngo/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2442502,2442502,2442502,330865596936407_4986180938071493,2022-03-01 16:07:20,photo,,https://techtotherescue.org/tech/tech-for-ukraine,techtotherescue.org,techtotherescue
2460507,2460507,2460507,216421425383192_1578292949196026,2022-03-01 16:57:47,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
2471663,2471663,2471663,385039696554496_500958664962598,2022-03-01 17:28:53,photo,,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2473036,2473036,2473036,100064620436567_325463282951017,2022-03-01 17:32:01,link,The U.S. must provide safety for Ukrainians,https://act.rescue.org:443/USRAP,act.rescue.org:443,rescue
2484998,2484998,2484998,275033180136_10166238312180137,2022-03-01 18:07:19,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2485054,2485054,2485054,598413276940976_4971238512991742,2022-03-01 18:07:33,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
2491771,2491771,2491771,104300064493545_502571427999738,2022-03-01 18:28:22,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2504324,2504324,2504324,2784527832556976783_28417879,2022-03-01 19:06:46,album,,https://www.rescue.org/,www.rescue.org,rescue
2504340,2504340,2504340,179961324113_10160253416189114,2022-03-01 19:06:50,photo,,https://www.rescue.org/,www.rescue.org,rescue
2523450,2523450,2523450,109538610821_10159544398360822,2022-03-01 20:08:47,photo,,https://www.rescue.org/,www.rescue.org,rescue
2533258,2533258,2533258,100045531940643_490298955831165,2022-03-01 20:44:00,photo,,https://www.rescue.org/united-states/oakland-ca,www.rescue.org,rescue
2550347,2550347,2550347,719696454815863_4803345183117616,2022-03-01 21:47:56,link,This is a re-share of a post,https://support.rescue.org/b?cid=49&lang=de_DE&frequency=once&amount=7500&ms=fb_ppc_fy22_Ukraine_demk_Feb&initialms=fb_ppc_fy22_Ukraine_demk_Feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_Ukraine&utm_content=UkraineNational,support.rescue.org,rescue
2555604,2555604,2555604,113819004930_10159664338284931,2022-03-01 22:09:01,photo,,https://www.rescue.org/),www.rescue.org,rescue
2566353,2566353,2566353,150323518385059_5105668792850482,2022-03-01 23:03:24,link,Crisis in Ukraine: Donate Now.,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2596747,2596747,2596747,1420974411493074_3154838268106671,2022-03-02 01:42:26,link,"World Central Kitchen | Fearing for their safety, thousands of families flee Ukraine",https://www.rescue.org/,www.rescue.org,rescue
2711260,2711260,2711260,201455999908045_4938138646239733,2022-03-02 09:59:00,photo,,https://israelrescue.org/blog/birthday-wishes-you-get-more-by-giving/,israelrescue.org,israelrescue
2767886,2767886,2767886,158345060882522_5132412200142425,2022-03-02 12:20:29,link,#TechForUkraine,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2810100,2810100,2810100,387805898448759_1074473376448671,2022-03-02 14:42:25,photo,,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2824172,2824172,2824172,100064845962510_330987379072792,2022-03-02 15:12:33,native_video,,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
2835554,2835554,2835554,173498434629_10159808652529630,2022-03-02 15:37:50,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2864909,2864909,2864909,187657231806817_1110470439525487,2022-03-02 17:00:04,photo,,https://www.matchdogrescue.org/,www.matchdogrescue.org,matchdogrescue
2865020,2865020,2865020,2785188858146069053_6311588338,2022-03-02 17:00:06,photo,,www.matchdogrescue.org,,matchdogrescue
2883557,2883557,2883557,116540371713827_5224215907612889,2022-03-02 17:58:07,link,#TechForUkraine,https://techtotherescue.org/tech/tech-for-ukraine,techtotherescue.org,techtotherescue
2903903,2903903,2903903,187657231806817_1110540572851807,2022-03-02 19:00:46,photo,,https://www.matchdogrescue.org/,www.matchdogrescue.org,matchdogrescue
2903921,2903921,2903921,2785249603487660873_6311588338,2022-03-02 19:00:48,photo,,www.matchdogrescue.org,,matchdogrescue
2908657,2908657,2908657,103212573370327_1595039807520922,2022-03-02 19:11:14,link,How can I help Ukraine?,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2910323,2910323,2910323,359404304500730_1351127405328410,2022-03-02 19:15:09,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq?ms=fb_ppc_fy22_ukraine_mmus_feb&initialms=fb_ppc_fy22_ukraine_mmus_feb&utm_medium=display&utm_source=facebook&utm_campaign=fy22_ukraine&utm_content=ukraine,help.rescue.org,rescue
2911590,2911590,2911590,484950398505596_1686209971712960,2022-03-02 19:18:07,photo,,https://de.rescue.org/artikel/wie-kann-ich-menschen-aus-der-ukraine-jetzt-helfen,de.rescue.org,rescue
2930810,2930810,2930810,807948165944620_7232582193481153,2022-03-02 20:50:33,photo,,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2932849,2932849,2932849,662538120487021_7072420412832061,2022-03-02 20:56:22,photo,,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
2966280,2966280,2966280,2785401240486522085_8566560932,2022-03-03 00:02:09,photo,,http://www.rescue.org/,www.rescue.org,rescue
2980933,2980933,2980933,1056126204407743_5129638163723173,2022-03-03 01:25:02,link,How can I help Ukraine?,https://www.rescue.org/article/how-can-i-help-ukraine,www.rescue.org,rescue
2988360,2988360,2988360,1539607359461353_4973094492779272,2022-03-03 02:05:18,photo,,https://www.rescue.org/,www.rescue.org,rescue
3022171,3022171,3022171,2060733917557140_2822495918047599,2022-03-03 05:48:45,photo,,https://www.rescue.org/,www.rescue.org,rescue
3023486,3023486,3023486,253920317967838_5656310991062050,2022-03-03 05:54:14,link,Ukraine: Help Now,https://help.rescue.org/donate/ukraine-acq,help.rescue.org,rescue
3047370,3047370,3047370,276315612556774_2117453191776331,2022-03-03 07:16:14,link,#TechForUkraine,https://www.techtotherescue.org/tech/tech-for-ukraine,www.techtotherescue.org,techtotherescue
3067929,3067929,3067929,484950398505596_1686557408344883,2022-03-03 08:15:06,link,Über eine Million Menschen aus der Ukraine auf der Flucht: IRC weist auf inakzeptable Verstöße gegen das humanitäre Völkerrecht hin,https://de.rescue.org/pressemitteilung/eine-million-menschen-ukraine-flucht-krieg-russland,de.rescue.org,rescue
3104086,3104086,3104086,484950398505596_1686600738340550,2022-03-03 09:50:02,link,Anlaufstellen für Ukrainer*innen und Angehörige,https://de.rescue.org/artikel/anlaufstellen-fuer-ukrainerinnen-und-angehoerige,de.rescue.org,rescue
3135666,3135666,3135666,1693948440819822_3099252510289401,2022-03-03 11:06:41,photo,,https://www.rescue.org/,www.rescue.org,rescue
3156547,3156547,3156547,330179663742183_4903096886450415,2022-03-03 11:59:23,photo,,https://www.facebook.com/techtotherescue.org/posts/487475936223520,www.facebook.com,facebook
3156811,3156811,3156811,2343550492335747_5220878127936288,2022-03-03 12:00:01,photo,,https://www.facebook.com/techtotherescue.org/posts/487475936223520,www.facebook.com,facebook
3159956,3159956,3159956,611702972289340_4814739085319020,2022-03-03 12:05:10,photo,,https://www.facebook.com/techtotherescue.org/posts/487475936223520,www.facebook.com,facebook
