,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
1675201,1675201,1675201,100064898551568_327033992803217,2022-02-27 11:50:58,photo,,http://support.savethechildren.org/,support.savethechildren.org,savethechildren
1706569,1706569,1706569,345735058841825_4988389727909645,2022-02-27 12:56:23,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
1764405,1764405,1764405,1917746731654613_4777679865661271,2022-02-27 15:20:36,link,Ukraine,https://www.savethechildren.org/us/where-we-work/ukraine),www.savethechildren.org,savethechildren
1794912,1794912,1794912,1444969262381423_3193263124218686,2022-02-27 16:37:35,link,CARE - Fighting Global Poverty and World Hunger,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
1813331,1813331,1813331,100051073372312_462656538780121,2022-02-27 17:15:34,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
1844201,1844201,1844201,1008094475911081_4924667987587024,2022-02-27 18:44:04,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
1856810,1856810,1856810,100050222870610_501931948157563,2022-02-27 19:32:37,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?idb=309861363&df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
1881702,1881702,1881702,134871109877812_5329280447103493,2022-02-27 20:32:33,link,Ukraine: At least three children killed as conflict escalate | Save the Children,https://www.savethechildren.org.nz/media-hub/ukraine-at-least-three-children-killed-as-conflict-escalate/,www.savethechildren.org.nz,savethechildren
1896698,1896698,1896698,7950286834_10158355939366835,2022-02-27 21:12:32,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
1915476,1915476,1915476,104120017981023_480710266988661,2022-02-27 23:09:34,native_video,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
1917983,1917983,1917983,116976961800844_2190117371153449,2022-02-27 23:19:56,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
1981736,1981736,1981736,149648047339_10160072621517340,2022-02-28 06:00:32,photo,,https://savethechildren.org.au/donate/appeals/ukraine-crisis-response,savethechildren.org.au,savethechildren
1981950,1981950,1981950,163311667189300_1918852734968509,2022-02-28 06:01:31,native_video,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
1996655,1996655,1996655,2018620038459527_3170839856570867,2022-02-28 07:09:04,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2001576,2001576,2001576,435946816784046_1576584332720283,2022-02-28 07:29:47,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2102903,2102903,2102903,1747439015481975_3863992180493304,2022-02-28 14:20:09,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
2128110,2128110,2128110,557455551314276_1614524368940717,2022-02-28 15:31:08,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Paid_Search%3AGoogle_Paid%3AEmer_Ukraine%3ABrand%3A022522&s_kwcid=AL%219048%213%21260706327279%21e%21%21g%21%21save+the+children&,support.savethechildren.org,savethechildren
2132301,2132301,2132301,793632361408421_1119948168776837,2022-02-28 15:43:10,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2140992,2140992,2140992,100044322224740_508029387351131,2022-02-28 16:05:59,link,Donate to Ukraine Children Now | Save the Children UK,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2179119,2179119,2179119,531609806901761_5223506231045405,2022-02-28 18:42:21,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2183443,2183443,2183443,107089277965_10158711595462966,2022-02-28 18:55:52,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
2187769,2187769,2187769,2783803970998564072_6086576727,2022-02-28 19:08:35,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2190301,2190301,2190301,107492122625576_7174889922552392,2022-02-28 19:16:43,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2212241,2212241,2212241,2783845079876277403_1403948709,2022-02-28 20:30:15,album,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2222711,2222711,2222711,132056073605388_2698752973602339,2022-02-28 21:07:45,link,This is a re-share of a post,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2226780,2226780,2226780,93515427214_10158731635092215,2022-02-28 21:21:28,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
2232258,2232258,2232258,104120017981023_481308400262181,2022-02-28 21:40:33,native_video,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2264259,2264259,2264259,115181663237575_670748457680890,2022-03-01 00:22:34,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2265805,2265805,2265805,592158441513167_1035556977173309,2022-03-01 00:32:10,photo,,https://www.savethechildren.org,www.savethechildren.org,savethechildren
2332041,2332041,2332041,317259038829915_1046794449209700,2022-03-01 08:32:10,link,Donate to Ukraine Children Now | Save the Children UK,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2332762,2332762,2332762,1158835677638395_1852969518225004,2022-03-01 08:34:44,link,UKRAINE: Attacks on schools in Ukraine endangering children’s lives,https://www.savethechildren.org.uk/news/media-centre/press-releases/ukraine-attacks-on-schools-endangering-childrens,www.savethechildren.org.uk,savethechildren
2332766,2332766,2332766,49899529737_10159769218564738,2022-03-01 08:34:44,link,UKRAINE: Attacks on schools in Ukraine endangering children’s lives,https://www.savethechildren.org.uk/news/media-centre/press-releases/ukraine-attacks-on-schools-endangering-childrens,www.savethechildren.org.uk,savethechildren
2344876,2344876,2344876,100068901892263_265839939056067,2022-03-01 09:52:12,link,Donate to Ukraine Children Now | Save the Children UK,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2401974,2401974,2401974,592158441513167_1035917460470594,2022-03-01 14:07:02,photo,,www.SaveTheChildren.org,,SaveTheChildren
2413214,2413214,2413214,107357032752300_2092956447525672,2022-03-01 14:41:23,link,Humanitarian Aid Organization for Children,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2414447,2414447,2414447,100058106139278_375370634409805,2022-03-01 14:45:28,photo,,https://support.savethechildren.org/site/Donation2?df_id=5529&5529.donation=form1&s_kwcid=AL%219048%213%21585132117591%21b%21%21g%21%21ukraine+donations&,support.savethechildren.org,savethechildren
2450667,2450667,2450667,2256387114440229_4891553424256905,2022-03-01 16:30:10,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2471888,2471888,2471888,2784478929161468174_1514728323,2022-03-01 17:29:36,photo,,www.savethechildren.org,,savethechildren
2490086,2490086,2490086,148596441801_10160118460806802,2022-03-01 18:22:57,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2495035,2495035,2495035,971676619920251_1401259543628621,2022-03-01 18:37:57,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2521279,2521279,2521279,119742411387769_5530010900360866,2022-03-01 20:01:34,photo,,https://www.savethechildren.org/),www.savethechildren.org,savethechildren
2521731,2521731,2521731,215645588560334_3705210239603834,2022-03-01 20:02:55,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
2525296,2525296,2525296,2784562274016879328_229401084,2022-03-01 20:15:21,photo,,www.savethechildren.org,,savethechildren
2538705,2538705,2538705,1130636990635008_1602734916758544,2022-03-01 21:02:01,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
2563117,2563117,2563117,1726944060890376_3041425176108918,2022-03-01 22:46:16,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2563439,2563439,2563439,1352006894940747_2232676703540424,2022-03-01 22:48:07,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2563641,2563641,2563641,126719644052975_5194142617310627,2022-03-01 22:49:18,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2580381,2580381,2580381,275835699259199_2022139534628798,2022-03-02 00:24:14,link,Humanitarian Aid Organization for Children,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2586738,2586738,2586738,741840172545970_5120874444642499,2022-03-02 00:55:21,photo,,www.SaveTheChildren.org,,SaveTheChildren
2587165,2587165,2587165,100535206945405_1635603253438585,2022-03-02 00:57:45,photo,,www.SaveTheChildren.org,,SaveTheChildren
2638019,2638019,2638019,149648047339_10160076225172340,2022-03-02 06:00:35,photo,,https://www.savethechildren.org.au/our-stories/how-to-talk-to-your-children-about-the-news,www.savethechildren.org.au,savethechildren
2678151,2678151,2678151,254486791322784_4520037781434309,2022-03-02 07:57:46,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
2681507,2681507,2681507,254486791322784_4520049834766437,2022-03-02 08:04:45,link,Emergency Ukraine,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
2705430,2705430,2705430,150396119180_10159758414804181,2022-03-02 09:45:20,photo,,https://savethechildren.org.hk/en/ukraine-crisis/,savethechildren.org.hk,savethechildren
2719091,2719091,2719091,101832223214336_5239324909465016,2022-03-02 10:15:02,link,How to talk to children about war | Save the Children UK,https://www.savethechildren.org.uk/blogs/2022/how-to-talk-to-children-about-war,www.savethechildren.org.uk,savethechildren
2730634,2730634,2730634,100044973819758_495840525258404,2022-03-02 11:00:35,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2772525,2772525,2772525,268141483932_10160556665093933,2022-03-02 12:30:05,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2781577,2781577,2781577,2785071393383572563_187715516,2022-03-02 13:06:43,photo,,www.savethechildren.org.,,savethechildren
2781614,2781614,2781614,131480350276817_4806352356122903,2022-03-02 13:06:48,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2791731,2791731,2791731,100058068132213_373968884548713,2022-03-02 14:03:28,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2802213,2802213,2802213,1479589188951302_3134762696767268,2022-03-02 14:25:28,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
2842094,2842094,2842094,23434748397_10159687351933398,2022-03-02 15:52:16,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2854373,2854373,2854373,102700777776836_716233883090186,2022-03-02 16:36:56,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
2855609,2855609,2855609,101958288344782_443449344195673,2022-03-02 16:39:44,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2859437,2859437,2859437,100044142263781_550846139730123,2022-03-02 16:48:04,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2868326,2868326,2868326,111690410175001_686471372696899,2022-03-02 17:05:46,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
2885003,2885003,2885003,254486791322784_4521260614645359,2022-03-02 18:00:18,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
2887262,2887262,2887262,117476785190_10166295605110191,2022-03-02 18:04:36,photo,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
2899757,2899757,2899757,2003801453275803_3215974992058437,2022-03-02 18:51:52,link,This is a re-share of a post,https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
2903467,2903467,2903467,100067689223723_289072823359023,2022-03-02 19:00:10,link,Ukrainian Refugees,https://www.savethechildren.org/us/what-we-do/emergency-response/refugee-children-crisis/ukrainian-refugees,www.savethechildren.org,savethechildren
2903708,2903708,2903708,2785249412890381925_5752276933,2022-03-02 19:00:28,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
2908616,2908616,2908616,17285322587_10161526472812588,2022-03-02 19:11:06,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
2920931,2920931,2920931,182778748461538_7070761262996551,2022-03-02 19:40:22,photo,,https://www.savethechildren.org/us/where-we-work/ukraine),www.savethechildren.org,savethechildren
2947134,2947134,2947134,536530973397231_1631068573943460,2022-03-02 21:36:01,link,Humanitarian Aid Organization for Children,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
2956881,2956881,2956881,94081231703_10159565595816704,2022-03-02 22:05:01,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2967767,2967767,2967767,100064329019381_320261700128128,2022-03-03 00:10:19,link,What’s the Situation for Kids in Ukraine?,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
2997729,2997729,2997729,394331907244294_5282788678398568,2022-03-03 03:00:03,link,"How to Talk About War and Conflict with Kids, According to a Child Counselor",https://www.savethechildren.org/us/charity-stories/how-to-explain-conflict-ukraine-to-children,www.savethechildren.org,savethechildren
3016290,3016290,3016290,505376906256230_4597609090366304,2022-03-03 05:22:36,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
3044269,3044269,3044269,129682920472540_4882543061853145,2022-03-03 07:06:35,link,This is a re-share of a post,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3062216,3062216,3062216,650918388419140_2101389403372024,2022-03-03 08:00:03,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3067721,3067721,3067721,1672414942777433_5232059866812905,2022-03-03 08:14:39,link,This is a re-share of a post,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3068141,3068141,3068141,103528288448626_343504217784364,2022-03-03 08:15:42,photo,,https://donate.savethechildren.org/en/donate/emergency-ukraine,donate.savethechildren.org,savethechildren
3069171,3069171,3069171,128907410485301_7237106919665279,2022-03-03 08:18:41,link,This is a re-share of a post,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3076137,3076137,3076137,455652574605207_1725695990934186,2022-03-03 08:37:01,link,Ukraine Appeal | Donate | Save the Children UK,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3098598,3098598,3098598,525678271333147_1125521721348796,2022-03-03 09:35:44,link,How to talk to children about war | Save the Children UK,https://www.savethechildren.org.uk/blogs/2022/how-to-talk-to-children-about-war,www.savethechildren.org.uk,savethechildren
3104926,3104926,3104926,848612821966199_2164299390397529,2022-03-03 09:52:18,link,How to talk to children about war | Save the Children UK,https://www.savethechildren.org.uk/blogs/2022/how-to-talk-to-children-about-war?fbclid=IwAR2gRuj78APJei13-mGPVCqZIYGiKw2HK2_ZSoJxqwKipW7PAS-VDUKwu8Y,www.savethechildren.org.uk,savethechildren
3179120,3179120,3179120,903979650050010_1419621691819134,2022-03-03 12:49:20,link,Humanitarian Aid Organization for Children,http://savethechildren.org/,savethechildren.org,savethechildren
3179181,3179181,3179181,185926774789135_4777657045616062,2022-03-03 12:49:28,link,Donate to Ukraine Children Now | Save the Children UK,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3179298,3179298,3179298,835628473484033_1577442659302607,2022-03-03 12:49:44,link,Donate to Ukraine Children Now | Save the Children UK,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3203604,3203604,3203604,2785815495719784652_52490522,2022-03-03 13:45:07,album,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3210467,3210467,3210467,117476785190_10166298164180191,2022-03-03 14:00:13,photo,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
3216527,3216527,3216527,58035888021_10158869376003022,2022-03-03 14:32:53,photo,,https://www.savethechildren.org/,www.savethechildren.org,savethechildren
3243170,3243170,3243170,2785878764360334370_190544129,2022-03-03 15:50:51,video,,https://www.savethechildren.org,www.savethechildren.org,savethechildren
3245700,3245700,3245700,1530325987239695_3198996363705974,2022-03-03 15:57:01,photo,,https://www.savethechildren.org.uk/how-you-can-help/emergencies/ukraine-appeal,www.savethechildren.org.uk,savethechildren
3249725,3249725,3249725,238258166185929_5297764023568626,2022-03-03 16:25:22,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3250835,3250835,3250835,253721130608_10159475426490609,2022-03-03 16:28:01,photo,,https://donate.savethechildren.org/en,donate.savethechildren.org,savethechildren
3263656,3263656,3263656,1408502899413511_3083133768617074,2022-03-03 17:14:08,link,Crisis in Ukraine: Anthony's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TR;jsessionid=00000000.app30108b?team_id=3763&fr_id=1541&pg=team&NONCE_TOKEN=--sanitized--,support.savethechildren.org,savethechildren
3270461,3270461,3270461,117476785190_10166298564330191,2022-03-03 17:30:00,photo,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
3271564,3271564,3271564,1408502899413511_3083142838616167,2022-03-03 17:31:47,link,Crisis in Ukraine :Join or Form a Team - Save the Children,https://support.savethechildren.org/site/TRR/Emergency/General/404043484?pg=tfind&fr_id=1541,support.savethechildren.org,savethechildren
3273403,3273403,3273403,117476785190_10166298811285191,2022-03-03 17:35:52,native_video,,https://www.savethechildren.org.uk/donate/single/donation-single-00048,www.savethechildren.org.uk,savethechildren
3281632,3281632,3281632,2207238462850897_3063369660571102,2022-03-03 17:54:12,photo,,https://www.savethechildren.org.uk/where-we-work/europe/ukraine,www.savethechildren.org.uk,savethechildren
3285132,3285132,3285132,17637574751_10160446865934752,2022-03-03 18:00:58,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
3292764,3292764,3292764,108642755881715_4847625931983350,2022-03-03 18:17:55,photo,,https://www.savethechildren.org/us/where-we-work/ukraine,www.savethechildren.org,savethechildren
3315704,3315704,3315704,100045281956707_513985476787513,2022-03-03 19:58:48,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Paid_Search%3AGoogle_Paid%3AEmer_Ukraine%3ABrand%3A022522&s_kwcid=AL%219048%213%21426134834812%21e%21%21g%21%21savethechildren&,support.savethechildren.org,savethechildren
3316878,3316878,3316878,134871109877812_5340627799302091,2022-03-03 20:26:09,native_video,,https://www.savethechildren.org.nz/how-to-help/donate/ukraine-emergency-one-off-donation/,www.savethechildren.org.nz,savethechildren
3317310,3317310,3317310,315051185588428_1350813918678811,2022-03-03 20:27:30,link,Crisis in Ukraine: Tony Monaco Students and Friends for Ukraine's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TRR/Emergency/General/204687029?pg=rthanks&fr_id=1541,support.savethechildren.org,savethechildren
3319124,3319124,3319124,30870249412_10159889901414413,2022-03-03 20:31:47,link,Crisis in Ukraine: Tony Monaco Students and Friends for Ukraine's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TRR/Emergency/General/204687029?pg=rthanks&fr_id=1541,support.savethechildren.org,savethechildren
3329778,3329778,3329778,18849039091_10159193859789092,2022-03-03 21:01:42,link,Ukraine Crisis Children's Relief Fund - Save the Children,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1&cid=Paid_Search%3AGoogle_Paid%3AEmer_Ukraine%3ABrand%3A022522&s_kwcid=AL%219048%213%21426134834812%21e%21%21g%21%21savethechildren&,support.savethechildren.org,savethechildren
3333333,3333333,3333333,132248956938575_2108685775961540,2022-03-03 21:12:15,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
3345846,3345846,3345846,438370909585729_4925962760826499,2022-03-03 21:54:35,photo,,https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1,support.savethechildren.org,savethechildren
3359347,3359347,3359347,58233628055_10161599167458056,2022-03-03 22:46:22,link,Crisis in Ukraine: Tony Monaco Students and Friends for Ukraine's Fundraising Page - Save the Children,https://support.savethechildren.org/site/TRR/Emergency/General/204687029?pg=rthanks&fr_id=1541,support.savethechildren.org,savethechildren
3362455,3362455,3362455,586193234773552_5088396487886515,2022-03-03 23:00:07,photo,,https://donate.savethechildren.org/en,donate.savethechildren.org,savethechildren
