,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
1649048,1649048,1649048,1031758614081734_1033604680563794,2022-02-27 10:51:46,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
1731974,1731974,1731974,2445149202283866_2460206220778164,2022-02-27 13:47:20,link,Stand For Ukraine,https://standforukraine.com/?fbclid=IwAR3bXCjwWAvtFUPhB3R-chJpWLmoVzmtg48dhuVvPvjAaRfDgEvzgnzBcYg,standforukraine.com,standforukraine
2175424,2175424,2175424,218161305571922_958110631576982,2022-02-28 18:30:44,link,"Ukraino, nie zostawimy Cię w potrzebie!",https://l.facebook.com/l.php?u=http%3A%2F%2Fstandforukraine.com%2F%3Ffbclid%3DIwAR3XWD8qL8_qotkQZGaSAPsd0dQqt-KqydHLI1aKVwHgz2my9KjLt_hX5Vs&h=AT1jym24e6sgFWbPcMMmwj63HDYtFxB1JLyG7zGHIPx5JFFfmmwfZQLtgvfYbUp2g_WHKg76AmWRRsyX8oK91vYUWQq-kqZ5EKesJxBAbYVTtPwpid3C4DRrG5RQjbhQn1XF1oadew&__tn__=-UK-R&c,l.facebook.com,facebook
2313229,2313229,2313229,187333138058044_3762769280514394,2022-03-01 07:17:36,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
2344710,2344710,2344710,100063706810596_352401433560081,2022-03-01 09:51:32,photo,,https://standforukraine.com/,standforukraine.com,standforukraine
2537375,2537375,2537375,453319374711776_5049366648440336,2022-03-01 20:58:48,photo,,https://standforukraine.com/,standforukraine.com,standforukraine
2948345,2948345,2948345,100044422059698_497623161728415,2022-03-02 21:39:50,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
3002677,3002677,3002677,2124185381149648_3144521212449388,2022-03-03 04:15:23,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
3020335,3020335,3020335,100068850912469_259783599660002,2022-03-03 05:40:07,link,Stand For Ukraine,https://standforukraine.com/?_ga=2.240834371.1573036689.1646255616-1118300338.1646255616,standforukraine.com,standforukraine
3050073,3050073,3050073,100058207444590_372651034685142,2022-03-03 07:24:27,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
3071625,3071625,3071625,432966503447463_4875287715881964,2022-03-03 08:25:32,photo,,https://standforukraine.com/,standforukraine.com,standforukraine
3140875,3140875,3140875,590353654843763_1066911807187943,2022-03-03 11:19:43,link,This is a re-share of a post,https://standforukraine.com/,standforukraine.com,standforukraine
3140965,3140965,3140965,2286374574910770_3099442390270647,2022-03-03 11:20:00,link,This is a re-share of a post,https://standforukraine.com/,standforukraine.com,standforukraine
3182226,3182226,3182226,147887785243874_5313827565316511,2022-03-03 12:57:06,link,This is a re-share of a post,https://standforukraine.com/,standforukraine.com,standforukraine
3515903,3515903,3515903,246583842123514_4500724090042780,2022-03-04 11:35:13,link,Stand For Ukraine,https://standforukraine.com/,standforukraine.com,standforukraine
