,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
2307,2307,2307,2399063870419276_3176738409318481,2022-02-22 01:25:31,photo,,https://forms.gle/G9pGrVH82CNHKchh6,forms.gle,forms
7533,7533,7533,1943541682385900_7132439993496017,2022-02-22 02:48:11,status,,https://forms.gle/jdZLhi6SPZf5WJhr8,forms.gle,forms
7534,7534,7534,1943541682385900_7131625506910799,2022-02-22 02:48:11,status,,https://forms.gle/jdZLhi6SPZf5WJhr8,forms.gle,forms
15527,15527,15527,102735010144898_1417966935288359,2022-02-22 06:25:38,photo,,https://forms.gle/4b74vYRBFFeiGKgu5,forms.gle,forms
23126,23126,23126,1716129871977374_3209044432685903,2022-02-22 08:23:24,link,This is a re-share of a post,https://forms.gle/n4dTDzmz2itZH6ZH6,forms.gle,forms
25180,25180,25180,1430901347213695_2763626363941180,2022-02-22 08:36:03,status,,https://forms.gle/jdZLhi6SPZf5WJhr8,forms.gle,forms
31075,31075,31075,462011027292069_2060289030797586,2022-02-22 09:14:56,link,This is a re-share of a post,https://forms.gle/n4dTDzmz2itZH6ZH6,forms.gle,forms
31883,31883,31883,212650505453434_5208502672534834,2022-02-22 09:19:54,link,ACROYOGA Intensive with Dasha Kalinikina,https://forms.gle/vmrUQpU1ujKXfxJD7,forms.gle,forms
37545,37545,37545,546186222559472_1329123037599116,2022-02-22 09:57:24,video,,https://forms.gle/t7nQhwBsTsFwh6Qz8,forms.gle,forms
38980,38980,38980,481823123176757_686805182678549,2022-02-22 10:05:02,photo,,https://forms.gle/aYvNGFj1t7hLyr7o9,forms.gle,forms
39860,39860,39860,232403490301637_2005068436368458,2022-02-22 10:10:37,link,Vilnius Trophy 2022,https://forms.gle/KHFEQ826SF2R5sC59,forms.gle,forms
40088,40088,40088,1786980504885536_3022768791306695,2022-02-22 10:12:05,link,Vilnius Trophy 2022,https://forms.gle/KHFEQ826SF2R5sC59,forms.gle,forms
