,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
618838,618838,618838,5878048748_10159749273993749,2022-02-24 15:34:00,link,Ukraine Crisis: Fast Facts,https://www.globalgiving.org/learn/how-to-help-ukraine,www.globalgiving.org,globalgiving
681831,681831,681831,347615063908402_347783960558179,2022-02-24 17:22:24,photo,,https://www.globalgiving.org/projects/help-us-host-refugees-from-ukraine/,www.globalgiving.org,globalgiving
736747,736747,736747,340275536349727_1661219620921972,2022-02-24 18:45:32,photo,,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
754022,754022,754022,2780906585397380465_1533548229,2022-02-24 19:12:00,photo,,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
770142,770142,770142,212826558734957_7747655365252001,2022-02-24 20:09:06,link,What’s the Situation for Kids in Ukraine?,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
772451,772451,772451,772945382807709_4334659253302953,2022-02-24 20:13:40,link,Ukraine Humanitarian Fund - Help people in need when crisis strikes,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
802338,802338,802338,12285113215_10159955716263216,2022-02-24 21:51:23,photo,,https://www.globalgiving.org/fundraisers/41535/,www.globalgiving.org,globalgiving
834636,834636,834636,5878048748_10159749888408749,2022-02-24 23:11:01,photo,,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
858439,858439,858439,3030547663723659_4524163804362030,2022-02-25 00:23:19,photo,,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
869847,869847,869847,707665996629557_1039033456826141,2022-02-25 01:33:53,link,Ukraine Crisis Relief Fund,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
884110,884110,884110,2781138142628732787_37556133618,2022-02-25 02:52:03,album,,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
983170,983170,983170,1657614437594411_5095117950510692,2022-02-25 07:31:11,link,Ukraine Crisis Relief Fund,https://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
1049237,1049237,1049237,1012165298845072_5018120948249467,2022-02-25 10:20:25,photo,,ttps://www.globalgiving.org/projects/ukraine-crisis-relief-fund/,www.globalgiving.org,globalgiving
1107289,1107289,1107289,2445149202283866_2456475294484590,2022-02-25 12:31:27,photo,,https://www.globalgiving.org/projects/help-us-host-refugees-from-ukraine/,www.globalgiving.org,globalgiving
