,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
1623260,1623260,1623260,3278875368821314_6996506310391516,2022-02-27 09:50:18,link,Help Ukraine,http://helpukraine.center/,helpukraine.center,helpukraine
1642025,1642025,1642025,2406969948_10151721687329949,2022-02-27 10:35:16,status,,http://helpukraine.center/en,helpukraine.center,helpukraine
1644827,1644827,1644827,1814564475505132_2755210478107189,2022-02-27 10:41:17,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1645215,1645215,1645215,412443142293052_1785823698288316,2022-02-27 10:42:13,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1646932,1646932,1646932,718925522598800_721100205714665,2022-02-27 10:46:32,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1647969,1647969,1647969,168145366651864_2648339828632393,2022-02-27 10:49:13,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1649539,1649539,1649539,2445149202283866_2459988537466599,2022-02-27 10:53:01,status,,http://helpukraine.center/en,helpukraine.center,helpukraine
1649754,1649754,1649754,236004719773276_7282786555095022,2022-02-27 10:53:31,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1651794,1651794,1651794,120543308009118_5230364050360326,2022-02-27 10:58:38,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1651916,1651916,1651916,209899669525328_1326985177816766,2022-02-27 10:58:57,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1653625,1653625,1653625,785913188244008_2073053839529930,2022-02-27 11:01:43,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1654863,1654863,1654863,287255674666135_5101255763266078,2022-02-27 11:04:35,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655186,1655186,1655186,130950460430374_1848358555356214,2022-02-27 11:05:14,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655187,1655187,1655187,683793819641997_689140685773977,2022-02-27 11:05:14,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655250,1655250,1655250,378343453048288_953350345547593,2022-02-27 11:05:22,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655319,1655319,1655319,287255674666135_5101257403265914,2022-02-27 11:05:30,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655351,1655351,1655351,126798784157399_1837732819730645,2022-02-27 11:05:34,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655432,1655432,1655432,713817582284127_1758099694522572,2022-02-27 11:05:48,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655525,1655525,1655525,130950460430374_1848358152022921,2022-02-27 11:06:00,status,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655634,1655634,1655634,287255674666135_5101258903265764,2022-02-27 11:06:13,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655708,1655708,1655708,287255674666135_5101259293265725,2022-02-27 11:06:24,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655827,1655827,1655827,287255674666135_5101259803265674,2022-02-27 11:06:38,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1655976,1655976,1655976,287255674666135_5101260843265570,2022-02-27 11:07:01,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656081,1656081,1656081,287255674666135_5101261186598869,2022-02-27 11:07:12,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656180,1656180,1656180,287255674666135_5101261669932154,2022-02-27 11:07:27,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656288,1656288,1656288,287255674666135_5101262093265445,2022-02-27 11:07:41,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656407,1656407,1656407,481891539495882_688841265467574,2022-02-27 11:07:58,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656690,1656690,1656690,287255674666135_5101264123265242,2022-02-27 11:08:38,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1656910,1656910,1656910,287255674666135_5101265156598472,2022-02-27 11:09:07,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1657084,1657084,1657084,1832356113758345_3242184166108859,2022-02-27 11:09:32,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1659933,1659933,1659933,362971971008326_961774607794723,2022-02-27 11:16:34,link,Help Ukraine,www.helpukraine.center,,helpukraine
1660683,1660683,1660683,259047444271752_2243740175802459,2022-02-27 11:18:28,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1660953,1660953,1660953,2445149202283866_2460020834130036,2022-02-27 11:19:04,link,Help Ukraine,http://www.helpukraine.center/,www.helpukraine.center,helpukraine
1661693,1661693,1661693,683793819641997_689170289104350,2022-02-27 11:20:40,status,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1664387,1664387,1664387,722851794516282_2455757811225663,2022-02-27 11:27:00,status,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1664540,1664540,1664540,107058359964852_897541967583150,2022-02-27 11:27:17,photo,,https://helpukraine.center/,helpukraine.center,helpukraine
1665055,1665055,1665055,1493053057597664_3222861951283424,2022-02-27 11:28:28,status,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1665116,1665116,1665116,4854227531313397,2022-02-27 11:28:36,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1669430,1669430,1669430,488498351488102_1633477960323463,2022-02-27 11:37:51,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1669843,1669843,1669843,1146437556118000_1148490999245989,2022-02-27 11:38:51,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1670086,1670086,1670086,683793819641997_689207312433981,2022-02-27 11:39:27,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1670350,1670350,1670350,1498502700181590_5402229246475563,2022-02-27 11:40:02,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1670450,1670450,1670450,683793819641997_689208142433898,2022-02-27 11:40:12,photo,,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1670543,1670543,1670543,676497940199125_677771010071818,2022-02-27 11:40:25,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
1670565,1670565,1670565,293489049378260_295295775864254,2022-02-27 11:40:26,link,Help Ukraine,http://www.helpukraine.center,www.helpukraine.center,helpukraine
