,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
499307,499307,499307,2780676046988100292_7739949979,2022-02-24 11:33:57,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
623621,623621,623621,398204326954549_4604465952995011,2022-02-24 15:41:39,link,This is a re-share of a post,www.rsukraine.org,,rsukraine
739358,739358,739358,100063545585125_360790239382493,2022-02-24 18:49:25,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
759079,759079,759079,633115206829137_2364388367035137,2022-02-24 19:49:14,photo,,https://www.patreon.com/rsukraine_org_ua,www.patreon.com,patreon
777248,777248,777248,100068681860471_255312610101466,2022-02-24 20:23:20,photo,,https://www.patreon.com/rsukraine_org_ua,www.patreon.com,patreon
802240,802240,802240,774627102930183_1605868636472688,2022-02-24 21:51:08,native_video,,www.rsukraine.org,,rsukraine
802492,802492,802492,1462959674023816_3195638597422573,2022-02-24 21:51:41,native_video,,www.rsukraine.org,,rsukraine
804418,804418,804418,153599781820883_1286818761832307,2022-02-24 21:56:14,photo,,https://www.patreon.com/rsukraine_org_ua,www.patreon.com,patreon
1022525,1022525,1022525,609796776446776_1135751617184620,2022-02-25 09:11:32,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1060446,1060446,1060446,1596994373668788_5325246837510171,2022-02-25 10:58:18,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1311464,1311464,1311464,151057888322199_5075979702496635,2022-02-25 19:08:46,link,Revived Soldiers Ukraine,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1430880,1430880,1430880,2781774096709346276_3633831635,2022-02-25 23:55:35,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1466444,1466444,1466444,1421597781422052_3049230775325403,2022-02-26 15:40:21,link,"#StandWithUkraine in New Haven, CT",https://www.rsukraine.org/ways-to-help,www.rsukraine.org,rsukraine
1530026,1530026,1530026,167244616662122_4797922940260910,2022-02-27 04:36:45,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1540929,1540929,1540929,700364267198564_1108663533035300,2022-02-27 05:23:46,photo,,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.rsukraine.org%2F%3Ffbclid%3DIwAR1z3htdlOWj8O-494Nd8E4UOUPM5O2uFZZIE6d7olo8K4bK5HWpJfHXvoA&h=AT1cTZFY01oIVxzlTJzPRfwHOeDhb_biLap1FFsnNh7fCk8X2-QiO2fs8IC1O0jhkFZfc24eFuZxNebgRM3ijybwOvWDrq35ww4AENBH8UWm5vcHmvEyYoe__pWjecgzlEjYXQw&__tn__=-UK-R&c,l.facebook.com,facebook
1623848,1623848,1623848,2782798992665337535_276860571,2022-02-27 09:51:52,photo,,https://www.rsukraine.org,www.rsukraine.org,rsukraine
1805713,1805713,1805713,100045780156124_483582959844372,2022-02-27 17:00:11,photo,,https://www.rsukraine.org/),www.rsukraine.org,rsukraine
1810317,1810317,1810317,100058239093990_380640433887257,2022-02-27 17:09:09,photo,,https://www.rsukraine.org/).,www.rsukraine.org,rsukraine
1814747,1814747,1814747,2783023897512501234_12260872042,2022-02-27 17:18:43,photo,,www.rsukraine.org,,rsukraine
1814881,1814881,1814881,1534334776839923_3114960785443973,2022-02-27 17:19:00,video,,www.rsukraine.org,,rsukraine
1821087,1821087,1821087,100064891561956_329258032580580,2022-02-27 17:31:22,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1823562,1823562,1823562,100064832462729_326352762869137,2022-02-27 17:37:06,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
1848291,1848291,1848291,100058188695213_369247541691533,2022-02-27 19:12:50,photo,,https://www.rsukraine.org/,www.rsukraine.org,rsukraine
