,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
988376,988376,988376,1408484556075923_3106923462898682,2022-02-25 07:43:07,photo,,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1013019,1013019,1013019,263013561108999_1175876973155982,2022-02-25 08:53:03,photo,,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1030997,1030997,1030997,236263313153652_4784432141670057,2022-02-25 09:28:54,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1031071,1031071,1031071,230299707312871_1690612994614861,2022-02-25 09:29:02,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1032250,1032250,1032250,572390856532944_1378349162603772,2022-02-25 09:30:53,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1032352,1032352,1032352,461949600568189_5002529463176824,2022-02-25 09:31:02,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1035179,1035179,1035179,1443180372666401_3182384178746003,2022-02-25 09:36:57,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1049116,1049116,1049116,1533671743599647_2862910460675762,2022-02-25 10:20:12,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1116573,1116573,1116573,191809694199253_4988467861200055,2022-02-25 13:00:15,photo,,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1116706,1116706,1116706,149420528450173_4999743960084448,2022-02-25 13:00:24,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1143407,1143407,1143407,347422459757987_700911707742392,2022-02-25 13:43:34,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1154735,1154735,1154735,771935379522917_4869513076431773,2022-02-25 14:14:48,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1204567,1204567,1204567,1406304129636497_3030867593846801,2022-02-25 15:49:35,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1314438,1314438,1314438,608772715863181_7304516956288690,2022-02-25 19:14:21,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1365222,1365222,1365222,264074488919792_360349332625640,2022-02-25 20:58:31,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/2738056/fblk?ref=gogo__fblk__667688,www.indiegogo.com,indiegogo
1365228,1365228,1365228,1423235331037358_5483256988368485,2022-02-25 20:58:32,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1377404,1377404,1377404,726499668297898_1035200894094439,2022-02-25 21:25:03,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/2738056/fblk?ref=gogo__fblk__667688,www.indiegogo.com,indiegogo
1445849,1445849,1445849,672997956868872_1133438017491528,2022-02-26 07:31:41,photo,,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine?fbclid=IwAR1Li6Ox4-3QuOc9luFPm6UaFsUV17YvjW4lmr-dU5k6SrKB1WXLMmGmpBc#/,www.indiegogo.com,indiegogo
1752021,1752021,1752021,303754873371427_1371117876635116,2022-02-27 14:57:34,photo,,https://www.indiegogo.com/projects/2722182,www.indiegogo.com,indiegogo
1851159,1851159,1851159,432219510306468_1877894165738988,2022-02-27 19:19:45,link,This is a re-share of a post,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1866183,1866183,1866183,909312165769030_5178681228832081,2022-02-27 19:55:36,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1866736,1866736,1866736,290722858058677_1326602674470685,2022-02-27 19:57:00,link,This is a re-share of a post,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1873407,1873407,1873407,330711110774949_1323948954784488,2022-02-27 20:12:02,link,This is a re-share of a post,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1876436,1876436,1876436,647230965324833_4885555028159051,2022-02-27 20:20:01,link,This is a re-share of a post,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1876495,1876495,1876495,394258190768888_1764841283710565,2022-02-27 20:20:08,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1884866,1884866,1884866,112591444650_10159584618614651,2022-02-27 20:40:48,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1886013,1886013,1886013,641561239681355_1320045575166248,2022-02-27 20:44:01,link,This is a re-share of a post,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1899202,1899202,1899202,355975645317161_1036248173956568,2022-02-27 21:19:37,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1903748,1903748,1903748,100068780629665_261922929443726,2022-02-27 21:32:06,link,This is a re-share of a post,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1919526,1919526,1919526,424008014327024_5087433601317752,2022-02-27 23:26:08,link,This is a re-share of a post,https://www.indiegogo.com/projects/2738056,www.indiegogo.com,indiegogo
1921335,1921335,1921335,281454298556780_4792928054076026,2022-02-27 23:33:41,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
1928590,1928590,1928590,621269181961593_1115421179213055,2022-02-28 00:07:32,link,Raising Money for Animal Shelters in Ukraine,https://www.indiegogo.com/projects/raising-money-for-animal-shelters-in-ukraine,www.indiegogo.com,indiegogo
