,Unnamed: 0.1,Unnamed: 0,platformId,date,type,title,expandedLink,domain,domain2
5114226,5114226,5114226,1554490484835854_3159354801016073,2022-03-11 08:35:41,link,Госпітальєри – Медичний батальйон,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
5185877,5185877,5185877,529855118408513_537882387605786,2022-03-11 13:56:17,link,Госпітальєри – Медичний батальйон,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
5411760,5411760,5411760,100044701411772_496071758559534,2022-03-12 20:03:39,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
5442869,5442869,5442869,134269033839614_1042806959652479,2022-03-13 04:01:32,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
5731876,5731876,5731876,772755933161637_1375769409526950,2022-03-14 17:43:01,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
6175521,6175521,6175521,469444096574830_2166289020223654,2022-03-16 14:41:42,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
6220470,6220470,6220470,1425771181023784_3048579108742975,2022-03-16 17:37:38,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
6437715,6437715,6437715,1554490484835854_3164101580541395,2022-03-17 18:05:50,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7077241,7077241,7077241,1554490484835854_3166824233602463,2022-03-21 11:21:12,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7077526,7077526,7077526,1554490484835854_3166825900268963,2022-03-21 11:23:36,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7194620,7194620,7194620,1554490484835854_3167542060197347,2022-03-22 09:41:07,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7226182,7226182,7226182,497559477065112_2186767024811007,2022-03-22 13:38:07,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7230162,7230162,7230162,670533013013436_4906683959398299,2022-03-22 13:57:05,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7389961,7389961,7389961,1554490484835854_3168305516787668,2022-03-23 11:59:21,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7446850,7446850,7446850,100044701411772_502580414575335,2022-03-23 16:55:16,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7635532,7635532,7635532,1554490484835854_3169132643371622,2022-03-24 14:34:43,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7712461,7712461,7712461,3123353514365483_5251507601550053,2022-03-24 20:08:13,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7712608,7712608,7712608,2272821682968090_3057898687793715,2022-03-24 20:09:02,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7929636,7929636,7929636,1554490484835854_3170678713217015,2022-03-26 12:27:40,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
7937163,7937163,7937163,549007221888605_4733356983453587,2022-03-26 13:12:49,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8138970,8138970,8138970,424637787549396_5510061495673641,2022-03-28 03:17:18,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8183489,8183489,8183489,287411884673051_5158031834277674,2022-03-28 12:38:48,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8224083,8224083,8224083,222144811733675_1016446615636820,2022-03-28 18:05:04,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8495151,8495151,8495151,1554490484835854_3173811169570436,2022-03-30 14:31:24,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8640843,8640843,8640843,1554490484835854_3174477762837110,2022-03-31 12:46:14,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8696396,8696396,8696396,350457372263796_1021485725160954,2022-03-31 17:55:44,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
8756213,8756213,8756213,1554490484835854_3175181976100022,2022-04-01 11:04:20,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
9307467,9307467,9307467,1554490484835854_3178803265737893,2022-04-06 08:06:03,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
9616133,9616133,9616133,1554490484835854_3180665505551669,2022-04-08 16:50:54,photo,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
9800321,9800321,9800321,1554490484835854_3181917108759842,2022-04-10 08:26:45,native_video,,https://www.hospitallers.life/,www.hospitallers.life,hospitallers
10057164,10057164,10057164,164585046890141_5631068853575039,2022-04-12 10:00:47,photo,,https://www.hospitallers.life/#how-to-help;,www.hospitallers.life,hospitallers
