,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
6701266,6701398,6701398,1.4989924780112445e+18,3291026728.0,PierickDegomme,2022-03-02 12:03:51,https://fr.tipeee.com/pierick,fr.tipeee.com
7654334,7654483,7654483,1.4993348745026028e+18,1.413114320129495e+18,gariguettewoman,2022-03-03 10:44:25,https://fr.tipeee.com/pierick,fr.tipeee.com
8070760,8070920,8070920,1.4994843945365545e+18,3291026728.0,PierickDegomme,2022-03-03 20:38:33,https://fr.tipeee.com/pierick,fr.tipeee.com
8074503,8074663,8074663,1.4994857509156454e+18,361812949.0,fayau1,2022-03-03 20:43:56,https://fr.tipeee.com/pierick,fr.tipeee.com
8100502,8100663,8100663,1.4994950966890783e+18,1.4674898727389348e+18,BertinBrigitte9,2022-03-03 21:21:04,https://fr.tipeee.com/pierick,fr.tipeee.com
9892459,9892665,9892665,1.500144590078288e+18,3291026728.0,PierickDegomme,2022-03-05 16:21:56,https://fr.tipeee.com/pierick,fr.tipeee.com
9978337,9978543,9978543,1.5001773779299287e+18,3416112274.0,ClementHTR,2022-03-05 18:32:13,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9980033,9980240,9980240,1.5001780248761958e+18,8.076238070118687e+17,nicocohw,2022-03-05 18:34:47,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9980464,9980671,9980671,1.5001782015024865e+18,1583637942.0,AcquartG,2022-03-05 18:35:29,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9982874,9983081,9983081,1.500179107035951e+18,7.057711289633915e+17,Azermodzz,2022-03-05 18:39:05,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9984037,9984244,9984244,1.5001795356225536e+18,2332467594.0,AngelNeo31,2022-03-05 18:40:47,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9984389,9984596,9984596,1.500179661455827e+18,3362518875.0,0kysP,2022-03-05 18:41:17,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9989857,9990064,9990064,1.500181732628349e+18,569973150.0,elodreux,2022-03-05 18:49:31,http://fr.tipeee.com/hittheroad,fr.tipeee.com
9996472,9996679,9996679,1.500184333293957e+18,1.2076412358565435e+18,OtterlyChloe,2022-03-05 18:59:51,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10002615,10002822,10002822,1.5001866654779433e+18,1.1791469614648074e+18,MonatouL,2022-03-05 19:09:07,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10010092,10010299,10010299,1.500189677525082e+18,7.689949495138386e+17,lou_patronum,2022-03-05 19:21:05,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10010456,10010663,10010663,1.500189828519977e+18,1.2124769325598188e+18,BoissierTristan,2022-03-05 19:21:41,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10010883,10011090,10011090,1.500190003950932e+18,7.689949495138386e+17,lou_patronum,2022-03-05 19:22:23,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10014789,10014996,10014996,1.50019158938112e+18,2891089733.0,GriffterX,2022-03-05 19:28:41,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10015920,10016127,10016127,1.5001920220739543e+18,7.662531221215683e+17,Lucie_liefooghe,2022-03-05 19:30:24,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10025999,10026206,10026206,1.500195931383292e+18,2503999062.0,FloodVal,2022-03-05 19:45:56,http://fr.tipeee.com/hittheroad,fr.tipeee.com
10033715,10033922,10033922,1.5001989541050286e+18,1.1543312547220398e+18,hugues_pro,2022-03-05 19:57:57,http://fr.tipeee.com/hittheroad,fr.tipeee.com
