,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
5318,5318,5318,1.4959799601247273e+18,1.3358503895314637e+18,catetrentiin,2022-02-22 04:33:11,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
32523,32523,32523,1.4959937187169075e+18,1.2275020939818437e+18,wR7N8HbCahUse3f,2022-02-22 05:27:51,https://www.icrc.org/ru/document/mkkk-prizyvaet-storony-shchadit-kriticheski-vazhnuyu-grazhdanskuyu-infrastrukturu-na,www.icrc.org
49691,49691,49691,1.4960028797144678e+18,106504800.0,nordicgeo,2022-02-22 06:04:15,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
209671,209676,209676,1.4960789265227612e+18,1.202369703525548e+18,SophieSchoepfel,2022-02-22 11:06:26,https://blogs.icrc.org/law-and-policy/2022/02/17/history-geneva-conventions/,blogs.icrc.org
218129,218134,218134,1.496082351788544e+18,3260860866.0,boyd_vandijk,2022-02-22 11:20:03,https://blogs.icrc.org/law-and-policy/2022/02/17/history-geneva-conventions/,blogs.icrc.org
224783,224788,224788,1.4960848844016312e+18,349258252.0,thodsm,2022-02-22 11:30:07,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
247231,247236,247236,1.4960930755334472e+18,24382468.0,borzou,2022-02-22 12:02:39,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
266710,266715,266715,1.4961002523440988e+18,2752317076.0,RBernhardICRC,2022-02-22 12:31:11,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
309199,309204,309204,1.496116739628802e+18,884752561.0,ninarobertsnyc,2022-02-22 13:36:41,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
348295,348300,348300,1.4961330606639432e+18,9.064886076906865e+17,XskillGame,2022-02-22 14:41:33,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
414482,414488,414488,1.4961596439026156e+18,225131238.0,DavidsonMichael,2022-02-22 16:27:11,https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine,www.icrc.org
420535,420541,420541,1.4961629309744087e+18,2922148365.0,arsganyam,2022-02-22 16:40:14,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
504560,504568,504568,1.4961966412457738e+18,475236379.0,EeroRamo,2022-02-22 18:54:11,https://www.icrc.org/en/document/operational-update-ukraine-uncertainty-and-harsh-winter-conditions-deepen-suffering,www.icrc.org
505180,505188,505188,1.496196888902701e+18,9.81937984223228e+17,valtterihell1,2022-02-22 18:55:10,https://www.icrc.org/en/document/operational-update-ukraine-uncertainty-and-harsh-winter-conditions-deepen-suffering,www.icrc.org
507547,507555,507555,1.4961978397306757e+18,14998745.0,mbadeau,2022-02-22 18:58:57,https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine,www.icrc.org
623797,623807,623807,1.4962485278690755e+18,9.322008142354842e+17,DataVizRockRoll,2022-02-22 22:20:22,https://www.icrc.org/en/donate,www.icrc.org
908906,908924,908924,1.4963897823011963e+18,402916724.0,SophieOrrICRC,2022-02-23 07:41:40,https://www.icrc.org/en/document/icrc-calls-sides-spare-critical-civilian-infrastructure-eastern-ukraine,www.icrc.org
944966,944984,944984,1.4964065084138537e+18,17839398.0,KenRoth,2022-02-23 08:48:08,https://ihl-databases.icrc.org/applic/ihl/ihl.nsf/Article.xsp?action=openDocument&documentId=77068F12B8857C4DC12563CD0051BDB0,ihl-databases.icrc.org
945563,945581,945581,1.496406765969281e+18,1.3715467323796398e+18,goldenhornmedia,2022-02-23 08:49:09,https://ihl-databases.icrc.org/applic/ihl/ihl.nsf/Article.xsp?action=openDocument&documentId=77068F12B8857C4DC12563CD0051BDB0,ihl-databases.icrc.org
945567,945585,945585,1.4964067670808125e+18,555848992.0,BGIPU,2022-02-23 08:49:09,https://ihl-databases.icrc.org/applic/ihl/ihl.nsf/Article.xsp?action=openDocument&documentId=77068F12B8857C4DC12563CD0051BDB0,ihl-databases.icrc.org
