,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
2079626,2079659,2079659,1.4969126962431058e+18,1.484798126867329e+18,Nfthubdaily,2022-02-24 18:19:32,http://fundly.com/razom-for-ukraine,fundly.com
2118442,2118475,2118475,1.4969352903755735e+18,623050954.0,IgorTregub,2022-02-24 19:49:19,https://fundly.com/run-for-ukraine-my-homeland/,fundly.com
3674743,3674808,3674808,1.497729737942311e+18,1.2469244063387935e+18,Ivanurusky,2022-02-27 00:26:10,https://fundly.com/help-for-my-people-of-kharviv-ukraine?ft_src=twtshare_mobile,fundly.com
3809227,3809298,3809298,1.4978004629295923e+18,2952871395.0,ZADY_MILLZ,2022-02-27 05:07:12,https://fundly.com/let-s-support-ukraine,fundly.com
3812578,3812649,3812649,1.4978022072609833e+18,1.2183538848397844e+18,peacfulplanet,2022-02-27 05:14:08,https://fundly.com/let-s-support-ukraine,fundly.com
3841947,3842018,3842018,1.497817827335553e+18,1.1507984436038492e+18,sanghyuk_shin,2022-02-27 06:16:12,https://fundly.com/friends-of-ukraine-ri?ft_src=twtshare,fundly.com
3856350,3856422,3856422,1.4978252926807736e+18,623050954.0,IgorTregub,2022-02-27 06:45:52,https://fundly.com/m2/run-for-ukraine-my-homeland,fundly.com
3857910,3857982,3857982,1.4978261237988352e+18,623050954.0,IgorTregub,2022-02-27 06:49:10,https://fundly.com/m2/run-for-ukraine-my-homeland,fundly.com
3872040,3872112,3872112,1.497833144560595e+18,1.497832821276164e+18,Carolin34366394,2022-02-27 07:17:04,https://fundly.com/help-raise-for-funds-for-research,fundly.com
3873520,3873592,3873592,1.4978338950726124e+18,1.497832821276164e+18,Carolin34366394,2022-02-27 07:20:03,https://fundly.com/help-raise-for-funds-for-research,fundly.com
3993724,3993797,3993797,1.4978905098885243e+18,1.2469244063387935e+18,Ivanurusky,2022-02-27 11:05:01,https://fundly.com/help-for-my-people-of-kharviv-ukraine?ft_src=twtshare_mobile,fundly.com
4286039,4286119,4286119,1.498027444858544e+18,2730853586.0,dmihal,2022-02-27 20:09:09,https://fundly.com/support-ukrainians-who-are-fighting-back,fundly.com
4290329,4290409,4290409,1.4980295132795576e+18,49368012.0,jjenal,2022-02-27 20:17:22,https://fundly.com/run-for-ukraine-my-homeland?ft_src=twtshare_dash,fundly.com
4475070,4475152,4475152,1.4981154420402053e+18,1.4981150396764324e+18,Genekel00764584,2022-02-28 01:58:49,https://fundly.com/help-the-people-of-ukraine-survive?ft_src=twtshare_mobile,fundly.com
