,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
1185107,1185127,1185127,1.4965011508242473e+18,569999374.0,marazevich,2022-02-23 15:04:12,https://everybodycan.com.ua/,everybodycan.com.ua
1945753,1945781,1945781,1.4968360322343444e+18,1.4326959669022433e+18,rubbiroid1,2022-02-24 13:14:54,https://everybodycan.com.ua/dopomogti-zaraz,everybodycan.com.ua
9498873,9499068,9499068,1.4999994312061338e+18,32994132.0,may_gun,2022-03-05 06:45:07,https://everybodycan.com.ua/,everybodycan.com.ua
9967604,9967810,9967810,1.5001732596308623e+18,9.71554675181998e+17,itsbodypolitic,2022-03-05 18:15:51,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
12996043,12996308,12996308,1.5012679355868897e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 18:45:42,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13062554,13062819,13062819,1.5012911729328579e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:18:02,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13063020,13063285,13063285,1.5012913403148e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:18:42,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13069160,13069425,13069425,1.5012935428990812e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:27:27,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13070409,13070674,13070674,1.5012940280920637e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:29:23,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13071209,13071474,13071474,1.5012943023366308e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:30:29,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13071368,13071633,13071633,1.501294363888038e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:30:43,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13071928,13072193,13072193,1.501294548214956e+18,1.4961424901052662e+18,AirbandNwuk,2022-03-08 20:31:27,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13072134,13072399,13072399,1.5012946199125565e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:31:44,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13074555,13074820,13074820,1.5012954468697416e+18,1.1983172414414395e+18,LawmasterLorai,2022-03-08 20:35:01,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13076212,13076477,13076477,1.501296050786685e+18,9.797243710267432e+17,gunsmithjaxs123,2022-03-08 20:37:25,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13083059,13083324,13083324,1.5012984451345326e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:46:56,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13083253,13083518,13083518,1.5012985204097065e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 20:47:14,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13099666,13099931,13099931,1.5013044048672236e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 21:10:37,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13100554,13100819,13100819,1.501304723856511e+18,1.423742510308921e+18,folkloreesummer,2022-03-08 21:11:53,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13108699,13108964,13108964,1.501307609596498e+18,3412954283.0,joss_prior,2022-03-08 21:23:21,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13111675,13111940,13111940,1.5013086833508598e+18,9.167808270522696e+17,magpieaj,2022-03-08 21:27:37,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13111958,13112223,13112223,1.501308792612475e+18,1.3037445147886674e+18,fionnHendrick,2022-03-08 21:28:03,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
13112788,13113053,13113053,1.5013090869100134e+18,2520792582.0,RenniTinkerDork,2022-03-08 21:29:13,https://en.everybodycan.com.ua/,en.everybodycan.com.ua
