,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
4055267,4055341,4055341,1.4979201887375933e+18,1008592448.0,juliusjoki,2022-02-27 13:02:57,http://helpukraine.center/en,helpukraine.center
4064571,4064645,4064645,1.4979248025893274e+18,80841702.0,tucmo,2022-02-27 13:21:17,http://helpukraine.center/en,helpukraine.center
4065102,4065176,4065176,1.4979250669354885e+18,31075145.0,notgomen,2022-02-27 13:22:20,http://helpukraine.center/en,helpukraine.center
4165159,4165234,4165234,1.4979721648967352e+18,1.1474625192226734e+18,ElisaHenrik,2022-02-27 16:29:29,http://helpukraine.center/en,helpukraine.center
4183550,4183626,4183626,1.497980750125273e+18,1.293716942352724e+18,dawdledproof,2022-02-27 17:03:36,http://www.helpukraine.center/,www.helpukraine.center
4185528,4185604,4185604,1.4979816481929134e+18,2813294870.0,JuliaPovieriena,2022-02-27 17:07:10,http://www.helpukraine.center/,www.helpukraine.center
4274521,4274601,4274601,1.4980219261276078e+18,8.648617350811853e+17,Veer90Creative,2022-02-27 19:47:13,http://helpukraine.center/en,helpukraine.center
4305968,4306048,4306048,1.498037118089769e+18,978901896.0,nette_wolke,2022-02-27 20:47:35,http://helpukraine.center/en,helpukraine.center
4503834,4503916,4503916,1.4981283773745562e+18,2238351373.0,Anna_Luky,2022-02-28 02:50:13,http://helpukraine.center/en,helpukraine.center
4870851,4870942,4870942,1.4982841287640515e+18,1142958180.0,NDumitrita,2022-02-28 13:09:07,http://helpukraine.center/en,helpukraine.center
4991777,4991870,4991870,1.498334053468156e+18,1.4660429016710715e+18,nostromo_eth,2022-02-28 16:27:30,http://helpukraine.center/en,helpukraine.center
5117163,5117259,5117259,1.4983842635777475e+18,2682245259.0,PagingMcScreamy,2022-02-28 19:47:01,http://helpukraine.center/en,helpukraine.center
5431590,5431692,5431692,1.4985074593039278e+18,8.751691835997389e+17,tRUMP4nthng,2022-03-01 03:56:33,http://helpukraine.center/en,helpukraine.center
5600639,5600745,5600745,1.498573456065114e+18,253670446.0,koffermensch,2022-03-01 08:18:48,http://helpukraine.center/en,helpukraine.center
5601112,5601218,5601218,1.4985736360300585e+18,1.4736249668013711e+18,Josh1356_,2022-03-01 08:19:31,http://helpukraine.center/en,helpukraine.center
5601658,5601764,5601764,1.4985738581268972e+18,1.4736249668013711e+18,Josh1356_,2022-03-01 08:20:24,http://helpukraine.center/en,helpukraine.center
5608920,5609026,5609026,1.4985766479723438e+18,339878225.0,animalculum,2022-03-01 08:31:29,http://helpukraine.center/en,helpukraine.center
5609276,5609382,5609382,1.4985767823535718e+18,69103857.0,nhloya,2022-03-01 08:32:01,http://helpukraine.center/en,helpukraine.center
5620726,5620832,5620832,1.498581132207657e+18,2354992953.0,loudunord,2022-03-01 08:49:18,http://helpukraine.center/en,helpukraine.center
5672618,5672726,5672726,1.4986016201368166e+18,75509967.0,rahulkanwal,2022-03-01 10:10:43,http://helpukraine.center/en,helpukraine.center
5675898,5676006,5676006,1.4986029640086364e+18,7.774281543401718e+17,Prakhar_1990,2022-03-01 10:16:03,http://helpukraine.center/en,helpukraine.center
5680140,5680248,5680248,1.4986045439068242e+18,493925156.0,_nirajshah,2022-03-01 10:22:20,http://helpukraine.center/en,helpukraine.center
5680509,5680617,5680617,1.498604682343637e+18,75509967.0,rahulkanwal,2022-03-01 10:22:53,http://helpukraine.center/en,helpukraine.center
5683151,5683259,5683259,1.4986056768677028e+18,326286574.0,Hyderabadtamila,2022-03-01 10:26:50,http://helpukraine.center/en,helpukraine.center
5684467,5684575,5684575,1.4986061806123172e+18,1.1506993282367364e+18,woakesuis,2022-03-01 10:28:50,http://helpukraine.center/en,helpukraine.center
5734109,5734224,5734224,1.498624874553561e+18,960508140.0,arpitald,2022-03-01 11:43:07,http://helpukraine.center/en,helpukraine.center
5765299,5765414,5765414,1.4986366767338455e+18,468250635.0,AustrianCenter,2022-03-01 12:30:01,http://helpukraine.center/en,helpukraine.center
5828851,5828966,5828966,1.4986612426590863e+18,212665710.0,MAranzazuRU,2022-03-01 14:07:38,http://helpukraine.center/en,helpukraine.center
5891660,5891777,5891777,1.498684700860326e+18,2371907598.0,VirtMedSchool,2022-03-01 15:40:51,http://helpukraine.center/en,helpukraine.center
6607478,6607606,6607606,1.498958380173611e+18,54341186.0,lotask,2022-03-02 09:48:21,https://helpukraine.center/en,helpukraine.center
7403092,7403239,7403239,1.4992478970696376e+18,2597168593.0,caaps02,2022-03-03 04:58:47,http://helpukraine.center/en,helpukraine.center
7586033,7586181,7586181,1.4993114569149194e+18,43079470.0,hlib,2022-03-03 09:11:21,https://helpukraine.center/en,helpukraine.center
7599482,7599630,7599630,1.4993159781104435e+18,2355367219.0,AndriyGP,2022-03-03 09:29:19,https://helpukraine.center/en,helpukraine.center
7608748,7608897,7608897,1.4993191910186148e+18,2310483564.0,bonhelene,2022-03-03 09:42:05,https://helpukraine.center/en,helpukraine.center
7623968,7624117,7624117,1.4993245806614446e+18,2894329617.0,AnastasiiaVG_UA,2022-03-03 10:03:30,https://helpukraine.center/en,helpukraine.center
9017505,9017690,9017690,1.4998215305822372e+18,1.355471547599876e+18,WilfriedEmbach1,2022-03-04 18:58:12,https://helpukraine.center/en,helpukraine.center
9020957,9021142,9021142,1.4998227206741156e+18,123279049.0,UnemployableMan,2022-03-04 19:02:56,https://helpukraine.center/en,helpukraine.center
9022775,9022960,9022960,1.4998233338980844e+18,1.120315888438268e+18,IGringolts,2022-03-04 19:05:22,https://helpukraine.center/en,helpukraine.center
9927092,9927298,9927298,1.5001578799863972e+18,40879407.0,K_B79,2022-03-05 17:14:44,http://www.helpukraine.center,www.helpukraine.center
9990796,9991003,9991003,1.500182097562116e+18,40879407.0,K_B79,2022-03-05 18:50:58,http://www.helpukraine.center,www.helpukraine.center
10327526,10327737,10327737,1.5003125800652677e+18,53940963.0,Tom_SEO_Analyst,2022-03-06 03:29:28,http://helpukraine.center/de,helpukraine.center
10334751,10334962,10334962,1.5003154554074972e+18,53940963.0,Tom_SEO_Analyst,2022-03-06 03:40:53,https://helpukraine.center/de,helpukraine.center
10749602,10749823,10749823,1.5004686520045937e+18,77583193.0,Sunnyketie,2022-03-06 13:49:38,https://helpukraine.center/,helpukraine.center
10766626,10766848,10766848,1.500474956450517e+18,8.191633496655176e+17,i873014y,2022-03-06 14:14:41,http://helpukraine.center,helpukraine.center
10877364,10877588,10877588,1.5005156072546386e+18,126718246.0,benschmidt1,2022-03-06 16:56:13,http://helpukraine.center/en,helpukraine.center
10888956,10889180,10889180,1.5005198901341266e+18,290940491.0,baituoyongsu,2022-03-06 17:13:14,http://helpukraine.center,helpukraine.center
10930463,10930688,10930688,1.500535849112453e+18,29409551.0,nefyodov,2022-03-06 18:16:39,http://www.helpukraine.center,www.helpukraine.center
11317642,11317875,11317875,1.5006855398924165e+18,2292056906.0,chiemma44,2022-03-07 04:11:28,http://helpukraine.center,helpukraine.center
11343768,11344001,11344001,1.500695074853765e+18,19893071.0,zebrafinch,2022-03-07 04:49:22,http://helpukraine.center,helpukraine.center
11691086,11691320,11691320,1.5008129221755576e+18,1308684781.0,synchrofish,2022-03-07 12:37:39,http://helpukraine.center/en,helpukraine.center
11692050,11692284,11692284,1.5008132488363868e+18,503380002.0,ken_mke,2022-03-07 12:38:56,http://helpukraine.center/en,helpukraine.center
11826404,11826642,11826642,1.5008588491794555e+18,2574493753.0,GruPiotr,2022-03-07 15:40:08,https://helpukraine.center,helpukraine.center
11835227,11835465,11835465,1.5008620664622776e+18,1.1083568683537818e+18,future_yard,2022-03-07 15:52:55,https://helpukraine.center/,helpukraine.center
11874032,11874270,11874270,1.5008758141114327e+18,55936259.0,sledgen,2022-03-07 16:47:33,https://helpukraine.center/,helpukraine.center
12024628,12024868,12024868,1.5009294345048965e+18,1.2033237193656443e+18,JanProchazka18,2022-03-07 20:20:37,https://helpukraine.center/en,helpukraine.center
12046881,12047121,12047121,1.5009378018813338e+18,62298860.0,chrisjsmit,2022-03-07 20:53:52,https://helpukraine.center/en,helpukraine.center
12637685,12637943,12637943,1.5011490578965668e+18,92948027.0,EricDrosin,2022-03-08 10:53:20,https://helpukraine.center/en,helpukraine.center
12684500,12684759,12684759,1.5011644870842327e+18,9.946827848819672e+17,AntonGon4arov,2022-03-08 11:54:38,http://www.Helpukraine.center,www.Helpukraine.center
13003854,13004119,13004119,1.5012706757381407e+18,61257539.0,kcklloyd,2022-03-08 18:56:36,https://helpukraine.center/en,helpukraine.center
14358091,14358371,14358371,1.501730095039406e+18,1.371194563503739e+18,JauronKidBooks,2022-03-10 01:22:10,http://helpukraine.center,helpukraine.center
15042125,15042415,15042415,1.5019554695601357e+18,486869151.0,esheep_knitwear,2022-03-10 16:17:43,https://helpukraine.center/,helpukraine.center
18676513,18676873,18676873,1.5031728525766205e+18,1.5013000892304343e+18,bohdana_kulash,2022-03-14 00:55:10,https://helpukraine.center,helpukraine.center
18704505,18704865,18704865,1.5031825708166922e+18,71091930.0,nttd,2022-03-14 01:33:47,http://helpukraine.center,helpukraine.center
18704639,18704999,18704999,1.503182619751682e+18,1.380527821047599e+18,anthemawards,2022-03-14 01:33:58,http://helpukraine.center,helpukraine.center
18710269,18710630,18710630,1.5031845316831724e+18,545426202.0,WHProse,2022-03-14 01:41:34,http://helpukraine.center,helpukraine.center
18715889,18716250,18716250,1.5031864252229222e+18,1.15492089965867e+18,auga_2022,2022-03-14 01:49:06,http://helpukraine.center,helpukraine.center
18794121,18794486,18794486,1.5032131509250335e+18,9.585507711124604e+17,kishinami_tokyo,2022-03-14 03:35:18,https://helpukraine.center/,helpukraine.center
18797978,18798343,18798343,1.5032144159103017e+18,9.585507711124604e+17,kishinami_tokyo,2022-03-14 03:40:19,https://helpukraine.center/,helpukraine.center
18848038,18848403,18848403,1.503232173024891e+18,1.5029795450535035e+18,GaPancenko,2022-03-14 04:50:53,https://helpukraine.center,helpukraine.center
19036458,19036826,19036826,1.5032922975297618e+18,2807878256.0,IrinaShulikova,2022-03-14 08:49:48,https://helpukraine.center,helpukraine.center
19048640,19049008,19049008,1.5032959465868247e+18,1.1112772051732726e+18,silpo_ua,2022-03-14 09:04:18,https://helpukraine.center,helpukraine.center
19078925,19079293,19079293,1.503305001044697e+18,3242190419.0,a_kosenko83,2022-03-14 09:40:16,https://helpukraine.center,helpukraine.center
19236172,19236544,19236544,1.5033549886255473e+18,1.1083568683537818e+18,future_yard,2022-03-14 12:58:54,http://helpukraine.center,helpukraine.center
20410845,20411247,20411247,1.5037522143257395e+18,486869151.0,esheep_knitwear,2022-03-15 15:17:20,https://helpukraine.center/,helpukraine.center
21157621,21158035,21158035,1.5040155334941327e+18,1.2669749487418778e+18,HmweTheint,2022-03-16 08:43:41,https://helpukraine.center/#donate,helpukraine.center
21172425,21172839,21172839,1.504020089644925e+18,486869151.0,esheep_knitwear,2022-03-16 09:01:47,https://helpukraine.center/,helpukraine.center
21173622,21174036,21174036,1.504020478209446e+18,20971849.0,roisiningle,2022-03-16 09:03:20,https://helpukraine.center/,helpukraine.center
21184551,21184965,21184965,1.5040238234899005e+18,9.155541831845724e+17,buyirishart,2022-03-16 09:16:37,https://helpukraine.center/,helpukraine.center
21240260,21240676,21240676,1.5040407764640522e+18,311397063.0,ElishBulGodley,2022-03-16 10:23:59,https://helpukraine.center/,helpukraine.center
21610980,21611404,21611404,1.5041706674235064e+18,178670831.0,KALTBLUTMAG,2022-03-16 19:00:07,http://helpukraine.center,helpukraine.center
22170584,22171018,22171018,1.5043588062135132e+18,1329942458.0,jenny_knudsen,2022-03-17 07:27:43,https://helpukraine.center,helpukraine.center
22217407,22217842,22217842,1.5043724955367752e+18,2396692748.0,jasper214,2022-03-17 08:22:07,https://helpukraine.center/?fbclid=IwAR0uLV2CsjPDZRJEbSLnTnvLvdO2SPVYfrzp-1qmIYVum2Ygp0lli7DV12c#donate,helpukraine.center
22356818,22357258,22357258,1.5044130724501053e+18,253104781.0,reinerknudsen,2022-03-17 11:03:21,https://helpukraine.center,helpukraine.center
22736382,22736830,22736830,1.5045270521412076e+18,61879600.0,herszenhorn,2022-03-17 18:36:16,https://helpukraine.center/,helpukraine.center
22736844,22737293,22737293,1.5045272196574822e+18,477795965.0,iulian_pichiu,2022-03-17 18:36:56,https://helpukraine.center/,helpukraine.center
22737655,22738104,22738104,1.5045274984318403e+18,8.978768896117187e+17,MHerszenhorn,2022-03-17 18:38:03,https://helpukraine.center/,helpukraine.center
22760760,22761212,22761212,1.5045355301675868e+18,9.86264820784816e+17,UKRomaniaGroup,2022-03-17 19:09:57,https://helpukraine.center/,helpukraine.center
22806105,22806557,22806557,1.5045510603415101e+18,14305608.0,kigo,2022-03-17 20:11:40,https://helpukraine.center/,helpukraine.center
22950022,22950478,22950478,1.5046048202542162e+18,15866188.0,TheWebbyAwards,2022-03-17 23:45:18,http://helpukraine.center,helpukraine.center
22951318,22951774,22951774,1.5046053161132237e+18,1.380527821047599e+18,anthemawards,2022-03-17 23:47:16,http://helpukraine.center,helpukraine.center
