,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
109981,109983,109983,1.4960332549939692e+18,1.2055281733682217e+18,ArtistSinclair,2022-02-22 08:04:57,https://www.kickstarter.com/projects/1815250421/the-shining-a-visual-and-cultural-haunting?ref=discovery,www.kickstarter.com
111012,111014,111014,1.4960337020355666e+18,1.2055281733682217e+18,ArtistSinclair,2022-02-22 08:06:44,https://www.kickstarter.com/projects/1815250421/the-shining-a-visual-and-cultural-haunting?ref=discovery,www.kickstarter.com
4414294,4414376,4414376,1.4980874789175706e+18,2355119293.0,pchris329,2022-02-28 00:07:42,https://www.kickstarter.com/projects/untruth/untruth-psychology-of-trumpism-war-for-democracy,www.kickstarter.com
4670323,4670406,4670406,1.4982004859621745e+18,1.481558434713641e+18,AdedokunOlatun5,2022-02-28 07:36:45,https://www.kickstarter.com/projects/joshuagrant/another-zombie-apocalypse-zombie-comic,www.kickstarter.com
4672694,4672777,4672777,1.4982014636754084e+18,1.481558434713641e+18,AdedokunOlatun5,2022-02-28 07:40:38,https://www.kickstarter.com/projects/joshuagrant/another-zombie-apocalypse-zombie-comic,www.kickstarter.com
4673396,4673479,4673479,1.4982017531284275e+18,1.481558434713641e+18,AdedokunOlatun5,2022-02-28 07:41:47,https://www.kickstarter.com/projects/joshuagrant/another-zombie-apocalypse-zombie-comic,www.kickstarter.com
4687270,4687354,4687354,1.498207428332204e+18,1.481558434713641e+18,AdedokunOlatun5,2022-02-28 08:04:20,https://kickstarter.com/projects/joshuagrant/another-zombie-apocalypse-zombie-comic,kickstarter.com
4687497,4687581,4687581,1.498207532485165e+18,1.481558434713641e+18,AdedokunOlatun5,2022-02-28 08:04:45,https://kickstarter.com/projects/joshuagrant/another-zombie-apocalypse-zombie-comic,kickstarter.com
4958195,4958288,4958288,1.4983200067020595e+18,216076779.0,Amblonyx24,2022-02-28 15:31:41,https://www.kickstarter.com/projects/crowdgames/evolution-new-world/posts/3441605,www.kickstarter.com
5022846,5022939,5022939,1.498346858598523e+18,2894660804.0,RandomWhig,2022-02-28 17:18:23,https://www.kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book?ref=thanks-tweet,www.kickstarter.com
5055290,5055384,5055384,1.4983597808423444e+18,7.030644574973092e+17,TheTonicmole,2022-02-28 18:09:44,https://www.kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book,www.kickstarter.com
5056637,5056731,5056731,1.4983602915701146e+18,7.030644574973092e+17,TheTonicmole,2022-02-28 18:11:46,https://kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book,kickstarter.com
5066879,5066974,5066974,1.4983641854571397e+18,1.4254537847806607e+18,amazinggamepro,2022-02-28 18:27:14,https://www.kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book,www.kickstarter.com
5069216,5069311,5069311,1.498365083319255e+18,109121438.0,matttrinh,2022-02-28 18:30:48,https://www.kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book,www.kickstarter.com
5122380,5122476,5122476,1.4983864113088676e+18,2243286090.0,GabeTheDeadFish,2022-02-28 19:55:33,https://www.kickstarter.com/projects/tonicmole/saving-the-world-7-comic-book,www.kickstarter.com
