,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
4774911,4775001,4775001,1.4982437456908493e+18,14565941.0,naokis,2022-02-28 10:28:39,https://war.ukraine.ua/,war.ukraine.ua
4800451,4800541,4800541,1.498254248626303e+18,54159444.0,Axdorff,2022-02-28 11:10:23,https://war.ukraine.ua/,war.ukraine.ua
4805089,4805179,4805179,1.4982561572948623e+18,88257580.0,Garmzon,2022-02-28 11:17:58,https://war.ukraine.ua/,war.ukraine.ua
4805299,4805390,4805390,1.4982562416924508e+18,27645319.0,Netcap,2022-02-28 11:18:18,https://war.ukraine.ua/,war.ukraine.ua
4806779,4806870,4806870,1.498256845043114e+18,557649971.0,LegendOfLobo89,2022-02-28 11:20:42,https://war.ukraine.ua/,war.ukraine.ua
4809687,4809778,4809778,1.4982580481917993e+18,1.3315031482765722e+18,FSilfverstolpe,2022-02-28 11:25:29,https://war.ukraine.ua/,war.ukraine.ua
5597991,5598097,5598097,1.4985724662177997e+18,1.4978456565846958e+18,IKutchak,2022-03-01 08:14:52,https://war.ukraine.ua/,war.ukraine.ua
5633498,5633605,5633605,1.4985861231735644e+18,1.4978456565846958e+18,IKutchak,2022-03-01 09:09:08,https://war.ukraine.ua/,war.ukraine.ua
5983639,5983756,5983756,1.4987207932655903e+18,40663578.0,sebastienlorber,2022-03-01 18:04:16,https://war.ukraine.ua,war.ukraine.ua
6160085,6160206,6160206,1.4987866279925514e+18,2420593993.0,JenRussell118,2022-03-01 22:25:52,https://war.ukraine.ua/donate/,war.ukraine.ua
6178294,6178415,6178415,1.4987934896470917e+18,153784445.0,norbuglingka29,2022-03-01 22:53:08,https://war.ukraine.ua/the-world-is-crying-for-peace-for-ukraine/,war.ukraine.ua
6299644,6299767,6299767,1.4988385903564308e+18,788350980.0,fance99,2022-03-02 01:52:21,https://war.ukraine.ua/news/,war.ukraine.ua
6553539,6553666,6553666,1.4989385329618657e+18,391663126.0,pisarevski,2022-03-02 08:29:29,https://war.ukraine.ua/donate/,war.ukraine.ua
6573374,6573501,6573501,1.4989457263486853e+18,2836044545.0,pjb2go,2022-03-02 08:58:04,https://war.ukraine.ua/news/,war.ukraine.ua
6760434,6760568,6760568,1.4990133550503567e+18,2894329617.0,AnastasiiaVG_UA,2022-03-02 13:26:48,https://war.ukraine.ua/why/,war.ukraine.ua
6761307,6761441,6761441,1.4990136820172268e+18,2858392052.0,a_littlealien,2022-03-02 13:28:06,https://war.ukraine.ua/,war.ukraine.ua
6761537,6761671,6761671,1.499013762082394e+18,1.4697949045115904e+18,ZybeenGregory,2022-03-02 13:28:25,https://war.ukraine.ua,war.ukraine.ua
6761726,6761860,6761860,1.499013828901802e+18,256035357.0,korrdon_news,2022-03-02 13:28:41,https://war.ukraine.ua/,war.ukraine.ua
6762003,6762137,6762137,1.4990139291540972e+18,1.14494729837346e+18,_dangora,2022-03-02 13:29:05,https://war.ukraine.ua/why/,war.ukraine.ua
6762124,6762258,6762258,1.499013971151573e+18,2935557153.0,Sevastopol_Vata,2022-03-02 13:29:15,https://war.ukraine.ua/,war.ukraine.ua
6762564,6762698,6762698,1.4990141270370796e+18,2762700628.0,pinkpiton,2022-03-02 13:29:52,https://war.ukraine.ua/,war.ukraine.ua
6762721,6762855,6762855,1.499014177347838e+18,1294048279.0,MrTw33st3rr,2022-03-02 13:30:04,https://war.ukraine.ua/,war.ukraine.ua
6764583,6764717,6764717,1.4990148142403297e+18,1.3718013878232023e+18,cvoj_do_cvojx,2022-03-02 13:32:36,https://war.ukraine.ua/,war.ukraine.ua
6768920,6769054,6769054,1.4990162864829686e+18,8.402647148568494e+17,e_whalethewise,2022-03-02 13:38:27,https://war.ukraine.ua/,war.ukraine.ua
6769746,6769880,6769880,1.4990165634328658e+18,1.0258824440068751e+18,ivan95925374,2022-03-02 13:39:33,https://war.ukraine.ua/,war.ukraine.ua
6770646,6770780,6770780,1.4990168824935342e+18,1.366763413184086e+18,TurbodiscoA,2022-03-02 13:40:49,https://war.ukraine.ua/why/,war.ukraine.ua
6770978,6771112,6771112,1.499016996054356e+18,8.952659254480364e+17,uaYoshi,2022-03-02 13:41:16,https://war.ukraine.ua/,war.ukraine.ua
6773598,6773732,6773732,1.4990179221650555e+18,2814800652.0,With_Sport,2022-03-02 13:44:57,https://war.ukraine.ua/,war.ukraine.ua
6774262,6774396,6774396,1.499018141095334e+18,2214197042.0,NataliyaMB,2022-03-02 13:45:49,https://war.ukraine.ua,war.ukraine.ua
6775151,6775285,6775285,1.499018426081321e+18,86290997.0,MarkupUA,2022-03-02 13:46:57,https://war.ukraine.ua/,war.ukraine.ua
6775293,6775427,6775427,1.4990184717404283e+18,2362289826.0,svetik240371,2022-03-02 13:47:08,https://war.ukraine.ua/,war.ukraine.ua
6779484,6779618,6779618,1.4990199150927626e+18,1.4896755010692956e+18,gamerprogressis,2022-03-02 13:52:52,http://war.ukraine.ua,war.ukraine.ua
6780742,6780876,6780876,1.499020355310166e+18,88531888.0,kaljosiko,2022-03-02 13:54:37,https://war.ukraine.ua,war.ukraine.ua
6782131,6782265,6782265,1.4990208497514988e+18,1.263185145797935e+18,SpadlzMarsu,2022-03-02 13:56:35,https://war.ukraine.ua/,war.ukraine.ua
6785230,6785364,6785364,1.4990218943596872e+18,1.1206099424640204e+18,TheValtsman,2022-03-02 14:00:44,https://war.ukraine.ua/,war.ukraine.ua
6787846,6787980,6787980,1.499022792188207e+18,2534154242.0,UKRinGEO,2022-03-02 14:04:18,https://war.ukraine.ua/,war.ukraine.ua
6789087,6789221,6789221,1.4990232152507843e+18,285030039.0,1101_debian,2022-03-02 14:05:59,https://war.ukraine.ua/,war.ukraine.ua
6789543,6789677,6789677,1.499023374818939e+18,1.2289973252652933e+18,conserwa,2022-03-02 14:06:37,https://war.ukraine.ua/,war.ukraine.ua
6790150,6790284,6790284,1.4990235843076915e+18,1.3917248706109235e+18,iamstrwbrryreal,2022-03-02 14:07:27,http://war.ukraine.ua,war.ukraine.ua
6790152,6790286,6790286,1.499023584433369e+18,1.4109214551355146e+18,TokyoSanctuary,2022-03-02 14:07:27,http://war.ukraine.ua,war.ukraine.ua
6790172,6790306,6790306,1.4990235895420068e+18,1.484243921131946e+18,AbulHos84197817,2022-03-02 14:07:28,http://war.ukraine.ua,war.ukraine.ua
6790260,6790394,6790394,1.499023622685565e+18,1.338225395636822e+18,OlgaDibrova1,2022-03-02 14:07:36,http://war.ukraine.ua,war.ukraine.ua
6790351,6790485,6790485,1.4990236518358917e+18,432239401.0,health_peace_22,2022-03-02 14:07:43,http://war.ukraine.ua,war.ukraine.ua
6790428,6790562,6790562,1.4990236733275013e+18,9.25525613468844e+17,now_daydreaming,2022-03-02 14:07:48,http://war.ukraine.ua,war.ukraine.ua
6790477,6790611,6790611,1.4990236895384863e+18,250696134.0,Fred_Nusek,2022-03-02 14:07:52,http://war.ukraine.ua,war.ukraine.ua
