,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
26603812,26604331,26604331,1.505904680278315e+18,3044564031.0,UKRinKEN,2022-03-21 13:50:28,https://help.gov.ua,help.gov.ua
26668049,26668568,26668568,1.505925420448899e+18,2999607059.0,UKRinUNESCO,2022-03-21 15:12:53,https://help.gov.ua,help.gov.ua
26672152,26672671,26672671,1.5059267614643528e+18,1.238356379552764e+18,AndreyS88767657,2022-03-21 15:18:13,http://Help.gov.ua,Help.gov.ua
26674087,26674606,26674606,1.5059273805310935e+18,1.286639782865625e+18,_FantasyEgo_,2022-03-21 15:20:40,https://help.gov.ua,help.gov.ua
26679419,26679938,26679938,1.505929153996116e+18,1.331259698469802e+18,LILNYALIX,2022-03-21 15:27:43,https://help.gov.ua/uk,help.gov.ua
26681503,26682022,26682022,1.5059298504014807e+18,1.4563331755555226e+18,SUNXIUo0W,2022-03-21 15:30:29,https://help.gov.ua/uk,help.gov.ua
26693597,26694116,26694116,1.505933693227053e+18,1.4929683786628956e+18,Hahahashik,2022-03-21 15:45:46,https://help.gov.ua/uk,help.gov.ua
26726295,26726815,26726815,1.505944285832749e+18,2540964037.0,UKRinNATO,2022-03-21 16:27:51,https://help.gov.ua,help.gov.ua
26728891,26729411,26729411,1.5059451052948972e+18,7.658514851334185e+17,BBilanShit,2022-03-21 16:31:06,https://help.gov.ua,help.gov.ua
26743671,26744191,26744191,1.505949701312594e+18,1.31526682823569e+18,tororroro,2022-03-21 16:49:22,https://help.gov.ua/uk,help.gov.ua
26745609,26746129,26746129,1.5059503068190515e+18,206364045.0,cadenaroa,2022-03-21 16:51:47,https://help.gov.ua,help.gov.ua
26746776,26747296,26747296,1.5059506675039232e+18,927694782.0,shedsquatch,2022-03-21 16:53:13,http://Help.gov.ua,Help.gov.ua
26748316,26748836,26748836,1.5059511776237117e+18,1.4497801139990815e+18,thinksabtchan,2022-03-21 16:55:14,https://help.gov.ua/uk,help.gov.ua
26776260,26776782,26776782,1.5059601329157366e+18,3147258207.0,UKRinEdinburgh,2022-03-21 17:30:49,https://help.gov.ua,help.gov.ua
26787008,26787530,26787530,1.5059635355573494e+18,1.0546345592482324e+18,NACS_UA,2022-03-21 17:44:20,http://help.gov.ua/,help.gov.ua
26805960,26806482,26806482,1.5059695706491003e+18,7.394599818340639e+17,UKRinKG,2022-03-21 18:08:19,https://help.gov.ua,help.gov.ua
26806750,26807272,26807272,1.5059698148038287e+18,1.4961329464572396e+18,E3Andrey,2022-03-21 18:09:18,https://help.gov.ua,help.gov.ua
26835946,26836468,26836468,1.5059791963922268e+18,594798146.0,djambazki,2022-03-21 18:46:34,https://help.gov.ua,help.gov.ua
26837935,26838457,26838457,1.5059798354490245e+18,1.0082243252778353e+18,OlShk1JLeQ2Llid,2022-03-21 18:49:07,https://help.gov.ua,help.gov.ua
26838538,26839060,26839060,1.5059800229008916e+18,2716151196.0,bytosho,2022-03-21 18:49:51,https://help.gov.ua,help.gov.ua
26904279,26904801,26904801,1.5060167786646446e+18,1.205202374765232e+18,TomsTweeters,2022-03-21 21:15:55,https://help.gov.ua/,help.gov.ua
26905550,26906072,26906072,1.5060172020125778e+18,9.526363501588192e+17,redmayne_robert,2022-03-21 21:17:36,https://help.gov.ua/,help.gov.ua
26906060,26906582,26906582,1.5060173838233272e+18,588153952.0,JosephusLudwig,2022-03-21 21:18:19,https://help.gov.ua/,help.gov.ua
26908676,26909198,26909198,1.5060182596357366e+18,3000430366.0,Cuervinito,2022-03-21 21:21:48,https://help.gov.ua,help.gov.ua
26911418,26911940,26911940,1.506019182391206e+18,1.145645644566192e+18,Newsfrowned,2022-03-21 21:25:28,https://help.gov.ua,help.gov.ua
26912300,26912822,26912822,1.5060194917291377e+18,606145889.0,ComdAurochs,2022-03-21 21:26:41,https://help.gov.ua,help.gov.ua
26913045,26913567,26913567,1.506019767357829e+18,253946022.0,Guillaume_Clere,2022-03-21 21:27:47,https://help.gov.ua,help.gov.ua
26914035,26914557,26914557,1.5060201221373542e+18,14363287.0,apw,2022-03-21 21:29:12,https://help.gov.ua,help.gov.ua
26917379,26917901,26917901,1.5060212649257288e+18,1.3056049659525612e+18,Rikabear1,2022-03-21 21:33:44,https://help.gov.ua,help.gov.ua
26917457,26917979,26917979,1.5060212963622134e+18,1913668014.0,davegiramondo,2022-03-21 21:33:52,https://help.gov.ua/,help.gov.ua
26927251,26927773,26927773,1.5060246526232945e+18,403141476.0,EatingMyPeaz,2022-03-21 21:47:12,https://help.gov.ua,help.gov.ua
26929366,26929888,26929888,1.506025367383036e+18,1554104232.0,bienvenuLN,2022-03-21 21:50:02,https://help.gov.ua,help.gov.ua
26934064,26934586,26934586,1.5060269333012193e+18,80557178.0,bbddpp,2022-03-21 21:56:16,https://help.gov.ua,help.gov.ua
26935407,26935929,26935929,1.5060273848725217e+18,3747440656.0,AtomeiAdrian,2022-03-21 21:58:03,https://help.gov.ua,help.gov.ua
26941467,26941989,26941989,1.506029355423654e+18,1.497519992526586e+18,SurviveInUA,2022-03-21 22:05:53,https://help.gov.ua,help.gov.ua
26942958,26943480,26943480,1.5060298655685059e+18,1.497519992526586e+18,SurviveInUA,2022-03-21 22:07:55,https://help.gov.ua/,help.gov.ua
26943458,26943980,26943980,1.5060300539305492e+18,10042902.0,indrayam,2022-03-21 22:08:40,https://help.gov.ua,help.gov.ua
26947110,26947632,26947632,1.5060312901009859e+18,138068425.0,ratserel,2022-03-21 22:13:34,https://help.gov.ua,help.gov.ua
26947922,26948444,26948444,1.506031581038891e+18,22430456.0,Gardening_Miss,2022-03-21 22:14:44,https://help.gov.ua,help.gov.ua
26947985,26948507,26948507,1.5060316000055255e+18,40103016.0,JMRooker,2022-03-21 22:14:48,https://help.gov.ua/,help.gov.ua
26949019,26949541,26949541,1.5060319603129836e+18,16969385.0,occono,2022-03-21 22:16:14,https://help.gov.ua,help.gov.ua
26989973,26990496,26990496,1.506046169314734e+18,3981246672.0,juliaBdoc,2022-03-21 23:12:42,https://help.gov.ua,help.gov.ua
27000634,27001157,27001157,1.5060497660309873e+18,8.46840182120833e+17,promobandnet,2022-03-21 23:26:59,https://help.gov.ua,help.gov.ua
27005752,27006276,27006276,1.5060515289346499e+18,16966104.0,burgessct,2022-03-21 23:34:00,https://help.gov.ua/,help.gov.ua
27005910,27006434,27006434,1.5060515921932534e+18,980841944.0,DianeEugenio,2022-03-21 23:34:15,https://help.gov.ua/,help.gov.ua
27006024,27006548,27006548,1.506051635818242e+18,3019991748.0,GivenGrace1986,2022-03-21 23:34:25,https://help.gov.ua/,help.gov.ua
27007653,27008177,27008177,1.506052188912685e+18,15112576.0,mercuryjohn,2022-03-21 23:36:37,https://help.gov.ua/,help.gov.ua
27007810,27008334,27008334,1.5060522451204506e+18,17885604.0,varifrank,2022-03-21 23:36:50,https://help.gov.ua/,help.gov.ua
27007929,27008453,27008453,1.5060522860610355e+18,47379354.0,leahmcelrath,2022-03-21 23:37:00,https://help.gov.ua/,help.gov.ua
27008151,27008675,27008675,1.5060523594363167e+18,21052317.0,keridouglas,2022-03-21 23:37:18,https://help.gov.ua/,help.gov.ua
27008384,27008908,27008908,1.5060524271449661e+18,1.5011293016636252e+18,AdinOfCrimea,2022-03-21 23:37:34,https://help.gov.ua/,help.gov.ua
27008460,27008984,27008984,1.5060524551881236e+18,9.278090143475098e+17,Lissy_Takes,2022-03-21 23:37:41,https://help.gov.ua/,help.gov.ua
27008643,27009167,27009167,1.506052512549421e+18,1.3726461091731456e+18,BeyzhMaria,2022-03-21 23:37:54,https://help.gov.ua/,help.gov.ua
