,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
1993245,1993277,1993277,1.496862871908909e+18,1.456081835532882e+18,86veteran,2022-02-24 15:01:33,https://www.directrelief.org/place/ukraine/,www.directrelief.org
1998167,1998199,1998199,1.4968657201810842e+18,1.4279228993697956e+18,tbzholics,2022-02-24 15:12:52,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2034160,2034193,2034193,1.4968861332166042e+18,1.3385303394724823e+18,ntekiller4life,2022-02-24 16:33:59,https://www.directrelief.org/2022/02/global-update-medical-support-for-afghanistan-syria-ukraine-the-u-s-and-more/,www.directrelief.org
2122622,2122655,2122655,1.4969376520289485e+18,1.2679008379317658e+18,nimaphobic,2022-02-24 19:58:42,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2124808,2124841,2124841,1.4969388810353418e+18,19997113.0,DirectRelief,2022-02-24 20:03:35,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
2125305,2125338,2125338,1.496939153833046e+18,1.173319256769028e+18,GalarianM,2022-02-24 20:04:40,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2125363,2125396,2125396,1.4969391959480484e+18,20462913.0,afarber,2022-02-24 20:04:50,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
2168493,2168526,2168526,1.4969638121797263e+18,19077091.0,progressivepush,2022-02-24 21:42:39,http://DirectRelief.org,DirectRelief.org
2184281,2184315,2184315,1.4969727083404534e+18,1.0074062004247142e+18,HoshinoLady,2022-02-24 22:18:00,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
2186738,2186772,2186772,1.4969740794922435e+18,1.09805768190072e+18,270toright,2022-02-24 22:23:27,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2248353,2248388,2248388,1.4970078944995656e+18,1.0663033827287122e+18,miIfcIub,2022-02-25 00:37:49,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2248752,2248787,2248787,1.4970081126451528e+18,1.1638821036097126e+18,sn0tb0i,2022-02-25 00:38:41,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2258678,2258713,2258713,1.4970135690780508e+18,7.247644495471616e+17,EvlutnTrnrDaisy,2022-02-25 01:00:22,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
2282938,2282974,2282974,1.4970272719743508e+18,9.437842634676264e+17,RavnTheTrashBun,2022-02-25 01:54:49,http://directrelief.org/place/ukraine/,directrelief.org
2286003,2286039,2286039,1.497029034278064e+18,73266633.0,EphieX3,2022-02-25 02:01:49,http://directrelief.org/place/ukraine/,directrelief.org
2325520,2325557,2325557,1.497052702060122e+18,268376058.0,itsjimmyw,2022-02-25 03:35:52,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
2338776,2338813,2338813,1.497060109075239e+18,8.080614894751621e+17,Jo_in_To,2022-02-25 04:05:18,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
2348780,2348817,2348817,1.4970658343631995e+18,1.210324276047417e+18,THESEVENTHROAD,2022-02-25 04:28:03,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2673333,2673380,2673380,1.497227163753349e+18,1.375458808638677e+18,P0WERM0DE,2022-02-25 15:09:07,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2701203,2701251,2701251,1.4972403674308403e+18,4870803327.0,editsregret,2022-02-25 16:01:35,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2860813,2860862,2860862,1.4973158020472177e+18,2406956438.0,gashaconsword,2022-02-25 21:01:20,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2952622,2952672,2952672,1.4973614530403574e+18,607684610.0,MFESTC,2022-02-26 00:02:44,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
2954831,2954881,2954881,1.4973625272855142e+18,15321999.0,laraanncooper,2022-02-26 00:07:00,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
2975057,2975107,2975107,1.4973728665929687e+18,724299151.0,VildeHaya,2022-02-26 00:48:05,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
2980260,2980310,2980310,1.4973754829872497e+18,1.3559192892456878e+18,SKYLER__2006,2022-02-26 00:58:29,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2981878,2981928,2981928,1.4973762378195067e+18,1.3176803808169042e+18,sleeplessprnce,2022-02-26 01:01:29,https://www.directrelief.org/place/ukraine/,www.directrelief.org
2988801,2988851,2988851,1.497379543375663e+18,1.4055196076502057e+18,0xrDan,2022-02-26 01:14:37,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3062369,3062419,3062419,1.4974172163666289e+18,8.304618656837386e+17,CynthiaCorcor10,2022-02-26 03:44:19,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3080397,3080447,3080447,1.497426779585319e+18,7.975884592129311e+17,Ari_K1000,2022-02-26 04:22:19,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3090367,3090417,3090417,1.49743219417156e+18,565764200.0,Chas_Darwin,2022-02-26 04:43:50,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
3090785,3090835,3090835,1.4974324500031283e+18,565764200.0,Chas_Darwin,2022-02-26 04:44:51,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
3234863,3234918,3234918,1.497510938722906e+18,4804153462.0,BSugrTrampoline,2022-02-26 09:56:44,https://www.directrelief.org/,www.directrelief.org
3237164,3237219,3237219,1.4975120455242301e+18,1.4494494871901755e+18,ShesSquee,2022-02-26 10:01:08,https://www.directrelief.org/,www.directrelief.org
3315078,3315136,3315136,1.4975494917963817e+18,14683139.0,iam_spartacus,2022-02-26 12:29:56,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
3467330,3467390,3467390,1.4976231735122862e+18,222723.0,adrianhon,2022-02-26 17:22:43,https://www.directrelief.org/,www.directrelief.org
3494918,3494979,3494979,1.497636562099712e+18,1.287817451271598e+18,svftsapphic,2022-02-26 18:15:55,https://www.directrelief.org/place/ukraine/,www.directrelief.org
3501330,3501391,3501391,1.497639846080557e+18,7.256766013047357e+17,EggShen4th,2022-02-26 18:28:58,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3511186,3511247,3511247,1.4976446902204047e+18,3018301005.0,SweetHiyachica,2022-02-26 18:48:13,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
3586596,3586658,3586658,1.4976825060693402e+18,3117731389.0,KoroneSimp,2022-02-26 21:18:29,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3587412,3587474,3587474,1.4976829217039647e+18,1656951698.0,HyperCole64,2022-02-26 21:20:08,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3589141,3589203,3589203,1.4976838362177536e+18,163861433.0,SkyTodStar,2022-02-26 21:23:46,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3600316,3600378,3600378,1.497689921318015e+18,1395420240.0,LinkOlaran,2022-02-26 21:47:57,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3685328,3685396,3685396,1.4977353211187773e+18,434613253.0,TaylorImeson,2022-02-27 00:48:21,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
3725440,3725511,3725511,1.4977575132232253e+18,41330041.0,Shnoune,2022-02-27 02:16:32,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
3862799,3862871,3862871,1.4978286447560212e+18,2323255855.0,exxzackly,2022-02-27 06:59:11,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3862951,3863023,3863023,1.4978287199390147e+18,2323255855.0,exxzackly,2022-02-27 06:59:29,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
3913379,3913451,3913451,1.4978533780550533e+18,112037009.0,oliverburkeman,2022-02-27 08:37:28,https://www.directrelief.org/,www.directrelief.org
4155880,4155954,4155954,1.4979675170710364e+18,1.416566478179029e+18,APtarot,2022-02-27 16:11:01,http://directrelief.org/place/ukraine/,directrelief.org
4181060,4181136,4181136,1.497979634545275e+18,1.1672021860503224e+18,yeoldemaide,2022-02-27 16:59:10,https://secure.directrelief.org/site/Donation2?idb=1529141003&df_id=2924&mfc_pref=T&2924.donation=form1&xcancel=true&extproc=paypal&token=EC-8MF08165X0166835W,secure.directrelief.org
4409104,4409186,4409186,1.4980850423538934e+18,24627188.0,JBMatthews,2022-02-27 23:58:01,https://www.directrelief.org/?gclid=Cj0KCQiA3-yQBhD3ARIsAHuHT64j0i1XRXcuBjpUu3PC7Nl95q6RQDjTHLF_f7gZcE87SGikC6u_8BkaAhpgEALw_wcB,www.directrelief.org
4475057,4475139,4475139,1.4981154344863744e+18,1.3461020820724165e+18,diabetopole,2022-02-28 01:58:47,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
4502172,4502254,4502254,1.4981276193336525e+18,16089776.0,SashaGrey,2022-02-28 02:47:12,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
4502581,4502663,4502663,1.4981278113154867e+18,1.394836088234074e+18,JimenezBazaldua,2022-02-28 02:47:58,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
4503050,4503132,4503132,1.4981280124532326e+18,1.207731137465979e+18,lanonnymus,2022-02-28 02:48:46,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
4503870,4503952,4503952,1.4981283948270141e+18,1.0330523091677676e+18,Vipercube777,2022-02-28 02:50:17,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
4566851,4566934,4566934,1.498156277838467e+18,1.46474694614553e+18,ashisalittlegay,2022-02-28 04:41:05,https://www.directrelief.org/place/ukraine/,www.directrelief.org
4580304,4580387,4580387,1.49816206286583e+18,31147159.0,kittywilde,2022-02-28 05:04:04,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
4687207,4687291,4687291,1.498207402218373e+18,941513238.0,tinodzikiti,2022-02-28 08:04:14,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
4772830,4772920,4772920,1.4982428527233434e+18,1.2420964542960476e+18,CaroGoLoop,2022-02-28 10:25:06,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
4947313,4947406,4947406,1.498315485536043e+18,186635983.0,troublshooting,2022-02-28 15:13:43,https://www.directrelief.org/place/syria/,www.directrelief.org
5032518,5032612,5032612,1.4983507385226035e+18,89695771.0,hummusapien,2022-02-28 17:33:48,http://directrelief.org,directrelief.org
5078764,5078859,5078859,1.498368740324528e+18,9.229689492429496e+17,prettyboysknee,2022-02-28 18:45:20,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
5084421,5084516,5084516,1.498370929792938e+18,19997113.0,DirectRelief,2022-02-28 18:54:02,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
5086530,5086625,5086625,1.4983717730367775e+18,17831685.0,beans77,2022-02-28 18:57:23,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
5088184,5088279,5088279,1.4983724312657592e+18,1.4904176416552632e+18,IanMakMakay,2022-02-28 19:00:00,https://directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,directrelief.org
5265433,5265533,5265533,1.4984429668301292e+18,1.3059316193128202e+18,thiagodea_,2022-02-28 23:40:17,https://directrelief.org,directrelief.org
5268887,5268987,5268987,1.498444255278338e+18,1.2584762529205166e+18,dunobrega_nft,2022-02-28 23:45:24,https://directrelief.org,directrelief.org
5415579,5415681,5415681,1.4985010755186934e+18,25238830.0,scottparadis,2022-03-01 03:31:11,http://directrelief.org,directrelief.org
5419275,5419377,5419377,1.498502531902845e+18,215513890.0,hwitteman,2022-03-01 03:36:59,http://directrelief.org,directrelief.org
5424428,5424530,5424530,1.498504565322576e+18,173779311.0,ww_uu_vv,2022-03-01 03:45:03,https://directrelief.org,directrelief.org
5428006,5428108,5428108,1.498506033001468e+18,25238830.0,scottparadis,2022-03-01 03:50:53,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
5444340,5444442,5444442,1.498512475578323e+18,1.2876529997420052e+18,Dave17773985,2022-03-01 04:16:29,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
5454713,5454815,5454815,1.498516714237141e+18,382373625.0,KampferWolf,2022-03-01 04:33:20,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
5522809,5522915,5522915,1.498543807096361e+18,25238830.0,scottparadis,2022-03-01 06:20:59,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
5523799,5523905,5523905,1.4985441880397824e+18,25238830.0,scottparadis,2022-03-01 06:22:30,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
5760269,5760384,5760384,1.4986347388269773e+18,1.407427388825342e+18,ARNP4life,2022-03-01 12:22:19,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
5880081,5880196,5880196,1.4986801343747277e+18,19427939.0,ferguriffic,2022-03-01 15:22:42,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
6287833,6287956,6287956,1.4988339905427866e+18,19997113.0,DirectRelief,2022-03-02 01:34:04,https://www.directrelief.org/2022/03/where-ukrainian-refugees-are-heading-and-why/,www.directrelief.org
6289898,6290021,6290021,1.498834790233129e+18,48208904.0,dsszabo,2022-03-02 01:37:15,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
6290883,6291006,6291006,1.498835194253439e+18,17844847.0,surfimp,2022-03-02 01:38:51,https://www.directrelief.org/2022/03/where-ukrainian-refugees-are-heading-and-why/,www.directrelief.org
6511824,6511949,6511949,1.4989228839339459e+18,1.4918384905643377e+18,Ermangn2,2022-03-02 07:27:18,https://www.directrelief.org/,www.directrelief.org
6677575,6677707,6677707,1.4989840411813315e+18,21487709.0,RobinCogan,2022-03-02 11:30:19,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
6706107,6706239,6706239,1.498994202801328e+18,2343672073.0,alanhett,2022-03-02 12:10:42,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
6972083,6972223,6972223,1.499085944758096e+18,2910393595.0,BeyondType1,2022-03-02 18:15:15,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
7017038,7017179,7017179,1.4991034156155044e+18,76230712.0,omgitsmonika,2022-03-02 19:24:40,https://www.directrelief.org/place/ukraine/,www.directrelief.org
7148415,7148560,7148560,1.499153779706327e+18,536480684.0,HulaBernard,2022-03-02 22:44:48,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
7261133,7261279,7261279,1.4991954715033805e+18,19997113.0,DirectRelief,2022-03-03 01:30:28,https://www.directrelief.org/2022/03/responding-to-crisis-in-ukraine/,www.directrelief.org
7320565,7320711,7320711,1.4992173571385057e+18,3018301005.0,SweetHiyachica,2022-03-03 02:57:26,http://DirectRelief.org,DirectRelief.org
7322962,7323108,7323108,1.499218267046613e+18,1385477996.0,T2DRemission,2022-03-03 03:01:03,http://DirectRelief.org,DirectRelief.org
7351249,7351395,7351395,1.499228637287129e+18,1.161142582690214e+18,SophieZnS,2022-03-03 03:42:16,https://www.directrelief.org/2022/03/where-ukrainian-refugees-are-heading-and-why/,www.directrelief.org
7352056,7352202,7352202,1.4992289312910623e+18,1.161142582690214e+18,SophieZnS,2022-03-03 03:43:26,https://www.directrelief.org/2022/02/direct-relief-commits-500k-for-ukraine-crisis-mobilizes-medical-aid/,www.directrelief.org
7402561,7402708,7402708,1.4992476992200458e+18,117876714.0,DanielMorain,2022-03-03 04:58:00,https://www.directrelief.org/2022/03/where-ukrainian-refugees-are-heading-and-why/,www.directrelief.org
7439186,7439333,7439333,1.4992610161016463e+18,866321551.0,ana_umpierre,2022-03-03 05:50:55,https://www.directrelief.org/2022/03/responding-to-crisis-in-ukraine/,www.directrelief.org
7487872,7488019,7488019,1.499278837292675e+18,48016067.0,posiczko,2022-03-03 07:01:44,https://www.directrelief.org/emergency/ukraine-crisis/,www.directrelief.org
7561833,7561980,7561980,1.4993034370744115e+18,2198792120.0,WriterOfMinds,2022-03-03 08:39:29,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
7714329,7714480,7714480,1.499355006692397e+18,2656960396.0,mkkthom,2022-03-03 12:04:24,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1&_ga=2.250667269.2087754021.1646308883-379634991.1646308883,secure.directrelief.org
7856742,7856896,7856896,1.4994047461086372e+18,25419146.0,SteveUrszenyi,2022-03-03 15:22:03,https://www.directrelief.org/2022/02/direct-relief-mobilizing-emergency-aid-for-ukraine/,www.directrelief.org
7862893,7863047,7863047,1.4994068721971814e+18,16864209.0,DiabetesUK,2022-03-03 15:30:30,https://www.directrelief.org/place/ukraine/,www.directrelief.org
7914295,7914450,7914450,1.4994254203364147e+18,22270408.0,Sunfell,2022-03-03 16:44:12,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
7964307,7964463,7964463,1.499444093302227e+18,14075844.0,rocza,2022-03-03 17:58:24,https://www.directrelief.org/place/ukraine/,www.directrelief.org
8042355,8042515,8042515,1.499473982017323e+18,1.2674370224587407e+18,YaleChen2020,2022-03-03 19:57:10,https://www.directrelief.org/emergency/ukraine-crisis/,www.directrelief.org
8063184,8063344,8063344,1.4994817280369787e+18,19997113.0,DirectRelief,2022-03-03 20:27:57,https://www.directrelief.org/emergency/ukraine-crisis/,www.directrelief.org
8206250,8206415,8206415,1.4995313047269745e+18,15325201.0,nelshenderson,2022-03-03 23:44:57,https://www.directrelief.org/place/ukraine/,www.directrelief.org
8531884,8532056,8532056,1.4996500208276111e+18,586640395.0,IrfanIsmail89,2022-03-04 07:36:41,https://www.directrelief.org/place/ukraine/,www.directrelief.org
8613750,8613926,8613926,1.499677288450904e+18,205186852.0,DiabetesScot,2022-03-04 09:25:02,https://www.directrelief.org/place/ukraine/,www.directrelief.org
8734968,8735150,8735150,1.4997180732883804e+18,1.363827375671239e+18,EllenMCosgrove1,2022-03-04 12:07:06,https://www.directrelief.org/2022/03/responding-to-crisis-in-ukraine/,www.directrelief.org
8807078,8807262,8807262,1.499744384534782e+18,15321999.0,laraanncooper,2022-03-04 13:51:39,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels,www.directrelief.org
8868121,8868305,8868305,1.4997674364757033e+18,7.650384424136417e+17,PalpableConcern,2022-03-04 15:23:15,https://www.directrelief.org/place/ukraine/,www.directrelief.org
8990894,8991079,8991079,1.4998121095464018e+18,2445532418.0,XometryGreg,2022-03-04 18:20:46,https://www.directrelief.org/emergency/ukraine-crisis/,www.directrelief.org
9038731,9038916,9038916,1.4998292139809341e+18,96651083.0,Zeldathon,2022-03-04 19:28:44,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9044850,9045035,9045035,1.4998314413242327e+18,3787903994.0,DLChamplin,2022-03-04 19:37:35,http://directrelief.org/,directrelief.org
9047057,9047242,9047242,1.499832246815105e+18,16259894.0,ElShellTrashbag,2022-03-04 19:40:47,http://directrelief.org/,directrelief.org
9047716,9047901,9047901,1.499832473265619e+18,3552246136.0,MonkeeFuu,2022-03-04 19:41:41,http://directrelief.org/,directrelief.org
9053953,9054138,9054138,1.4998348094803558e+18,2331185149.0,cato218,2022-03-04 19:50:58,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9061917,9062102,9062102,1.4998376819786547e+18,2690954106.0,bushysativa,2022-03-04 20:02:23,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9115064,9115249,9115249,1.4998582469783962e+18,174716820.0,The_Magic_Word,2022-03-04 21:24:06,http://directrelief.org/,directrelief.org
9155177,9155364,9155364,1.4998734639595274e+18,860996923.0,VarietyTTV,2022-03-04 22:24:34,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9186875,9187064,9187064,1.499884444894724e+18,1.1625039763753165e+18,DarkTyr4nt,2022-03-04 23:08:12,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9311166,9311358,9311358,1.4999301371224064e+18,1.2962640115922412e+18,Janiceamma,2022-03-05 02:09:46,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels/,www.directrelief.org
9338038,9338231,9338231,1.4999402169031967e+18,17261396.0,PhilSoutherland,2022-03-05 02:49:49,https://secure.directrelief.org/site/Donation2?df_id=2924&mfc_pref=T&2924.donation=form1,secure.directrelief.org
9355854,9356047,9356047,1.499946688512856e+18,1372022126.0,cevrial,2022-03-05 03:15:32,http://directrelief.org/,directrelief.org
9364298,9364491,9364491,1.499949775768068e+18,1604358194.0,dulcesitosmios,2022-03-05 03:27:48,https://www.directrelief.org/2022/02/direct-relief-continues-support-to-ukraine-as-crisis-escalates/,www.directrelief.org
9378919,9379112,9379112,1.49995515770615e+18,16170802.0,sstrumello,2022-03-05 03:49:12,http://directrelief.org/,directrelief.org
9411668,9411862,9411862,1.4999668844768625e+18,2172873055.0,Carraway___,2022-03-05 04:35:47,https://www.directrelief.org/2022/03/direct-relief-deploys-more-meds-to-ukraine-as-supplies-dwindle-to-critical-levels,www.directrelief.org
