,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
3433351,3433411,3433411,1.4976065897208013e+18,8.065191014767616e+17,NGutsol,2022-02-26 16:16:49,https://stripe.com/en-gb-us/climate,stripe.com
3451287,3451347,3451347,1.4976153678663598e+18,14444537.0,amarquet,2022-02-26 16:51:42,https://stripe.com/en-gb-us/climate,stripe.com
5039764,5039858,5039858,1.4983536403602678e+18,1.0370868246472786e+18,speak2web,2022-02-28 17:45:20,https://buy.stripe.com/3csbJb9Fj6Qzbh65kk,buy.stripe.com
6003758,6003877,6003877,1.4987283226746593e+18,8.835498804042629e+17,rajivshaji,2022-03-01 18:34:11,https://buy.stripe.com/6oE3gj2PF8a03bq3cc,buy.stripe.com
6453443,6453567,6453567,1.4989005112356372e+18,1.408993295028527e+18,hide__dev,2022-03-02 05:58:24,https://support.stripe.com/questions/impact-of-sanctions-on-russia-and-belarus,support.stripe.com
10380843,10381054,10381054,1.5003341589037466e+18,7.61774196712235e+17,Foolofworms,2022-03-06 04:55:13,https://support.stripe.com/questions/impact-of-sanctions-on-russia-and-belarus,support.stripe.com
10822623,10822847,10822847,1.5004951609871933e+18,6987882.0,angsuman,2022-03-06 15:34:58,https://support.stripe.com/questions/impact-of-sanctions-on-russia-and-belarus,support.stripe.com
12240286,12240530,12240530,1.501010690567512e+18,3121969575.0,1AntDavis,2022-03-08 01:43:30,https://support.stripe.com/questions/impact-of-sanctions-on-russia-and-belarus,support.stripe.com
14804234,14804521,14804521,1.501878500369875e+18,1.4824731724821135e+18,trends_t_10,2022-03-10 11:11:52,https://buy.stripe.com/8wMdUj6cXcEz1sk9AA,buy.stripe.com
14804712,14804999,14804999,1.5018786443392614e+18,1.4824731724821135e+18,trends_t_10,2022-03-10 11:12:27,https://buy.stripe.com/8wMdUj6cXcEz1sk9AA,buy.stripe.com
16300354,16300665,16300665,1.5023407797711544e+18,16683251.0,timwhitlock,2022-03-11 17:48:48,https://support.stripe.com/questions/impact-of-sanctions-on-russia-and-belarus,support.stripe.com
17002575,17002902,17002902,1.5025806098012324e+18,15301503.0,golub,2022-03-12 09:41:48,https://buy.stripe.com/5kAeX5h1Pb698o08wx,buy.stripe.com
17007088,17007415,17007415,1.5025820529018266e+18,95790678.0,chihuu,2022-03-12 09:47:32,https://buy.stripe.com/5kAeX5h1Pb698o08wx,buy.stripe.com
17016748,17017075,17017075,1.5025851272385208e+18,441766081.0,vlr8,2022-03-12 09:59:45,https://buy.stripe.com/5kAeX5h1Pb698o08wx,buy.stripe.com
17418407,17418746,17418746,1.5027157861332173e+18,489725332.0,shybenyk,2022-03-12 18:38:57,https://buy.stripe.com/5kAeX5h1Pb698o08wx,buy.stripe.com
17932947,17933292,17933292,1.502905071218086e+18,15301503.0,golub,2022-03-13 07:11:06,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
17933884,17934229,17934229,1.5029054006893322e+18,2842025262.0,MAmarsanaa,2022-03-13 07:12:24,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
17935115,17935460,17935460,1.5029058366030643e+18,1.4979594354105426e+18,UkraineOnGround,2022-03-13 07:14:08,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
19020414,19020782,19020782,1.5032874977024492e+18,15301503.0,golub,2022-03-14 08:30:43,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
19041320,19041688,19041688,1.5032937667062825e+18,441766081.0,vlr8,2022-03-14 08:55:38,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
19396700,19397074,19397074,1.5034066916516209e+18,887055253.0,MVanhanen,2022-03-14 16:24:21,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
20074625,20075019,20075019,1.5036474481866424e+18,15301503.0,golub,2022-03-15 08:21:02,https://checkout.stripe.com/pay/plink_1KclZFJnrKprtYPkmvIb4r3a#fidkdWxOYHwnPyd1blppbHNgWjA0Tkl3Q1ZPa3dOdXdxXFVucG5SXTZPbG11ST1hd2JUcXR2SGlRR2ZxYGNzZlU3QjA2YXZdcERTdTY8MmhMSFxGSmJfPUJxSkkxaGprXDNLYEdQaXdoUGcxNTVOdjNBVEJsaycpJ3VpbGtuQH11anZgYUxhJz8nM2pAPEZJNDdXNXdzM2NWNmZgJyknd2BjYHd3YHcnPydtcXF1dj8qKnErZmoqJ3gl,checkout.stripe.com
20076349,20076743,20076743,1.503647999150416e+18,1.4979594354105426e+18,UkraineOnGround,2022-03-15 08:23:14,https://checkout.stripe.com/pay/plink_1KclZFJnrKprtYPkmvIb4r3a#fidkdWxOYHwnPyd1blppbHNgWjA0Tkl3Q1ZPa3dOdXdxXFVucG5SXTZPbG11ST1hd2JUcXR2SGlRR2ZxYGNzZlU3QjA2YXZdcERTdTY8MmhMSFxGSmJfPUJxSkkxaGprXDNLYEdQaXdoUGcxNTVOdjNBVEJsaycpJ3VpbGtuQH11anZgYUxhJz8nM2pAPEZJNDdXNXdzM2NWNmZgJyknd2BjYHd3YHcnPydtcXF1dj8qKnErZmoqJ3gl,checkout.stripe.com
20113126,20113521,20113521,1.5036592301795983e+18,8.578029854680433e+17,THHWatson,2022-03-15 09:07:51,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
20274635,20275036,20275036,1.5037092145056768e+18,1704151003.0,MaksymSkliarov,2022-03-15 12:26:28,https://checkout.stripe.com/pay/plink_1KclZFJnrKprtYPkmvIb4r3a#fidkdWxOYHwnPyd1blppbHNgWjA0Tkl3Q1ZPa3dOdXdxXFVucG5SXTZPbG11ST1hd2JUcXR2SGlRR2ZxYGNzZlU3QjA2YXZdcERTdTY8MmhMSFxGSmJfPUJxSkkxaGprXDNLYEdQaXdoUGcxNTVOdjNBVEJsaycpJ3VpbGtuQH11anZgYUxhJz8nM2pAPEZJNDdXNXdzM2NWNmZgJyknd2BjYHd3YHcnPydtcXF1dj8qKnErZmoqJ3gl,checkout.stripe.com
20697658,20698063,20698063,1.5038542202268344e+18,7.917500663525786e+17,ErikaAbrahamss2,2022-03-15 22:02:41,https://checkout.stripe.com/pay/plink_1KclZFJnrKprtYPkmvIb4r3a#fidkdWxOYHwnPyd1blppbHNgWjA0Tkl3Q1ZPa3dOdXdxXFVucG5SXTZPbG11ST1hd2JUcXR2SGlRR2ZxYGNzZlU3QjA2YXZdcERTdTY8MmhMSFxGSmJfPUJxSkkxaGprXDNLYEdQaXdoUGcxNTVOdjNBVEJsaycpJ3VpbGtuQH11anZgYUxhJz8nM2pAPEZJNDdXNXdzM2NWNmZgJyknd2BjYHd3YHcnPydtcXF1dj8qKnErZmoqJ3gl,checkout.stripe.com
21132878,21133291,21133291,1.504007848140976e+18,15301503.0,golub,2022-03-16 08:13:08,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
21222469,21222884,21222884,1.5040354317379584e+18,7.52559488171905e+17,AlN00b,2022-03-16 10:02:45,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
23257318,23257780,23257780,1.5047180772709335e+18,15301503.0,golub,2022-03-18 07:15:20,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
23258286,23258748,23258748,1.504718385879343e+18,1.4979594354105426e+18,UkraineOnGround,2022-03-18 07:16:34,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
23347470,23347933,23347933,1.504747023932838e+18,887055253.0,MVanhanen,2022-03-18 09:10:22,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
26599830,26600349,26600349,1.505903398767448e+18,1.4972790114033132e+18,HagertJuhani,2022-03-21 13:45:23,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
26635255,26635774,26635774,1.5059148427413627e+18,108018807.0,MYfromTURKIYE,2022-03-21 14:30:51,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
26863300,26863822,26863822,1.5059878321077043e+18,373925677.0,Mello_Kid,2022-03-21 19:20:53,https://buy.stripe.com/6oE9CL12R0rv6fS3ce,buy.stripe.com
31969016,31969668,31969668,1.507814142421332e+18,3309914672.0,cymoney10000,2022-03-26 20:18:00,https://buy.stripe.com/test_eVa5ml2F9ejvbE44gg#helpinghand#ukraine#pleasehelp#all#,buy.stripe.com
41969271,41970185,41970185,1.5123325556175462e+18,7.692136873117901e+17,vhsbell,2022-04-08 07:32:33,http://stripe.com,stripe.com
45132885,45133857,45133857,1.5137879107173868e+18,1.2069720453739766e+18,wicklowescape,2022-04-12 07:55:37,https://checkout.stripe.com/pay/cs_live_a1KaKxMfH9DmjRoh03bRUi4NphkbyKVkhw4p9Lz6RWJWdHbhUoHfT7Q8Bv#fidkdWxOYHwnPyd1blppbHNgWkFDQ3BUQ1JkSERGdG9VSjBLQVJBd3NkQCcpJ3VpbGtuQH11anZgYUxhJz8nYVczNTRSPWBUPUh3MlxmMW1uJyknd2BjYHd3YHcnPydtcXF1dj8qKnJycitxbWBybGZuaWpyYHZmZHVgK2ZqaConeCUl,checkout.stripe.com
45134067,45135039,45135039,1.5137884999500227e+18,1.2436102199822705e+18,CatDelaney9,2022-04-12 07:57:57,https://checkout.stripe.com/pay/cs_live_a1KaKxMfH9DmjRoh03bRUi4NphkbyKVkhw4p9Lz6RWJWdHbhUoHfT7Q8Bv#fidkdWxOYHwnPyd1blppbHNgWkFDQ3BUQ1JkSERGdG9VSjBLQVJBd3NkQCcpJ3VpbGtuQH11anZgYUxhJz8nYVczNTRSPWBUPUh3MlxmMW1uJyknd2BjYHd3YHcnPydtcXF1dj8qKnJycitxbWBybGZuaWpyYHZmZHVgK2ZqaConeCUl,checkout.stripe.com
45276071,45277049,45277049,1.513849595796902e+18,63410054.0,mistereatgalway,2022-04-12 12:00:44,https://checkout.stripe.com/pay/cs_live_a1KaKxMfH9DmjRoh03bRUi4NphkbyKVkhw4p9Lz6RWJWdHbhUoHfT7Q8Bv#fidkdWxOYHwnPyd1blppbHNgWkFDQ3BUQ1JkSERGdG9VSjBLQVJBd3NkQCcpJ3VpbGtuQH11anZgYUxhJz8nYVczNTRSPWBUPUh3MlxmMW1uJyknd2BjYHd3YHcnPydtcXF1dj8qKnJycitxbWBybGZuaWpyYHZmZHVgK2ZqaConeCUl,checkout.stripe.com
45278172,45279150,45279150,1.5138503414015468e+18,17868868.0,MargaretEWard,2022-04-12 12:03:42,https://checkout.stripe.com/pay/cs_live_a1KaKxMfH9DmjRoh03bRUi4NphkbyKVkhw4p9Lz6RWJWdHbhUoHfT7Q8Bv#fidkdWxOYHwnPyd1blppbHNgWkFDQ3BUQ1JkSERGdG9VSjBLQVJBd3NkQCcpJ3VpbGtuQH11anZgYUxhJz8nYVczNTRSPWBUPUh3MlxmMW1uJyknd2BjYHd3YHcnPydtcXF1dj8qKnJycitxbWBybGZuaWpyYHZmZHVgK2ZqaConeCUl,checkout.stripe.com
45337879,45338859,45338859,1.5138709834966753e+18,579620068.0,visitwicklow,2022-04-12 13:25:43,https://checkout.stripe.com/pay/cs_live_a1KaKxMfH9DmjRoh03bRUi4NphkbyKVkhw4p9Lz6RWJWdHbhUoHfT7Q8Bv#fidkdWxOYHwnPyd1blppbHNgWkFDQ3BUQ1JkSERGdG9VSjBLQVJBd3NkQCcpJ3VpbGtuQH11anZgYUxhJz8nYVczNTRSPWBUPUh3MlxmMW1uJyknd2BjYHd3YHcnPydtcXF1dj8qKnJycitxbWBybGZuaWpyYHZmZHVgK2ZqaConeCUl,checkout.stripe.com
52777350,52778468,52778468,1.5178998570837484e+18,3097332387.0,dqmonn,2022-04-23 16:15:01,https://stripe.com/blog/expanding-global-payouts-with-crypto,stripe.com
52782393,52783511,52783511,1.5179021049330688e+18,15389076.0,kgrsajid,2022-04-23 16:23:57,https://stripe.com/blog/expanding-global-payouts-with-crypto,stripe.com
53725805,53726936,53726936,1.518532818887979e+18,79068955.0,danaabousha,2022-04-25 10:10:11,https://stripe.com/blog/expanding-global-payouts-with-crypto,stripe.com
