,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
25583,25583,25583,1.495989958783701e+18,1.3891404774383985e+18,StevenH83354288,2022-02-22 05:12:54,https://forms.gle/BZpWxkeAqPMX6vSA7,forms.gle
25888,25888,25888,1.4959901319664845e+18,1.490011430325678e+18,EmilyH93152643,2022-02-22 05:13:36,https://forms.gle/BZpWxkeAqPMX6vSA7,forms.gle
32462,32462,32462,1.4959936794375045e+18,1.4706946829172326e+18,RiheaDavid,2022-02-22 05:27:42,https://forms.gle/8T6qctNLsieG113S6,forms.gle
63481,63481,63481,1.4960101916446433e+18,1.492853849387946e+18,bethley_joshua,2022-02-22 06:33:18,https://forms.gle/CH89EUDPAxufmaR28,forms.gle
74667,74667,74667,1.4960162901624832e+18,1.4706946829172326e+18,RiheaDavid,2022-02-22 06:57:32,https://forms.gle/8T6qctNLsieG113S6,forms.gle
91657,91659,91659,1.496024803559764e+18,1.471429276691886e+18,EmilyWo31031003,2022-02-22 07:31:22,https://forms.gle/tDW1NZ96zmf7sX2E9,forms.gle
92832,92834,92834,1.4960253336316805e+18,1.4742547732726538e+18,EricaStolly,2022-02-22 07:33:29,https://forms.gle/tDW1NZ96zmf7sX2E9,forms.gle
120997,120999,120999,1.4960382528975012e+18,1.3229386380453888e+18,SaranshWealover,2022-02-22 08:24:49,https://forms.gle/ZYx8svbEZUDD4ypr9,forms.gle
156258,156262,156262,1.496054774277591e+18,518815347.0,eramash,2022-02-22 09:30:28,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
160936,160940,160940,1.4960569041954857e+18,1968537740.0,Durham_SGIA,2022-02-22 09:38:56,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
163236,163240,163240,1.4960579531153244e+18,9.502939747361014e+17,AndrewDormanIA,2022-02-22 09:43:06,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
163843,163847,163847,1.4960582390285394e+18,1.4558802451611034e+18,TheFansTogether,2022-02-22 09:44:14,https://forms.gle/zydDhKEZpNxq3MQz9,forms.gle
167996,168000,168000,1.4960602256102564e+18,22279537.0,Nikos_Lampas,2022-02-22 09:52:07,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
175285,175290,175290,1.4960635164150456e+18,1.2958394605261169e+18,DaisyFairlady,2022-02-22 10:05:12,https://forms.gle/zydDhKEZpNxq3MQz9,forms.gle
190944,190949,190949,1.4960707697510031e+18,1.4706946829172326e+18,RiheaDavid,2022-02-22 10:34:01,https://forms.gle/8T6qctNLsieG113S6,forms.gle
244567,244572,244572,1.496092134478426e+18,105513258.0,kriscsortea,2022-02-22 11:58:55,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
246663,246668,246668,1.4960928612253942e+18,1.1188872385977754e+18,KekoRoka,2022-02-22 12:01:48,https://forms.gle/Vu5MyneL5uhBrVzG7,forms.gle
257746,257751,257751,1.4960969692903588e+18,1159942008.0,DrJennaMarshall,2022-02-22 12:18:08,https://forms.gle/nvRuxXJSD3EtR2Lq7,forms.gle
321354,321359,321359,1.4961218032526418e+18,465939524.0,angelademiguel,2022-02-22 13:56:49,https://forms.gle/kY64VigW99nt1fV7A,forms.gle
326418,326423,326423,1.4961238624923197e+18,6.955552723628933e+17,CarterLanepr,2022-02-22 14:05:00,https://forms.gle/kY64VigW99nt1fV7A,forms.gle
415868,415874,415874,1.4961602211897876e+18,191790238.0,quiquecalatrava,2022-02-22 16:29:28,https://forms.gle/kY64VigW99nt1fV7A,forms.gle
581861,581869,581869,1.4962290468118733e+18,1.4655939130419978e+18,thatweepuser,2022-02-22 21:02:58,https://forms.gle/2fq5RCyQtSgqFtx88,forms.gle
587476,587485,587485,1.496231596852142e+18,1.4283346014880154e+18,Elwanda26147546,2022-02-22 21:13:05,https://forms.gle/oemNe91UZBp7WyA27,forms.gle
718239,718252,718252,1.4962933812988682e+18,2878322014.0,rossstowers203,2022-02-23 01:18:36,https://forms.gle/su4UNa1musXc2ZeVA,forms.gle
722488,722502,722502,1.4962954800741212e+18,4126034775.0,KpopLovesL,2022-02-23 01:26:56,https://forms.gle/ymeRjNAmkU4P1Q7w6,forms.gle
820607,820624,820624,1.496343294023979e+18,1.2920563506676244e+18,heewonjayke15,2022-02-23 04:36:56,https://forms.gle/Uf5uMcJKCGu5FeT1A,forms.gle
847643,847660,847660,1.4963575469401539e+18,1.3891404774383985e+18,StevenH83354288,2022-02-23 05:33:34,https://forms.gle/BZpWxkeAqPMX6vSA7,forms.gle
849166,849183,849183,1.496358377181819e+18,1.490011430325678e+18,EmilyH93152643,2022-02-23 05:36:52,https://forms.gle/BZpWxkeAqPMX6vSA7,forms.gle
975575,975593,975593,1.496421030423896e+18,1384879417.0,roohmassia,2022-02-23 09:45:50,https://forms.gle/hfrHN5UFvRAynu189,forms.gle
1290789,1290810,1290810,1.49653900547482e+18,172569679.0,Gabiioliver2,2022-02-23 17:34:37,https://forms.gle/zee3RNWCpaPsH45J6,forms.gle
1303978,1303999,1303999,1.4965439149118464e+18,1.4237447901312492e+18,Welat16965734,2022-02-23 17:54:08,https://forms.gle/nMdFAgHQACA9p4Jk6,forms.gle
1440919,1440942,1440942,1.4965944748054405e+18,1089291661.0,AndrewMijFlint,2022-02-23 21:15:02,https://forms.gle/Xka5fB7uNkT5nbym8,forms.gle
1582206,1582230,1582230,1.4966482885939814e+18,164392190.0,Tekinhacaaat,2022-02-24 00:48:53,https://forms.gle/6jBayPrHyeFiTpBt7,forms.gle
1693959,1693983,1693983,1.496708425199276e+18,1.3711439967440814e+18,Carleton4Change,2022-02-24 04:47:50,https://forms.gle/kaJpVRUhzDj9AA7u9,forms.gle
1711474,1711498,1711498,1.4967210367625093e+18,1.2666806671082455e+18,khushal16530675,2022-02-24 05:37:57,https://forms.gle/PD5A19LYGVC2T8ZU7,forms.gle
1762758,1762782,1762782,1.4967505850470482e+18,1.4706946829172326e+18,RiheaDavid,2022-02-24 07:35:22,https://forms.gle/8T6qctNLsieG113S6,forms.gle
1774315,1774339,1774339,1.496756063919489e+18,4841651855.0,NatashaSinghh,2022-02-24 07:57:08,https://forms.gle/iSiHasVghU1VR1d2A,forms.gle
1775546,1775570,1775570,1.496756634718126e+18,84298049.0,jag_karthik,2022-02-24 07:59:24,https://forms.gle/iSiHasVghU1VR1d2A,forms.gle
