,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
4834233,4834324,4834324,1.498267892395217e+18,617683.0,caludio,2022-02-28 12:04:36,https://supportukrainenow.org/,supportukrainenow.org
5009012,5009105,5009105,1.4983412388058276e+18,1.2218252395560018e+18,CryptoNerdGirl,2022-02-28 16:56:03,https://supportukrainenow.org/,supportukrainenow.org
5068996,5069091,5069091,1.4983650032121487e+18,8.354673502499635e+17,piotrkarwatka,2022-02-28 18:30:29,https://supportukrainenow.org/,supportukrainenow.org
5276114,5276214,5276214,1.4984469860764672e+18,39079758.0,RachelStubbings,2022-02-28 23:56:15,https://supportukrainenow.org/,supportukrainenow.org
5399693,5399795,5399795,1.4984948258798592e+18,262307100.0,melnykdima_,2022-03-01 03:06:21,https://supportukrainenow.org,supportukrainenow.org
5537047,5537153,5537153,1.4985492010928947e+18,8.601404941307412e+17,RumakAndrzej,2022-03-01 06:42:25,https://supportukrainenow.org/,supportukrainenow.org
5551373,5551479,5551479,1.498554975634731e+18,97170822.0,hirnlegoland,2022-03-01 07:05:22,https://supportukrainenow.org/,supportukrainenow.org
5579375,5579481,5579481,1.498565721592406e+18,2438228924.0,MENTLjubljana,2022-03-01 07:48:04,https://supportukrainenow.org/,supportukrainenow.org
5622960,5623067,5623067,1.4985819835087135e+18,16923603.0,charlieosborne,2022-03-01 08:52:41,https://supportukrainenow.org/donate,supportukrainenow.org
5640749,5640856,5640856,1.498589050906755e+18,1.1033259685324186e+18,Osinto,2022-03-01 09:20:46,https://supportukrainenow.org/donate,supportukrainenow.org
5689373,5689482,5689482,1.4986080468172513e+18,1.0449440648255857e+18,MalcolmMcLenna2,2022-03-01 10:36:15,https://supportukrainenow.org,supportukrainenow.org
5691006,5691115,5691115,1.4986086671338947e+18,632920129.0,TheKotulsky,2022-03-01 10:38:43,https://supportukrainenow.org/,supportukrainenow.org
5694398,5694507,5694507,1.49860995963383e+18,9.198600942962606e+17,stasisnet,2022-03-01 10:43:51,https://supportukrainenow.org/,supportukrainenow.org
5781690,5781805,5781805,1.4986429800429527e+18,1135257332.0,logotasarimcisi,2022-03-01 12:55:04,https://supportukrainenow.org,supportukrainenow.org
5788239,5788354,5788354,1.4986454935299154e+18,18937325.0,emiracle,2022-03-01 13:05:03,https://supportukrainenow.org,supportukrainenow.org
5814294,5814409,5814409,1.4986555684284785e+18,1.455486262438138e+18,KamranKeshavar_,2022-03-01 13:45:05,https://supportukrainenow.org/,supportukrainenow.org
5820779,5820894,5820894,1.4986580939698504e+18,14407063.0,juristr,2022-03-01 13:55:07,https://supportukrainenow.org/,supportukrainenow.org
5827663,5827778,5827778,1.4986607562078454e+18,17285085.0,davert,2022-03-01 14:05:42,https://supportukrainenow.org/,supportukrainenow.org
5831120,5831235,5831235,1.4986621190085755e+18,14659559.0,andy_il,2022-03-01 14:11:07,https://supportukrainenow.org/,supportukrainenow.org
5838834,5838949,5838949,1.4986650095676498e+18,551291599.0,GPorcellana,2022-03-01 14:22:36,https://supportukrainenow.org/,supportukrainenow.org
5840776,5840891,5840891,1.498665727305429e+18,866684136.0,Magic_Neil,2022-03-01 14:25:27,https://supportukrainenow.org/,supportukrainenow.org
5874755,5874870,5874870,1.4986780995417375e+18,331494208.0,bobrov1989,2022-03-01 15:14:37,https://supportukrainenow.org/,supportukrainenow.org
5878060,5878175,5878175,1.4986793245091963e+18,17800194.0,sigil66,2022-03-01 15:19:29,https://supportukrainenow.org,supportukrainenow.org
5880287,5880402,5880402,1.4986802175813632e+18,8748292.0,dSebastien,2022-03-01 15:23:02,https://supportukrainenow.org/,supportukrainenow.org
5882817,5882932,5882932,1.4986812121682493e+18,1.0124345860795844e+18,alina83967365,2022-03-01 15:26:59,https://supportukrainenow.org/,supportukrainenow.org
