,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
653994,654005,654005,1.4962625554294907e+18,28231982.0,3pupmomma,2022-02-22 23:16:07,http://unitedhelpukraine.org/,unitedhelpukraine.org
1709117,1709141,1709141,1.4967191414614508e+18,950610474.0,LeighHill22,2022-02-24 05:30:25,http://unitedhelpukraine.org/,unitedhelpukraine.org
1732420,1732444,1732444,1.4967348033783808e+18,1605046776.0,Suzette11779959,2022-02-24 06:32:39,http://unitedhelpukraine.org/,unitedhelpukraine.org
2016713,2016745,2016745,1.4968763268961608e+18,1.2927718615126344e+18,SovrynBTC,2022-02-24 15:55:01,https://www.facebook.com/UnitedHelpUkraine.org/,www.facebook.com
2020671,2020703,2020703,1.496878386341421e+18,587624374.0,PeterTLuce,2022-02-24 16:03:12,http://www.unitedhelpukraine.org/,www.unitedhelpukraine.org
2035191,2035224,2035224,1.496886737171329e+18,18516995.0,jeffreyhuang,2022-02-24 16:36:23,https://unitedhelpukraine.org/,unitedhelpukraine.org
2060664,2060697,2060697,1.496901820236505e+18,8.603962868051231e+17,HyradusBlack,2022-02-24 17:36:19,http://unitedhelpukraine.org/,unitedhelpukraine.org
2060992,2061025,2061025,1.496902017490428e+18,1.2861321482572104e+18,TiefenbachJohan,2022-02-24 17:37:06,http://unitedhelpukraine.org/,unitedhelpukraine.org
2061804,2061837,2061837,1.4969024915684147e+18,9.551453004774688e+17,ab_oggy_,2022-02-24 17:38:59,http://unitedhelpukraine.org/,unitedhelpukraine.org
2066684,2066717,2066717,1.496905373005095e+18,14378589.0,OliverJHaslam,2022-02-24 17:50:26,http://unitedhelpukraine.org/,unitedhelpukraine.org
2067785,2067818,2067818,1.4969060274673787e+18,1.485468014837334e+18,WizardYak79,2022-02-24 17:53:02,http://unitedhelpukraine.org/?fbclid=IwAR1Ge3vBs7N3Ib_UTAfq2nM1IseDbh0BxfsARSjB-dw3DGZpljbC4Ju7wLY,unitedhelpukraine.org
2089457,2089490,2089490,1.4969183914409533e+18,4687181582.0,sydccarlson,2022-02-24 18:42:10,http://unitedhelpukraine.org/,unitedhelpukraine.org
2089764,2089797,2089797,1.4969185554717942e+18,2354831439.0,ValtoAnubis,2022-02-24 18:42:49,http://unitedhelpukraine.org/,unitedhelpukraine.org
2095580,2095613,2095613,1.4969217515188593e+18,17498291.0,josephangrisano,2022-02-24 18:55:31,http://unitedhelpukraine.org/,unitedhelpukraine.org
2106045,2106078,2106078,1.4969281223940055e+18,9.248011538414182e+17,Duttalab2017,2022-02-24 19:20:50,https://unitedhelpukraine.org/,unitedhelpukraine.org
2114605,2114638,2114638,1.4969330721592689e+18,7.797575077618237e+17,demonboi_92,2022-02-24 19:40:30,http://unitedhelpukraine.org/,unitedhelpukraine.org
2120067,2120100,2120100,1.4969362051155272e+18,142089420.0,Eder_baracunata,2022-02-24 19:52:57,https://unitedhelpukraine.org/,unitedhelpukraine.org
2120474,2120507,2120507,1.4969364276694917e+18,2459152578.0,ackraemer,2022-02-24 19:53:50,https://unitedhelpukraine.org/,unitedhelpukraine.org
2126204,2126237,2126237,1.4969396697827738e+18,3299757884.0,MaryJanekeao,2022-02-24 20:06:43,https://unitedhelpukraine.org/,unitedhelpukraine.org
2175590,2175623,2175623,1.4969679055604818e+18,25686125.0,MissZuu,2022-02-24 21:58:55,http://unitedhelpukraine.org/,unitedhelpukraine.org
2176459,2176492,2176492,1.496968353705042e+18,1.0788073282065696e+18,maedaykiwi,2022-02-24 22:00:42,https://unitedhelpukraine.org,unitedhelpukraine.org
2185626,2185660,2185660,1.4969734631977902e+18,83469886.0,Glenn_Hegar,2022-02-24 22:21:00,http://unitedhelpukraine.org/?fbclid=IwAR1Ge3vBs7N3Ib_UTAfq2nM1IseDbh0BxfsARSjB-dw3DGZpljbC4Ju7wLY,unitedhelpukraine.org
2198826,2198860,2198860,1.4969807277071524e+18,1.072455244859216e+18,ScaledFox,2022-02-24 22:49:52,http://unitedhelpukraine.org/,unitedhelpukraine.org
2205627,2205662,2205662,1.4969844148484874e+18,180504021.0,MarcALevin,2022-02-24 23:04:31,http://unitedhelpukraine.org/?fbclid=IwAR1Ge3vBs7N3Ib_UTAfq2nM1IseDbh0BxfsARSjB-dw3DGZpljbC4Ju7wLY,unitedhelpukraine.org
2209128,2209163,2209163,1.4969863563668644e+18,374223270.0,HKNorton,2022-02-24 23:12:14,http://unitedhelpukraine.org/,unitedhelpukraine.org
2251247,2251282,2251282,1.4970094460142592e+18,889196058.0,icrowdfundbuzz,2022-02-25 00:43:59,http://unitedhelpukraine.org/,unitedhelpukraine.org
2255099,2255134,2255134,1.4970116065756692e+18,9.222145733897668e+17,AroAceHector,2022-02-25 00:52:34,http://unitedhelpukraine.org/,unitedhelpukraine.org
2303426,2303462,2303462,1.4970395405648732e+18,2881046108.0,La_peordetodas,2022-02-25 02:43:34,http://unitedhelpukraine.org/,unitedhelpukraine.org
2303881,2303917,2303917,1.4970398382767268e+18,20290091.0,ManOfSteel37013,2022-02-25 02:44:45,http://unitedhelpukraine.org/,unitedhelpukraine.org
2311734,2311771,2311771,1.4970447155979674e+18,1606375933.0,TheKeyNotesNYC,2022-02-25 03:04:08,http://unitedhelpukraine.org/,unitedhelpukraine.org
2348657,2348694,2348694,1.4970657674723e+18,8.087949435105608e+17,jojowindsrfchen,2022-02-25 04:27:47,https://unitedhelpukraine.org/,unitedhelpukraine.org
2363665,2363702,2363702,1.497073836931502e+18,17087013.0,internetraj,2022-02-25 04:59:51,http://www.unitedhelpukraine.org/,www.unitedhelpukraine.org
2367441,2367478,2367478,1.4970758117985567e+18,8.99015369867776e+17,ellygryph,2022-02-25 05:07:42,https://unitedhelpukraine.org,unitedhelpukraine.org
2396230,2396268,2396268,1.497091578959057e+18,1.251644612030034e+18,ARavenwind,2022-02-25 06:10:21,https://unitedhelpukraine.org,unitedhelpukraine.org
2398638,2398677,2398677,1.4970928204102492e+18,7.525590848812114e+17,ronniehowlett3,2022-02-25 06:15:17,http://unitedhelpukraine.org/,unitedhelpukraine.org
2416408,2416447,2416447,1.497102324770087e+18,32051051.0,1CUFAN,2022-02-25 06:53:03,http://unitedhelpukraine.org,unitedhelpukraine.org
2417517,2417556,2417556,1.497102924895318e+18,21445143.0,CIAspygirl,2022-02-25 06:55:26,http://unitedhelpukraine.org,unitedhelpukraine.org
2417552,2417592,2417592,1.497102941958058e+18,91011216.0,ExBandraGirl,2022-02-25 06:55:30,http://unitedhelpukraine.org,unitedhelpukraine.org
2418325,2418365,2418365,1.4971033523789332e+18,14801402.0,AyaRosen,2022-02-25 06:57:08,http://unitedhelpukraine.org,unitedhelpukraine.org
2421518,2421558,2421558,1.4971050132769587e+18,8.244320024388198e+17,JoanJon84704262,2022-02-25 07:03:44,http://unitedhelpukraine.org,unitedhelpukraine.org
2424821,2424861,2424861,1.497106695994196e+18,446218708.0,jimmy_laufen,2022-02-25 07:10:25,http://unitedhelpukraine.org/,unitedhelpukraine.org
2425634,2425674,2425674,1.4971071227728445e+18,15349690.0,Morrigoon,2022-02-25 07:12:07,http://unitedhelpukraine.org,unitedhelpukraine.org
2428330,2428370,2428370,1.4971085073463214e+18,4186465095.0,susan_sharko,2022-02-25 07:17:37,http://unitedhelpukraine.org,unitedhelpukraine.org
2434874,2434914,2434914,1.4971119426363228e+18,9.616548322087608e+17,Artio113,2022-02-25 07:31:16,http://unitedhelpukraine.org/,unitedhelpukraine.org
2452067,2452107,2452107,1.497120419488301e+18,1.2875680160544236e+18,Eclipse_NTC,2022-02-25 08:04:57,https://unitedhelpukraine.org/,unitedhelpukraine.org
2470305,2470345,2470345,1.4971292019459686e+18,1.256180580665852e+18,B2deluxe,2022-02-25 08:39:51,http://unitedhelpukraine.org/,unitedhelpukraine.org
2488239,2488280,2488280,1.4971381486352056e+18,1.2432517532498412e+18,titoubasha,2022-02-25 09:15:24,http://unitedhelpukraine.org/,unitedhelpukraine.org
2499436,2499477,2499477,1.4971437734863299e+18,2420401993.0,MystiqueNFT,2022-02-25 09:37:45,http://unitedhelpukraine.org/,unitedhelpukraine.org
2519848,2519891,2519891,1.4971536418825298e+18,2293429964.0,kaizen_agency,2022-02-25 10:16:58,http://unitedhelpukraine.org/,unitedhelpukraine.org
2572206,2572250,2572250,1.497178828640342e+18,1.3643154841795994e+18,KIdunate,2022-02-25 11:57:03,http://unitedhelpukraine.org,unitedhelpukraine.org
2595588,2595633,2595633,1.4971899648528507e+18,3689040857.0,3NNARD,2022-02-25 12:41:18,https://unitedhelpukraine.org/,unitedhelpukraine.org
2646722,2646768,2646768,1.4972143926766346e+18,1.1958600667983626e+18,tricechita,2022-02-25 14:18:22,http://unitedhelpukraine.org/,unitedhelpukraine.org
2679354,2679401,2679401,1.497230137552683e+18,1.1035002835842376e+18,hailey_gu_next,2022-02-25 15:20:56,http://unitedhelpukraine.org/,unitedhelpukraine.org
2691656,2691703,2691703,1.4972358672824156e+18,267363591.0,SoyRobotico,2022-02-25 15:43:42,https://www.facebook.com/UnitedHelpUkraine.org/,www.facebook.com
2695954,2696001,2696001,1.4972379059742106e+18,7.075086819114967e+17,frantseva_k,2022-02-25 15:51:48,http://unitedhelpukraine.org/,unitedhelpukraine.org
2746227,2746275,2746275,1.4972610748228772e+18,1.0380911404808068e+18,no_mo_woe,2022-02-25 17:23:52,https://unitedhelpukraine.org,unitedhelpukraine.org
2773678,2773726,2773726,1.4972743958777283e+18,368802977.0,robyescombe,2022-02-25 18:16:48,https://unitedhelpukraine.org,unitedhelpukraine.org
2786246,2786294,2786294,1.4972801214885683e+18,22469528.0,sasentertainmnt,2022-02-25 18:39:33,http://unitedhelpukraine.org,unitedhelpukraine.org
2813624,2813673,2813673,1.497293186645082e+18,1.4062794278986752e+18,AGuyWhoExists_,2022-02-25 19:31:28,https://unitedhelpukraine.org,unitedhelpukraine.org
2846928,2846977,2846977,1.497308999003394e+18,453380971.0,alexj_kelly,2022-02-25 20:34:18,https://unitedhelpukraine.org/,unitedhelpukraine.org
2851339,2851388,2851388,1.497311221850202e+18,1.382537418419671e+18,Tired_Cyrus_AD,2022-02-25 20:43:08,https://unitedhelpukraine.org/,unitedhelpukraine.org
2865445,2865494,2865494,1.497318004064936e+18,14180138.0,standearth,2022-02-25 21:10:05,http://unitedhelpukraine.org/,unitedhelpukraine.org
2884500,2884549,2884549,1.4973271184428032e+18,1.3471947020560876e+18,gold_rushx,2022-02-25 21:46:18,https://unitedhelpukraine.org/about-us,unitedhelpukraine.org
2901646,2901695,2901695,1.4973351007359877e+18,1.4078542191394284e+18,hangraal,2022-02-25 22:18:01,http://unitedhelpukraine.org/,unitedhelpukraine.org
2903391,2903440,2903440,1.4973359812041482e+18,16835392.0,Xanlythe,2022-02-25 22:21:31,http://unitedhelpukraine.org/,unitedhelpukraine.org
2908785,2908834,2908834,1.4973387954018304e+18,1.248027100046676e+18,frostiibtw,2022-02-25 22:32:42,http://unitedhelpukraine.org/,unitedhelpukraine.org
2910340,2910389,2910389,1.4973395958510633e+18,1.2049124957956997e+18,Margare19954289,2022-02-25 22:35:53,http://facebook.com/UnitedHelpUkraine.org,facebook.com
2916028,2916077,2916077,1.497342595831251e+18,8.480587835321713e+17,jazzmom98,2022-02-25 22:47:48,https://unitedhelpukraine.org/,unitedhelpukraine.org
2928759,2928809,2928809,1.4973491095854326e+18,1.2562696304710943e+18,t4rynnnn,2022-02-25 23:13:41,http://unitedhelpukraine.org/,unitedhelpukraine.org
2938697,2938747,2938747,1.497354281275515e+18,1.4451083841062625e+18,kyotobtw,2022-02-25 23:34:14,http://unitedhelpukraine.org/,unitedhelpukraine.org
2959558,2959608,2959608,1.4973649594197975e+18,133063781.0,5AYF,2022-02-26 00:16:40,http://unitedhelpukraine.org/,unitedhelpukraine.org
2976740,2976790,2976790,1.4973737134943355e+18,1.3078023940891894e+18,history_fantasy,2022-02-26 00:51:27,https://unitedhelpukraine.org,unitedhelpukraine.org
2983499,2983549,2983549,1.4973769638285517e+18,1.348289000486953e+18,juljuly054,2022-02-26 01:04:22,https://unitedhelpukraine.org/,unitedhelpukraine.org
3018992,3019042,3019042,1.4973948484037018e+18,2769778635.0,WonderBat16,2022-02-26 02:15:26,https://unitedhelpukraine.org/about-us,unitedhelpukraine.org
3037751,3037801,3037801,1.4974045752503665e+18,9.714282460038144e+17,TechnoThawt,2022-02-26 02:54:05,https://unitedhelpukraine.org/about-us,unitedhelpukraine.org
3038551,3038601,3038601,1.4974049899913912e+18,9.353445927354532e+17,VWHIPPIEMOM,2022-02-26 02:55:44,http://unitedhelpukraine.org,unitedhelpukraine.org
3100963,3101013,3101013,1.4974382848210616e+18,15051968.0,dctenery,2022-02-26 05:08:02,http://unitedhelpukraine.org/,unitedhelpukraine.org
3134467,3134519,3134519,1.4974573429920276e+18,2796737598.0,UnitedHelpUA,2022-02-26 06:23:46,http://www.unitedhelpukraine.org/,www.unitedhelpukraine.org
3138869,3138921,3138921,1.4974598184115323e+18,1.468838543069954e+18,AnderssBull1,2022-02-26 06:33:36,http://unitedhelpukraine.org/,unitedhelpukraine.org
3209276,3209330,3209330,1.497497448545149e+18,1.4844585950099415e+18,StardudeC,2022-02-26 09:03:08,https://unitedhelpukraine.org,unitedhelpukraine.org
3252755,3252810,3252810,1.4975197827274097e+18,1.4844585950099415e+18,StardudeC,2022-02-26 10:31:53,https://unitedhelpukraine.org,unitedhelpukraine.org
3260218,3260273,3260273,1.4975233822161306e+18,1.145645644566192e+18,Newsfrowned,2022-02-26 10:46:11,https://unitedhelpukraine.org,unitedhelpukraine.org
3382587,3382647,3382647,1.497582165684482e+18,1.2432347462655222e+18,yaysriracha,2022-02-26 14:39:46,https://unitedhelpukraine.org,unitedhelpukraine.org
3527686,3527748,3527748,1.4976528486156984e+18,175815054.0,allismithx0,2022-02-26 19:20:38,https://unitedhelpukraine.org/about-us,unitedhelpukraine.org
3546888,3546950,3546950,1.4976623945243075e+18,135337259.0,Trippy_The_Birb,2022-02-26 19:58:34,https://unitedhelpukraine.org,unitedhelpukraine.org
3566005,3566067,3566067,1.4976720368686612e+18,1.3316696613862236e+18,JasonKatz115,2022-02-26 20:36:53,https://unitedhelpukraine.org/,unitedhelpukraine.org
3566368,3566430,3566430,1.4976722258933228e+18,1.3316696613862236e+18,JasonKatz115,2022-02-26 20:37:38,https://unitedhelpukraine.org/,unitedhelpukraine.org
3567532,3567594,3567594,1.4976727921285038e+18,1.3316696613862236e+18,JasonKatz115,2022-02-26 20:39:53,https://unitedhelpukraine.org/,unitedhelpukraine.org
3598117,3598179,3598179,1.4976887055484436e+18,627014279.0,laura_jazo,2022-02-26 21:43:07,https://unitedhelpukraine.org/about-us,unitedhelpukraine.org
