,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
16410974,16411287,16411287,1.5023795655320412e+18,20361686.0,christianburns_,2022-03-11 20:22:55,https://www.hospitallers.life/?fbclid=IwAR1ZdkPVGhl0GbNXPsKn2ggpM338S8XEnZH0gsYOzhQkXEYS26uKn27gi3M,www.hospitallers.life
16410995,16411308,16411308,1.5023795732243456e+18,2472586358.0,ParinHeidari,2022-03-11 20:22:57,https://www.hospitallers.life/?fbclid=IwAR1ZdkPVGhl0GbNXPsKn2ggpM338S8XEnZH0gsYOzhQkXEYS26uKn27gi3M,www.hospitallers.life
17207802,17208134,17208134,1.5026455712611901e+18,7.462473742642422e+17,RrrawHide,2022-03-12 13:59:56,https://www.hospitallers.life/en,www.hospitallers.life
17466791,17467131,17467131,1.5027323190224118e+18,8.624999408989757e+17,DaoShishi,2022-03-12 19:44:38,https://www.hospitallers.life/en,www.hospitallers.life
18798118,18798483,18798483,1.5032144684692972e+18,1.1837103835064115e+18,Himemina_02,2022-03-14 03:40:32,https://www.hospitallers.life/en,www.hospitallers.life
19039773,19040141,19040141,1.5032932959418573e+18,1.2312678176196895e+18,DecodingTrolls,2022-03-14 08:53:46,https://www.hospitallers.life/,www.hospitallers.life
19067936,19068304,19068304,1.503301715889574e+18,1.2777431081013002e+18,matson_vincent,2022-03-14 09:27:13,https://www.hospitallers.life/,www.hospitallers.life
19912447,19912832,19912832,1.503591939593048e+18,3165915876.0,standardtuber,2022-03-15 04:40:28,https://www.hospitallers.life/,www.hospitallers.life
21879893,21880319,21880319,1.5042649085479117e+18,148908011.0,deakhaus,2022-03-17 01:14:36,https://www.hospitallers.life/#paypal-revolut,www.hospitallers.life
23256364,23256826,23256826,1.5047177573167514e+18,8.956305246933238e+17,nashotobi,2022-03-18 07:14:04,https://www.hospitallers.life/en,www.hospitallers.life
23427938,23428403,23428403,1.5047722743769088e+18,1.4939270353827348e+18,ohnionn,2022-03-18 10:50:42,https://www.hospitallers.life/,www.hospitallers.life
23829991,23830465,23830465,1.5049052874461307e+18,1.2321441056830874e+18,becuzmdsaidine1,2022-03-18 19:39:14,https://www.hospitallers.life/en,www.hospitallers.life
24567633,24568124,24568124,1.5051616820284785e+18,1.3743625300852736e+18,minhulin_art,2022-03-19 12:38:04,https://www.hospitallers.life/en,www.hospitallers.life
26781478,26782000,26782000,1.505961791356031e+18,1.3743206540115397e+18,ankord_c,2022-03-21 17:37:25,https://www.hospitallers.life/,www.hospitallers.life
39404160,39405024,39405024,1.5110466161568276e+18,8.316957140569539e+17,IAmJoeTrudeau,2022-04-04 18:22:41,https://www.hospitallers.life/,www.hospitallers.life
39421463,39422327,39422327,1.511053108205478e+18,2301628435.0,AviFlyGirl,2022-04-04 18:48:29,https://www.hospitallers.life/,www.hospitallers.life
39421787,39422651,39422651,1.511053228473041e+18,330488403.0,americanmclass,2022-04-04 18:48:58,https://www.hospitallers.life/,www.hospitallers.life
39421968,39422832,39422832,1.5110533069944627e+18,27338675.0,maxinemnd,2022-04-04 18:49:17,https://www.hospitallers.life/,www.hospitallers.life
39430895,39431760,39431760,1.5110568334898176e+18,1.4926626160487342e+18,ConspiracyCaw,2022-04-04 19:03:17,https://www.hospitallers.life/,www.hospitallers.life
39473315,39474181,39474181,1.5110723574770647e+18,224960682.0,rcmpwidow,2022-04-04 20:04:59,https://www.hospitallers.life/,www.hospitallers.life
39531135,39532001,39532001,1.5110914821361336e+18,2493383593.0,cynical420,2022-04-04 21:20:58,https://www.hospitallers.life/,www.hospitallers.life
39550455,39551321,39551321,1.5110978628300104e+18,17378581.0,jomareewade,2022-04-04 21:46:19,https://www.hospitallers.life/,www.hospitallers.life
39572868,39573734,39573734,1.5111055665417585e+18,32399655.0,thewebbix,2022-04-04 22:16:56,https://www.hospitallers.life/,www.hospitallers.life
39589685,39590551,39590551,1.5111115625971794e+18,1.4537704118676234e+18,JaneMesonges,2022-04-04 22:40:46,https://www.hospitallers.life/,www.hospitallers.life
39594344,39595210,39595210,1.5111132444752323e+18,2991476438.0,Kind_Designs,2022-04-04 22:47:27,https://www.hospitallers.life/,www.hospitallers.life
39599926,39600792,39600792,1.5111153059715564e+18,8.248770942366802e+17,joimonki,2022-04-04 22:55:38,https://www.hospitallers.life/,www.hospitallers.life
39605140,39606006,39606006,1.5111172907286733e+18,301795932.0,vwheato,2022-04-04 23:03:31,https://www.hospitallers.life/,www.hospitallers.life
39606921,39607787,39607787,1.5111179738297958e+18,23086574.0,Arriadna,2022-04-04 23:06:14,https://www.hospitallers.life/,www.hospitallers.life
39608234,39609100,39609100,1.5111185026350612e+18,1.1524530107960566e+18,ElaineYbarra5,2022-04-04 23:08:20,https://www.hospitallers.life/,www.hospitallers.life
