,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
3671301,3671366,3671366,1.4977279051153818e+18,2688148651.0,AirbnbHelp,2022-02-27 00:18:53,http://Airbnb.org,Airbnb.org
4704032,4704116,4704116,1.4982141806749655e+18,12901712.0,bchesky,2022-02-28 08:31:10,http://Airbnb.org,Airbnb.org
4704239,4704323,4704323,1.4982142639655567e+18,121534103.0,studiodecarlos,2022-02-28 08:31:30,http://Airbnb.org,Airbnb.org
4704456,4704541,4704541,1.4982143439718523e+18,1017962856.0,kweriousgeorge,2022-02-28 08:31:49,http://Airbnb.org,Airbnb.org
4704528,4704613,4704613,1.498214368751747e+18,2894346938.0,iamteja_8,2022-02-28 08:31:55,http://Airbnb.org,Airbnb.org
4704661,4704746,4704746,1.4982144157280625e+18,1186637557.0,ravishingrani,2022-02-28 08:32:06,http://Airbnb.org,Airbnb.org
4704757,4704842,4704842,1.4982144535692575e+18,1344355440.0,amani1305,2022-02-28 08:32:15,http://Airbnb.org,Airbnb.org
4704817,4704902,4704902,1.498214474037162e+18,296836148.0,DavidSolhi,2022-02-28 08:32:20,http://Airbnb.org,Airbnb.org
4704824,4704909,4704909,1.4982144747755028e+18,1.2562174162223432e+18,GizmoWeather,2022-02-28 08:32:20,http://Airbnb.org,Airbnb.org
4704994,4705079,4705079,1.498214537446957e+18,3071384952.0,ARHarsule,2022-02-28 08:32:35,http://Airbnb.org,Airbnb.org
4705101,4705186,4705186,1.4982145830892093e+18,415121318.0,RashaShidmaher,2022-02-28 08:32:46,http://Airbnb.org,Airbnb.org
4705159,4705244,4705244,1.4982146038005187e+18,78176778.0,DerpieSloth,2022-02-28 08:32:51,http://Airbnb.org,Airbnb.org
4705411,4705496,4705496,1.4982146932400333e+18,559407743.0,jessyseonoob,2022-02-28 08:33:13,http://Airbnb.org,Airbnb.org
4705608,4705693,4705693,1.4982147680285655e+18,376732265.0,annavellikok,2022-02-28 08:33:30,http://Airbnb.org,Airbnb.org
4706042,4706127,4706127,1.498214931526828e+18,194036747.0,husenekong,2022-02-28 08:34:09,http://Airbnb.org,Airbnb.org
4706077,4706162,4706162,1.4982149441725563e+18,3121258742.0,orslimy,2022-02-28 08:34:12,http://Airbnb.org,Airbnb.org
4706099,4706184,4706184,1.4982149528969708e+18,978200773.0,angeLjmie,2022-02-28 08:34:14,http://Airbnb.org,Airbnb.org
4706175,4706260,4706260,1.4982149862584566e+18,7.852889570974228e+17,ryuta_t19890308,2022-02-28 08:34:22,http://Airbnb.org,Airbnb.org
4706325,4706410,4706410,1.4982150446134927e+18,11106182.0,crazylilcuban,2022-02-28 08:34:36,http://Airbnb.org,Airbnb.org
4706341,4706426,4706426,1.498215053329584e+18,2421295458.0,Imai_Hiroko,2022-02-28 08:34:38,http://Airbnb.org,Airbnb.org
4706788,4706873,4706873,1.4982152299052728e+18,1.1494861659735982e+18,TallSeller,2022-02-28 08:35:20,http://Airbnb.org,Airbnb.org
4707047,4707132,4707132,1.498215329381884e+18,7.852889570974228e+17,ryuta_t19890308,2022-02-28 08:35:44,http://Airbnb.org,Airbnb.org
4707057,4707142,4707142,1.498215333903356e+18,67815531.0,juliansputra,2022-02-28 08:35:45,http://Airbnb.org,Airbnb.org
4707282,4707367,4707367,1.4982154265679094e+18,1.332345222534226e+18,Invesquotes,2022-02-28 08:36:07,http://Airbnb.org,Airbnb.org
4707379,4707464,4707464,1.4982154728015995e+18,474600360.0,Iderodcomedian,2022-02-28 08:36:18,http://Airbnb.org,Airbnb.org
4707499,4707584,4707584,1.498215526551769e+18,204415195.0,Carlsson10,2022-02-28 08:36:31,http://Airbnb.org,Airbnb.org
4707802,4707887,4707887,1.4982156448855695e+18,473555609.0,wiscoweeklypod,2022-02-28 08:36:59,http://Airbnb.org,Airbnb.org
4707939,4708024,4708024,1.498215703828177e+18,1490824196.0,MattTutt1,2022-02-28 08:37:13,http://Airbnb.org,Airbnb.org
4707965,4708050,4708050,1.4982157159331553e+18,1.3843904019062825e+18,hwa03978243,2022-02-28 08:37:16,http://Airbnb.org,Airbnb.org
4708200,4708285,4708285,1.4982158117937603e+18,14897331.0,ikbendaf,2022-02-28 08:37:39,http://Airbnb.org,Airbnb.org
4708458,4708543,4708543,1.4982159168359465e+18,2810067151.0,GiacTrov,2022-02-28 08:38:04,http://Airbnb.org,Airbnb.org
4708539,4708625,4708625,1.4982159460364657e+18,229465547.0,wuyuansheng1982,2022-02-28 08:38:11,http://Airbnb.org,Airbnb.org
4708961,4709047,4709047,1.498216097849303e+18,1.3079935491373015e+18,aobata_jpn,2022-02-28 08:38:47,http://Airbnb.org,Airbnb.org
4709879,4709965,4709965,1.4982164997311324e+18,1.3044435812104028e+18,stan_kakashi,2022-02-28 08:40:23,http://Airbnb.org,Airbnb.org
4709991,4710077,4710077,1.4982165384151982e+18,1.22882979539746e+18,sasuraiBlog,2022-02-28 08:40:32,http://Airbnb.org,Airbnb.org
4710075,4710161,4710161,1.49821656747307e+18,105758980.0,astridberens,2022-02-28 08:40:39,http://Airbnb.org,Airbnb.org
4710161,4710247,4710247,1.4982166049492582e+18,8.493209974131548e+17,richardjrn1,2022-02-28 08:40:48,http://Airbnb.org,Airbnb.org
4710696,4710782,4710782,1.4982168018423316e+18,1042272523.0,camancher2012,2022-02-28 08:41:35,http://Airbnb.org,Airbnb.org
4710710,4710796,4710796,1.498216806309417e+18,9.626600401623818e+17,altered_cabron,2022-02-28 08:41:36,http://Airbnb.org,Airbnb.org
4710871,4710957,4710957,1.4982168698363453e+18,1252995380.0,JTanhouser,2022-02-28 08:41:51,http://Airbnb.org,Airbnb.org
4711186,4711272,4711272,1.49821699924736e+18,21355316.0,neofetchVC,2022-02-28 08:42:22,http://Airbnb.org,Airbnb.org
4711425,4711511,4711511,1.4982170911779922e+18,799047998.0,AlpacaWill,2022-02-28 08:42:44,http://Airbnb.org,Airbnb.org
4711439,4711525,4711525,1.4982170954900808e+18,1.1341103336755528e+18,honkokisscry,2022-02-28 08:42:45,http://Airbnb.org,Airbnb.org
4711591,4711677,4711677,1.498217158702207e+18,1.35847132683563e+18,RudyKrm,2022-02-28 08:43:00,http://Airbnb.org,Airbnb.org
4711599,4711685,4711685,1.498217162540032e+18,2367260539.0,ironliudmila,2022-02-28 08:43:01,http://Airbnb.org,Airbnb.org
4711626,4711712,4711712,1.4982171716835287e+18,298731562.0,skazal_on,2022-02-28 08:43:03,http://Airbnb.org,Airbnb.org
4711627,4711713,4711713,1.4982171718513582e+18,9.561598114098628e+17,faridaelchuzade,2022-02-28 08:43:03,http://Airbnb.org,Airbnb.org
4711705,4711791,4711791,1.4982172126076314e+18,150660057.0,conansite,2022-02-28 08:43:13,http://Airbnb.org,Airbnb.org
4711810,4711896,4711896,1.4982172544999956e+18,1.1424017161904988e+18,oru_eri,2022-02-28 08:43:23,http://Airbnb.org,Airbnb.org
4711965,4712051,4712051,1.4982173133378478e+18,4275217282.0,EwelinaUO,2022-02-28 08:43:37,http://Airbnb.org,Airbnb.org
4711970,4712056,4712056,1.4982173141179556e+18,24044907.0,evannavenue,2022-02-28 08:43:37,http://Airbnb.org,Airbnb.org
