,Unnamed: 0.1,Unnamed: 0,tweetid,userid,screen_name,date,expandedLink,domain
12934781,12935045,12935045,1.5012467554967675e+18,1.0026518269179864e+18,didas1968,2022-03-08 17:21:32,https://koloua.com/en/,koloua.com
12936529,12936793,12936793,1.5012473378422866e+18,1.0532212749887528e+18,reface_app,2022-03-08 17:23:51,https://koloua.com/donate,koloua.com
18183251,18183604,18183604,1.5029880667382907e+18,25663453.0,dsymetweets,2022-03-13 12:40:53,https://koloua.com/en/,koloua.com
18203911,18204264,18204264,1.5029948414829732e+18,324339839.0,avedjema,2022-03-13 13:07:49,https://koloua.com/en/,koloua.com
18441955,18442310,18442310,1.5030766957834445e+18,18788080.0,pblasucci,2022-03-13 18:33:04,https://koloua.com/en/,koloua.com
18828683,18829048,18829048,1.5032249419272724e+18,1.5006972088233656e+18,mldisibio,2022-03-14 04:22:09,https://koloua.com/en/,koloua.com
20247738,20248138,20248138,1.503701048132784e+18,616538986.0,NeringaYoung,2022-03-15 11:54:01,https://koloua.com/en/,koloua.com
20259842,20260242,20260242,1.5037046884069704e+18,822302706.0,hyc_symas,2022-03-15 12:08:29,https://koloua.com/en/,koloua.com
21254307,21254724,21254724,1.5040450265103155e+18,1.0224411584699884e+18,maria_henyk,2022-03-16 10:40:52,https://koloua.com/en/,koloua.com
24093272,24093749,24093749,1.5049974002760827e+18,326096676.0,ikavalerov,2022-03-19 01:45:16,https://koloua.com/en/,koloua.com
25729550,25730062,25730062,1.505578498899026e+18,584672134.0,MarcButterly,2022-03-20 16:14:21,https://koloua.com/en/,koloua.com
25857227,25857740,25857740,1.5056256261491016e+18,1.4895377566824653e+18,MMixach,2022-03-20 19:21:37,https://koloua.com/en/,koloua.com
27644819,27645355,27645355,1.5062793818655334e+18,1.347612332793471e+18,SaveUkraine222,2022-03-22 14:39:24,https://koloua.com/en/,koloua.com
29840361,29840965,29840965,1.5070507836736594e+18,15686909.0,michielvdeursen,2022-03-24 17:44:41,https://koloua.com/en/,koloua.com
32519847,32520513,32520513,1.5080548310088212e+18,1934228078.0,volodarik,2022-03-27 12:14:24,http://koloua.com,koloua.com
34185628,34186326,34186326,1.508757418481705e+18,15194944.0,igorvaryvoda,2022-03-29 10:46:14,https://koloua.com/en/,koloua.com
34199552,34200250,34200250,1.5087629694459126e+18,15194944.0,igorvaryvoda,2022-03-29 11:08:18,https://koloua.com/en/,koloua.com
34633617,34634330,34634330,1.5089196267884872e+18,167401817.0,chaimchameleon,2022-03-29 21:30:48,https://koloua.com/en/,koloua.com
39562769,39563635,39563635,1.5111020165962015e+18,31131087.0,yuritkachenko,2022-04-04 22:02:50,https://koloua.com/,koloua.com
39796923,39797797,39797797,1.511209296813609e+18,167401817.0,chaimchameleon,2022-04-05 05:09:07,https://koloua.com/en/,koloua.com
39799303,39800177,39800177,1.5112104445051044e+18,167401817.0,chaimchameleon,2022-04-05 05:13:41,https://koloua.com/en/,koloua.com
39802845,39803719,39803719,1.5112120359331963e+18,167401817.0,chaimchameleon,2022-04-05 05:20:00,https://koloua.com/en/,koloua.com
39804369,39805243,39805243,1.5112127117991404e+18,167401817.0,chaimchameleon,2022-04-05 05:22:42,https://koloua.com/en/,koloua.com
41608140,41609049,41609049,1.512155776303104e+18,101134399.0,otoheya,2022-04-07 19:50:06,https://www.koloua.com/en,www.koloua.com
42995364,42996294,42996294,1.512765072271151e+18,190952321.0,untone_v,2022-04-09 12:11:13,http://koloua.com,koloua.com
44761291,44762256,44762256,1.5136052250929848e+18,457757472.0,ukskies,2022-04-11 19:49:41,http://koloua.com,koloua.com
48447703,48448744,48448744,1.5153796872031683e+18,2765679467.0,Bjorn_E_Knutsen,2022-04-16 17:20:46,https://www.koloua.com/en,www.koloua.com
48515245,48516286,48516286,1.5154132894335058e+18,80928320.0,Mariia_Doc,2022-04-16 19:34:17,https://go.koloua.com/thermal-vision-camera-for-128,go.koloua.com
48765858,48766905,48766905,1.5156106518377964e+18,1.4960094966358835e+18,53r611,2022-04-17 08:38:32,https://go.koloua.com/thermal-vision-camera-for-128,go.koloua.com
48840510,48841557,48841557,1.5156608553454428e+18,1.3552169695706604e+18,garbanzo0813,2022-04-17 11:58:02,https://go.koloua.com/thermal-vision-camera-for-128,go.koloua.com
50836797,50837883,50837883,1.5168203961920143e+18,1.230461187911045e+18,koloukraine,2022-04-20 16:45:38,https://kolona.koloua.com/,kolona.koloua.com
50856276,50857362,50857362,1.5168286373324472e+18,2478004452.0,Fe_Kull,2022-04-20 17:18:23,https://kolona.koloua.com/,kolona.koloua.com
51414855,51415955,51415955,1.5171456179857859e+18,229039537.0,Jenko_kov,2022-04-21 14:17:57,https://kolona.koloua.com/,kolona.koloua.com
