,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
76131,76131,WRnNhNXaY0A,Big City Germs,UC9ZK2wfOVpwuvq36YmOXVFQ,2022-03-04 22:02:39,BAYRAKTAR Song (ENGLISH Version) [Hardcore Punk] - Big City Germs,"['https://youtu.be/DUyHWmEQuAE', 'https://open.spotify.com/artist/0XXTaeGgiudlT11vKS4bV0?si=QeEplh2ORUqSHounHAwLQA', 'https://hypeddit.com/bigcitygerms/bayraktar', 'https://war.ukraine.ua/donate/']","['youtu.be', 'open.spotify.com', 'hypeddit.com', 'war.ukraine.ua']"
76132,76132,WRnNhNXaY0A,Big City Germs,UC9ZK2wfOVpwuvq36YmOXVFQ,2022-03-04 22:02:39,BAYRAKTAR Song (ENGLISH Version) [Hardcore Punk] - Big City Germs,"['https://youtu.be/DUyHWmEQuAE', 'https://open.spotify.com/artist/0XXTaeGgiudlT11vKS4bV0?si=QeEplh2ORUqSHounHAwLQA', 'https://hypeddit.com/bigcitygerms/bayraktar', 'https://war.ukraine.ua/donate/']","['youtu.be', 'open.spotify.com', 'hypeddit.com', 'war.ukraine.ua']"
98621,98621,lboRZyPzKMw,KINODOPOMOHA,UC__rBP4Gr_kZwlINAncM3Ag,2022-03-08 17:12:50,I have no home | У мене немає дому | Ich habe kein Zuhause | Je n'ai pas de maison | Non ho casa,"['https://war.ukraine.ua/donate', 'https://savelife.in.ua/en/donate', 'https://ukrainewar.carrd.co', 'https://www.patreon.com/kinodopomoha', 'https://artdopomoga.com']","['war.ukraine.ua', 'savelife.in.ua', 'ukrainewar.carrd.co', 'www.patreon.com', 'artdopomoga.com']"
98622,98622,lboRZyPzKMw,KINODOPOMOHA,UC__rBP4Gr_kZwlINAncM3Ag,2022-03-08 17:12:50,I have no home | У мене немає дому | Ich habe kein Zuhause | Je n'ai pas de maison | Non ho casa,"['https://war.ukraine.ua/donate', 'https://savelife.in.ua/en/donate', 'https://ukrainewar.carrd.co', 'https://www.patreon.com/kinodopomoha', 'https://artdopomoga.com']","['war.ukraine.ua', 'savelife.in.ua', 'ukrainewar.carrd.co', 'www.patreon.com', 'artdopomoga.com']"
99807,99807,CGzFbzZI2TU,Karolina Żebrowska,UCNwZIGnHkzy6KpHPQtserzQ,2022-03-08 20:37:16,what's happening in Poland right now - a life update,"['https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://www.comebackalive.in.ua/donate', 'https://docs.google.com/document/d/15eTsCgyH8T3OJSka3UFnw5-XgMu40E74d6Sqg4IxRHw/', 'https://uacrisis.org/en/help-ukraine', 'https://war.ukraine.ua/', 'https://www.instagram.com/ukraine.ua/', 'https://zrzutka.pl/en/z5kzxj', 'https://fundrazr.com/africansinukraine?ref=ab_964wbqQtIg7964wbqQtIg7', 'https://www.google.com/maps/d/u/0/edit?mid=1MP8J35afJ4g_RKI15AlamGVoV9S0YumR&ll']","['bank.gov.ua', 'www.comebackalive.in.ua', 'docs.google.com', 'uacrisis.org', 'war.ukraine.ua', 'www.instagram.com', 'zrzutka.pl', 'fundrazr.com', 'www.google.com']"
106666,106666,pMNuB43ECOg,Big City Germs,UC9ZK2wfOVpwuvq36YmOXVFQ,2022-03-09 23:38:09,“Bayraktar” performed live by Big City Germs,"['https://open.spotify.com/artist/0XXTaeGgiudlT11vKS4bV0?si=QeEplh2ORUqSHounHAwLQA', 'https://hypeddit.com/bigcitygerms/bayraktar', 'https://war.ukraine.ua/donate/']","['open.spotify.com', 'hypeddit.com', 'war.ukraine.ua']"
111156,111156,ET1H9wwMKsQ,Serge Tiagnyriadno,UC3vDoQ710YLhC1GSaETSGyg,2022-03-10 19:18:48,Vincent by @Don McLean  one-take cover.,"['https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi?fbclid=IwAR149f35VZEFpOy0E-j61s0Iji_Uc9YIEc6HdP2XX9b87LupZvQ4zu7wbdI', 'https://sergeukrainefamily.org/', 'https://war.ukraine.ua/', 'https://www.facebook.com/groups/493715332149295', 'https://serge.org.ua/two-weeks-of-russian-war-against-ukrain/']","['bank.gov.ua', 'sergeukrainefamily.org', 'war.ukraine.ua', 'www.facebook.com', 'serge.org.ua']"
138521,138521,leuGokjBKtg,Samuel Andreyev,UCI_dcH8Zr2UqNT1EqvMNgTg,2022-03-16 13:10:39,New Music in Ukraine: Dina Pysarenko,"['https://bank.gov.ua/en/', 'https://war.ukraine.ua/', 'https://ukrainianlive.org/ukrainian-scores', 'https://ukrainianlive.org', 'https://www.kairos-music.com/artists/ukho-ensemble-kyi', 'https://maximkolomiiets.com/', 'http://www.samuelandreyev.com/donate', 'http://www.patreon.com/samuelandreyev', 'https://www.kairos-music.com/cds/0015002kai', 'https://open.spotify.com/album/42kfmsjGZyNDo4nrVNHkvP?si=V4imzn9MRQOHvJBvKPjTAA', 'https://music.apple.com/fr/album/samuel-andreyev-music-with-no-edges/1446778654', 'http://www.samuelandreyev.com', 'http://www.twitter.com/samuelandreyev', 'https://www.buzzsprout.com/266909', 'https://open.spotify.com/show/0MYQHsGXZ71wtde5QoOlZb?si=MSyCWiOfSJGMz0FV8iXymw', 'https://podcasts.apple.com/fr/podcast/the-samuel-andreyev-podcast/id1455789353', 'https://www.youtube.com/c/MarekIwaszkiewiczMusic']","['bank.gov.ua', 'war.ukraine.ua', 'ukrainianlive.org', 'ukrainianlive.org', 'www.kairos-music.com', 'maximkolomiiets.com', 'www.samuelandreyev.com', 'www.patreon.com', 'www.kairos-music.com', 'open.spotify.com', 'music.apple.com', 'www.samuelandreyev.com', 'www.twitter.com', 'www.buzzsprout.com', 'open.spotify.com', 'podcasts.apple.com', 'www.youtube.com']"
145885,145885,e3XDhV79yUY,iNTELLECTUS,UCM_JOrm88CR5mRPzaCrsBBg,2022-03-17 19:32:56,Putin may Cancer ba kaya BINIBILISAN ang Gyera sa Ukraine,"['https://war.ukraine.ua/donate/', 'https://www.ibtimes.sg/vladimir-putin-suffering-brain-disorder-caused-by-cancer-treating-steroids-bloated-physique-63353', 'https://www.msn.com/en-ie/news/world/spies-suggest-putin-suffering-roid-rage-from-medical-treatment/ar-AAVacIG', 'https://www.irishmirror.ie/news/world-news/concerns-puffy-faced-vladimir-putins-26404993', 'https://www.dailymail.co.uk/news/article-10565749/Flabby-mir-Putin-Russias-President-Vladimir-looks-bloated-ashen-meeting.html', 'https://www.scotsman.com/news/world/is-putin-sick-and-why-is-russian-presidents-health-in-question-3598823', 'https://www.the-sun.com/news/1832396/putin-cancer-parkinsons-emergency-surgery/', 'https://www.thescottishsun.co.uk/news/8521442/five-clues-bloated-unhinged-putin-seriously-ill/', 'https://www.thesun.co.uk/news/17793192/does-vladimir-putin-have-cancer-russia-president/', 'https://www.the-sun.com/news/4822776/five-clues-bloated-unhinged-putin-seriously-ill/', 'https://www.youtube.com/channel/UCht8qITGkBvXKsR1Byln-wA']","['war.ukraine.ua', 'www.ibtimes.sg', 'www.msn.com', 'www.irishmirror.ie', 'www.dailymail.co.uk', 'www.scotsman.com', 'www.the-sun.com', 'www.thescottishsun.co.uk', 'www.thesun.co.uk', 'www.the-sun.com', 'www.youtube.com']"
149193,149193,3wWADxiPjGI,KINODOPOMOHA,UC__rBP4Gr_kZwlINAncM3Ag,2022-03-18 13:28:00,Escape from Irpin under Russian bombing / Втеча з Ірпеня під обстрілом російських військ,"['https://war.ukraine.ua/donate', 'https://savelife.in.ua/en/donate', 'https://ukrainewar.carrd.co', 'https://www.patreon.com/kinodopomoha', 'https://artdopomoga.com']","['war.ukraine.ua', 'savelife.in.ua', 'ukrainewar.carrd.co', 'www.patreon.com', 'artdopomoga.com']"
