,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
3195,3195,gJFCr7t7cRU,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-02-22 19:54:22,Climate Prisons; Russia's Ukraine Moves w/ Alleen Brown; Jack Crosbie - 2/22/22 | MR Live,"['https://theintercept.com/series/climate-and-punishment/', 'https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['theintercept.com', 'majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
3196,3196,gJFCr7t7cRU,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-02-22 19:54:22,Climate Prisons; Russia's Ukraine Moves w/ Alleen Brown; Jack Crosbie - 2/22/22 | MR Live,"['https://theintercept.com/series/climate-and-punishment/', 'https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['theintercept.com', 'majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
50180,50180,v4mjo19n_9U,Rahdo,UCoLvU6o3JnE341uPAQ9KCUQ,2022-03-01 16:20:29,Top 10 Upcoming Crowdfunding Games | The R&R Show #30,"['https://www.kickstarter.com/projects/elli-amir/worldbreakers-advent-of-the-khanate', 'http://patreon.com/rahdo', 'http://conduct.rahdo.com', 'https://youtu.be/iZ63UgYiQLk', 'https://www.justgiving.com/crowdfunding/TLNUKRAINE?utm_term=rgqq2GKaz', 'https://www.youtube.com/watch?v=H_qDcJjoXrA', 'https://www.justgiving.com/crowdfunding/TLNUKRAINE?utm_term=rgqq2GKaz', 'https://www.kickstarter.com/projects/elli-amir/worldbreakers-advent-of-the-khanate', 'https://gamefound.com/projects/draft/p9fs4t2x0dz9irtprsl8r3hzztb', 'https://www.kickstarter.com/projects/gamestartedizioni/darkest-doom', 'https://www.kickstarter.com/projects/holygrailgames/encyclopedia', 'https://www.kickstarter.com/projects/mightyboards/hamlet-the-village-building-game', 'https://www.kickstarter.com/projects/davidgoh/mercurial', 'https://gamefound.com/projects/draft/bkx88rap91xm3508e7ewy7wvukr', 'https://gamefound.com/projects/draft/p0sk9j8bnm6gdasa2sql7h9wkrd', 'https://tabula.games/ryozen-coming-soon', 'https://gamefound.com/projects/draft/11t6auk33elzpz2o1b0lthi2wxz', 'https://www.kickstarter.com/projects/2tomatoesgames/through-ice-and-snow', 'https://www.kickstarter.com/projects/druidcitygames/tidal-blades-rise-of-the-unfolders-cypher-system-rpg-book', 'https://boardgamegeek.com/boardgameexpansion/357907/betwixt-and-between-forces-nature', 'https://www.kickstarter.com/projects/liriusgames/age-of-comics-the-golden-years', 'https://www.kickstarter.com/projects/salamandergames/hot-diggity-dog', 'https://www.kickstarter.com/projects/brentdickman/paradox-initiative', 'https://www.kickstarter.com/projects/trailblazerjohnmuir/trailblazer-the-john-muir-trail', 'https://gamefound.com/projects/draft/psnrxee6vxfltigtv1l1stexan1', 'https://www.kickstarter.com/projects/funforge/far-cry-beyond?ref=discovery', 'https://boardgamegeek.com/boardgame/335116/motor-city', 'https://www.kickstarter.com/projects/smirkanddagger/behext-an-unconventional-deck-building-game', 'https://www.kickstarter.com/projects/cosmodrome-games/frozen-frontier']","['www.kickstarter.com', 'patreon.com', 'conduct.rahdo.com', 'youtu.be', 'www.justgiving.com', 'www.youtube.com', 'www.justgiving.com', 'www.kickstarter.com', 'gamefound.com', 'www.kickstarter.com', 'www.kickstarter.com', 'www.kickstarter.com', 'www.kickstarter.com', 'gamefound.com', 'gamefound.com', 'tabula.games', 'gamefound.com', 'www.kickstarter.com', 'www.kickstarter.com', 'boardgamegeek.com', 'www.kickstarter.com', 'www.kickstarter.com', 'www.kickstarter.com', 'www.kickstarter.com', 'gamefound.com', 'www.kickstarter.com', 'boardgamegeek.com', 'www.kickstarter.com', 'www.kickstarter.com']"
51961,51961,17ulGnEikNM,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-03-01 20:01:07,Russia-Ukraine DAY 5; Hillary's Back; CPAC Insanity; Crowder's Racist SCOTUS Take - 3/1/22 | MR Live,"['https://www.eventbrite.com/e/the-bitchuation-room-podcast-live-with-francesca-fiorentini-tickets-246055818577', 'https://twitter.com/YakimaAbogado/status/1498379087357693953?s=20&t=PocHDfdJgvc6a7WBX4-8Hw', 'https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'http://www.sunsetlakecbd.com.', 'https://forms.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.ziprecruiter.com/majority', 'https://www.stamps.com/,', 'https://www.stamps.com/,', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['www.eventbrite.com', 'twitter.com', 'majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'www.sunsetlakecbd.com.', 'forms.massnurses.org', 'www.ziprecruiter.com', 'www.stamps.com', 'www.stamps.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
51962,51962,17ulGnEikNM,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-03-01 20:01:07,Russia-Ukraine DAY 5; Hillary's Back; CPAC Insanity; Crowder's Racist SCOTUS Take - 3/1/22 | MR Live,"['https://www.eventbrite.com/e/the-bitchuation-room-podcast-live-with-francesca-fiorentini-tickets-246055818577', 'https://twitter.com/YakimaAbogado/status/1498379087357693953?s=20&t=PocHDfdJgvc6a7WBX4-8Hw', 'https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'http://www.sunsetlakecbd.com.', 'https://forms.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.ziprecruiter.com/majority', 'https://www.stamps.com/,', 'https://www.stamps.com/,', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['www.eventbrite.com', 'twitter.com', 'majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'www.sunsetlakecbd.com.', 'forms.massnurses.org', 'www.ziprecruiter.com', 'www.stamps.com', 'www.stamps.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
52250,52250,eC1aM9pFBT4,Jon Del Arroz,UCrGNYo4n2qT9z52qtevon4Q,2022-03-01 20:46:08,Celebrities and Corporations Go CRAZY To Virtue Signal Ukraine Support,"['https://delarroz.com/newsletter/', 'http://www.patreon.com/jondelarroz', 'https://www.amazon.com/Jon-Del-Arroz/e/B01NBOZVCP/', 'https://discord.gg/PvyeE4EpFj', 'https://www.kickstarter.com/projects/ruinsofanthalasgn/graphic-novel-for-the-ember-war-book-2-ruins-of-anthalas?ref=project_build']","['delarroz.com', 'www.patreon.com', 'www.amazon.com', 'discord.gg', 'www.kickstarter.com']"
93352,93352,L-2FKWOfWHI,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-03-07 20:00:20,Ukraine Refugees; Rubio Endangers Zelenskyy; Cuomo's Cancel Culture; Lindell Sues Machines | MR Live,"['https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'https://ritual.com/?utm_source=arm&utm_medium=podcast&utm_campaign=majority', 'https://www.grove.co/welcome/pop-hiw?offer=pod22popmajority&utm_medium=podcast&utm_source=or&utm_campaign=acq-majorityreport&utm_term=majority&utm_content=3602', 'https://www.grove.co/welcome/pop-hiw?offer=pod22popmajority&utm_medium=podcast&utm_source=or&utm_campaign=acq-majorityreport&utm_term=majority&utm_content=3602.', 'https://www.liquid-iv.com/', 'https://www.liquid-iv.com/.', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'ritual.com', 'www.grove.co', 'www.grove.co', 'www.liquid-iv.com', 'www.liquid-iv.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
93353,93353,L-2FKWOfWHI,The Majority Report w/ Sam Seder,UC-3jIAlnQmbbVMV6gR7K8aQ,2022-03-07 20:00:20,Ukraine Refugees; Rubio Endangers Zelenskyy; Cuomo's Cancel Culture; Lindell Sues Machines | MR Live,"['https://majorityreportradio.com/live-show-schedule', 'https://fans.fm/majority/join', 'https://madmimi.com/signups/170390/join', 'http://majoritydiscord.com/', 'https://shop.majorityreportradio.com/', 'https://ritual.com/?utm_source=arm&utm_medium=podcast&utm_campaign=majority', 'https://www.grove.co/welcome/pop-hiw?offer=pod22popmajority&utm_medium=podcast&utm_source=or&utm_campaign=acq-majorityreport&utm_term=majority&utm_content=3602', 'https://www.grove.co/welcome/pop-hiw?offer=pod22popmajority&utm_medium=podcast&utm_source=or&utm_campaign=acq-majorityreport&utm_term=majority&utm_content=3602.', 'https://www.liquid-iv.com/', 'https://www.liquid-iv.com/.', 'https://action.massnurses.org/we-stand-with-st-vincents-nurses/', 'https://www.patreon.com/leftreckoning', 'https://www.patreon.com/literaryhangover', 'https://www.patreon.com/thenomikishow', 'https://www.youtube.com/mattbinder', 'https://www.patreon.com/ExpandTheDiscourse', 'https://www.kickstarter.com/projects/milagrocomic/milagro-heroe-de-las-calles', 'https://www.patreon.com/theantifada,', 'https://www.twitch.tv/theantifada', 'https://discourseblog.com/', 'https://www.patreon.com/newsfromnowhere', 'https://majorityreportradio.com/']","['majorityreportradio.com', 'fans.fm', 'madmimi.com', 'majoritydiscord.com', 'shop.majorityreportradio.com', 'ritual.com', 'www.grove.co', 'www.grove.co', 'www.liquid-iv.com', 'www.liquid-iv.com', 'action.massnurses.org', 'www.patreon.com', 'www.patreon.com', 'www.patreon.com', 'www.youtube.com', 'www.patreon.com', 'www.kickstarter.com', 'www.patreon.com', 'www.twitch.tv', 'discourseblog.com', 'www.patreon.com', 'majorityreportradio.com']"
104711,104711,qJ30LkNGjeA,Rahdo,UCoLvU6o3JnE341uPAQ9KCUQ,2022-03-09 16:51:44,Top 100 Games of All Time (80-71) | The R&R Show #31,"['https://www.kickstarter.com/projects/keyenigma/kalinasu-immersive-adventure-escape-room-game', 'http://patreon.com/rahdo', 'http://conduct.rahdo.com', 'https://youtu.be/r08Pk47N9Qk', 'https://www.etsy.com/listing/1192909489/ukraine-support-witwit-glass?fbclid=IwAR3dBpCBg_V4ODDDrnHBx8RoJbrOqaOzZ0wFJMCC1SNLAR-psZY3PPxDiso']","['www.kickstarter.com', 'patreon.com', 'conduct.rahdo.com', 'youtu.be', 'www.etsy.com']"
104712,104712,qJ30LkNGjeA,Rahdo,UCoLvU6o3JnE341uPAQ9KCUQ,2022-03-09 16:51:44,Top 100 Games of All Time (80-71) | The R&R Show #31,"['https://www.kickstarter.com/projects/keyenigma/kalinasu-immersive-adventure-escape-room-game', 'http://patreon.com/rahdo', 'http://conduct.rahdo.com', 'https://youtu.be/r08Pk47N9Qk', 'https://www.etsy.com/listing/1192909489/ukraine-support-witwit-glass?fbclid=IwAR3dBpCBg_V4ODDDrnHBx8RoJbrOqaOzZ0wFJMCC1SNLAR-psZY3PPxDiso']","['www.kickstarter.com', 'patreon.com', 'conduct.rahdo.com', 'youtu.be', 'www.etsy.com']"
