,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
120,120,GBPyTPnMoK8,Omega Click ,UCLrgUeP56dUPUwp4vCy6RIQ,2022-02-22 01:27:14,🔴 AGGIORNAMENTI - PARLA PUTIN E TREMA IL MONDO (SUB-ITA) REACTION,"['https://youtu.be/G2Givfgxolg', 'https://youtu.be/0XVaGBe4JB4', 'https://www.youtube.com/channel/UCLrgUeP56dUPUwp4vCy6RIQ/join', 'https://it.tipeee.com/omega-click\u200b\u200b\u200b', 'https://www.instagram.com/omega_click/']","['youtu.be', 'youtu.be', 'www.youtube.com', 'it.tipeee.com', 'www.instagram.com']"
121,121,GBPyTPnMoK8,Omega Click ,UCLrgUeP56dUPUwp4vCy6RIQ,2022-02-22 01:27:14,🔴 AGGIORNAMENTI - PARLA PUTIN E TREMA IL MONDO (SUB-ITA) REACTION,"['https://youtu.be/G2Givfgxolg', 'https://youtu.be/0XVaGBe4JB4', 'https://www.youtube.com/channel/UCLrgUeP56dUPUwp4vCy6RIQ/join', 'https://it.tipeee.com/omega-click\u200b\u200b\u200b', 'https://www.instagram.com/omega_click/']","['youtu.be', 'youtu.be', 'www.youtube.com', 'it.tipeee.com', 'www.instagram.com']"
734,734,HW65nYmEucA,Le Média,UCT67YOMntJxfRnO_9bXDpvw,2022-02-22 07:43:03,PRÉSIDENTIELLE 2022 : LES FEMMES INJUSTEMENT CIBLÉES ? #97,"['https://www.lemediatv.fr/soutien', 'https://www.okpal.com/le-media/', 'https://fr.tipeee.com/le-media', 'https://www.instagram.com/lemedia_tv/', 'http://bit.ly/FacebookLeMedia', 'http://bit.ly/TwitterLeMedia', 'http://bit.ly/YouTubeLeMedia', 'https://video.lemediatv.fr', 'https://t.me/LeMediaOfficiel']","['www.lemediatv.fr', 'www.okpal.com', 'fr.tipeee.com', 'www.instagram.com', 'bit.ly', 'bit.ly', 'bit.ly', 'video.lemediatv.fr', 't.me']"
735,735,HW65nYmEucA,Le Média,UCT67YOMntJxfRnO_9bXDpvw,2022-02-22 07:43:03,PRÉSIDENTIELLE 2022 : LES FEMMES INJUSTEMENT CIBLÉES ? #97,"['https://www.lemediatv.fr/soutien', 'https://www.okpal.com/le-media/', 'https://fr.tipeee.com/le-media', 'https://www.instagram.com/lemedia_tv/', 'http://bit.ly/FacebookLeMedia', 'http://bit.ly/TwitterLeMedia', 'http://bit.ly/YouTubeLeMedia', 'https://video.lemediatv.fr', 'https://t.me/LeMediaOfficiel']","['www.lemediatv.fr', 'www.okpal.com', 'fr.tipeee.com', 'www.instagram.com', 'bit.ly', 'bit.ly', 'bit.ly', 'video.lemediatv.fr', 't.me']"
2880,2880,XdGVCCWGCJM,Le Média,UCT67YOMntJxfRnO_9bXDpvw,2022-02-22 18:34:03,CRISE EN UKRAINE : LA GUERRE DU GAZ A-T-ELLE COMMENCÉ ?,"['https://enquete.lemediatv.fr', 'https://www.lemediatv.fr/soutien', 'https://www.lemediatv.fr/soutien', 'https://www.okpal.com/le-media/', 'https://fr.tipeee.com/le-media', 'https://www.instagram.com/lemedia_tv/', 'http://bit.ly/FacebookLeMedia', 'http://bit.ly/TwitterLeMedia', 'http://bit.ly/YouTubeLeMedia', 'https://video.lemediatv.fr', 'https://t.me/LeMediaOfficiel']","['enquete.lemediatv.fr', 'www.lemediatv.fr', 'www.lemediatv.fr', 'www.okpal.com', 'fr.tipeee.com', 'www.instagram.com', 'bit.ly', 'bit.ly', 'bit.ly', 'video.lemediatv.fr', 't.me']"
2881,2881,XdGVCCWGCJM,Le Média,UCT67YOMntJxfRnO_9bXDpvw,2022-02-22 18:34:03,CRISE EN UKRAINE : LA GUERRE DU GAZ A-T-ELLE COMMENCÉ ?,"['https://enquete.lemediatv.fr', 'https://www.lemediatv.fr/soutien', 'https://www.lemediatv.fr/soutien', 'https://www.okpal.com/le-media/', 'https://fr.tipeee.com/le-media', 'https://www.instagram.com/lemedia_tv/', 'http://bit.ly/FacebookLeMedia', 'http://bit.ly/TwitterLeMedia', 'http://bit.ly/YouTubeLeMedia', 'https://video.lemediatv.fr', 'https://t.me/LeMediaOfficiel']","['enquete.lemediatv.fr', 'www.lemediatv.fr', 'www.lemediatv.fr', 'www.okpal.com', 'fr.tipeee.com', 'www.instagram.com', 'bit.ly', 'bit.ly', 'bit.ly', 'video.lemediatv.fr', 't.me']"
4527,4527,N2x1gPcAiCk,Matteo Saudino - BarbaSophia,UCczAmcE87UncfJLyrfA2wUA,2022-02-23 06:11:44,Crisi Ucraina: il doppio imperialismo Russia-Nato 💥🦧,"['https://amzn.to/3rhNFdh', 'https://bit.ly/RIbellarsiConFilosofia-IBS', 'https://it.tipeee.com/matteosaudino-barbasophia/', 'http://bit.ly/BarbasofiaAmz', 'http://bit.ly/Barbasofia', 'https://www.amazon.it/Cambiamo-scuola-unistruzione-forma-persona/dp/889864485X/ref=sr_1_1?adgrpid=114757521542&dchild=1&gclid=Cj0KCQjwl9GCBhDvARIsAFunhsm0VIi7BPGqxUoIe5MMF0g9VLbF5iTqaLqOZSi9WEW1mEw9CrGko34aAi7AEALw_wcB&hvadid=496827028954&hvdev=c&hvlocphy=1008857&hvnetw=g&hvqmt=b&hvrand=10424059415251799221&hvtargid=kwd-1188729278120&hydadcr=17011_1802511&keywords=cambiamo+la+scuola&qid=1616167271&sr=8-1', 'https://www.amazon.it/PROF-FANNULLONE-insegnanti-nellesercizio-mestiere/dp/1973262002/ref=sr_1_fkmr0_1?ie=UTF8&qid=1517410963&sr=8-1-fkmr0&keywords=prof+fannullone', 'https://www.tlon.tv/prodotti/matteo-saudino-larte-di-insegnare/']","['amzn.to', 'bit.ly', 'it.tipeee.com', 'bit.ly', 'bit.ly', 'www.amazon.it', 'www.amazon.it', 'www.tlon.tv']"
4528,4528,N2x1gPcAiCk,Matteo Saudino - BarbaSophia,UCczAmcE87UncfJLyrfA2wUA,2022-02-23 06:11:44,Crisi Ucraina: il doppio imperialismo Russia-Nato 💥🦧,"['https://amzn.to/3rhNFdh', 'https://bit.ly/RIbellarsiConFilosofia-IBS', 'https://it.tipeee.com/matteosaudino-barbasophia/', 'http://bit.ly/BarbasofiaAmz', 'http://bit.ly/Barbasofia', 'https://www.amazon.it/Cambiamo-scuola-unistruzione-forma-persona/dp/889864485X/ref=sr_1_1?adgrpid=114757521542&dchild=1&gclid=Cj0KCQjwl9GCBhDvARIsAFunhsm0VIi7BPGqxUoIe5MMF0g9VLbF5iTqaLqOZSi9WEW1mEw9CrGko34aAi7AEALw_wcB&hvadid=496827028954&hvdev=c&hvlocphy=1008857&hvnetw=g&hvqmt=b&hvrand=10424059415251799221&hvtargid=kwd-1188729278120&hydadcr=17011_1802511&keywords=cambiamo+la+scuola&qid=1616167271&sr=8-1', 'https://www.amazon.it/PROF-FANNULLONE-insegnanti-nellesercizio-mestiere/dp/1973262002/ref=sr_1_fkmr0_1?ie=UTF8&qid=1517410963&sr=8-1-fkmr0&keywords=prof+fannullone', 'https://www.tlon.tv/prodotti/matteo-saudino-larte-di-insegnare/']","['amzn.to', 'bit.ly', 'it.tipeee.com', 'bit.ly', 'bit.ly', 'www.amazon.it', 'www.amazon.it', 'www.tlon.tv']"
5086,5086,6bYPWONtjwo,Insoumix Le Réfractaire,UCG-sIMmz-3dTCB6D1LZfvgg,2022-02-23 10:24:09,Qu'il aille twerké dans une église sur le front en Ukraine 🤭,"['https://www.paypal.com/paypalme/alixator', 'https://www.tipeee.com/officiel-alixator']","['www.paypal.com', 'www.tipeee.com']"
5490,5490,mUeQujrOzWs,Mortebianca,UC2N0bFREZDPYg5H-t7LKgnA,2022-02-23 13:00:18,La Politica di Warhammer 40.000,"['https://www.youtube.com/c/SamaelofUltramar', 'https://amzn.to/3H1MKn2', 'http://t.ly/71EY', 'https://bitly.com/creepypasta1', 'https://amzn.to/30h2PSm', 'https://bit.ly/morte_bianca', 'https://www.tipeee.com/mortebianca', 'https://www.allt-shirt.it/product-category/mortebianca-brand/', 'https://amzn.to/3gJ5xcq', 'https://www.youtube.com/channel/UC2N0bFREZDPYg5H-t7LKgnA/join', 'https://www.facebook.com/Mortebianca000/', 'https://www.instagram.com/mortebianca0000/', 'https://twitch.tv/mortebianca000', 'https://twitter.com/Mortebianca000', 'https://t.me/mortebianca', 'https://store.steampowered.com/wishlist/id/mortebianca/#sort=order', 'https://www.wattpad.com/user/mortebianca000', 'https://facebook.com/Mortebianca000/photos/a.426633120854903.1073741825.110340322484186/961685387349671/?type=3&theater', 'https://www.youtube.com/watch?v=ma3BFoEwjPI', 'https://www.youtube.com/user/giulyagatta97', 'https://www.facebook.com/Aand0', 'https://www.youtube.com/channel/UCPc_KBehMizGXZJnJVNCetw', 'https://www.youtube.com/user/SianShowchannel', 'https://soundcloud.com/sigla-studios', 'https://soundcloud.com/leonemarcobartolo?fbclid=IwAR1Scu5Ipliy8GIDCPAPYSyZTN19NwUfCvAyUwNPltDNsOgmTrnAUlkddv0', 'https://www.instagram.com/viniazazeyal/', 'https://www.deviantart.com/marumind']","['www.youtube.com', 'amzn.to', 't.ly', 'bitly.com', 'amzn.to', 'bit.ly', 'www.tipeee.com', 'www.allt-shirt.it', 'amzn.to', 'www.youtube.com', 'www.facebook.com', 'www.instagram.com', 'twitch.tv', 'twitter.com', 't.me', 'store.steampowered.com', 'www.wattpad.com', 'facebook.com', 'www.youtube.com', 'www.youtube.com', 'www.facebook.com', 'www.youtube.com', 'www.youtube.com', 'soundcloud.com', 'soundcloud.com', 'www.instagram.com', 'www.deviantart.com']"
