,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
2982,2982,TVPlfYt7jbw,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-22 19:02:16,Когда он остановится? Беседа с Виталием Портниковым @Портников. Аргументы,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
6488,6488,3J9c8ugJFO8,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-23 18:01:09,"Северный поток, чао! Беседа с Михаилом Крутихиным","['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
8986,8986,teQlK3T4uUY,DeadwoodJedi,UC0NwysarFXJ94lh-eXFsuqw,2022-02-24 08:53:31,Stay Safe | Raid Shadow Legends,"['https://www.soundstripe.com/?fpr=deadwoodjedi', 'https://facebook.com/deadwoodjedi', 'https://www.deadwoodjedi.com', 'https://patreon.com/deadwoodjedi', 'https://twitch.tv/deadwoodjedi', 'https://twitter.com/deadwoodjedi', 'https://discord.gg/xGreJuH', 'https://filmmusic.io/song/3474-cantina-blues', 'http://creativecommons.org/licenses/by/4.0/']","['www.soundstripe.com', 'facebook.com', 'www.deadwoodjedi.com', 'patreon.com', 'twitch.tv', 'twitter.com', 'discord.gg', 'filmmusic.io', 'creativecommons.org']"
10210,10210,oYMvpFWNS5c,Digitaler Chronist,UCAe4VvNMKFlFnqT2fe9-0HA,2022-02-24 12:20:03,#Ukraine #Russland - Die Wahrheit ist schon lange gestorben,"['https://www.digitaler-chronist.com', 'https://odysee.com/@Digitaler.Chronist:8', 'https://www.bitchute.com/channel/TIIWbiMf6vvT/', 'https://rumble.com/user/DigitalerChronist', 'https://t.me/DigitalChronist', 'https://www.digitaler-chronist.com/alle-unsere-kanaele-auf-einen-blick/', 'https://ko-fi.com/digitalerchronist', 'https://buy.stripe.com/cN229tfIdb749KU288']","['www.digitaler-chronist.com', 'odysee.com', 'www.bitchute.com', 'rumble.com', 't.me', 'www.digitaler-chronist.com', 'ko-fi.com', 'buy.stripe.com']"
17547,17547,qf6kAWrSRMM,Digitaler Donaldist Netzwerk Geopolitik,UC6Xc73Fw1-8rt6yAjCrv6aQ,2022-02-25 10:28:55,Ein Gruß an russische Volk!,"['https://www.digitaler-chronist.com', 'https://odysee.com/@Digitaler.Chronist:8', 'https://www.bitchute.com/channel/TIIWbiMf6vvT/', 'https://rumble.com/user/DigitalerChronist', 'https://t.me/DigitalChronist', 'https://www.digitaler-chronist.com/alle-unsere-kanaele-auf-einen-blick/', 'https://ko-fi.com/digitalerchronist', 'https://buy.stripe.com/cN229tfIdb749KU288']","['www.digitaler-chronist.com', 'odysee.com', 'www.bitchute.com', 'rumble.com', 't.me', 'www.digitaler-chronist.com', 'ko-fi.com', 'buy.stripe.com']"
18019,18019,Dd7tVPq4vaQ,Digitaler Chronist,UCAe4VvNMKFlFnqT2fe9-0HA,2022-02-25 11:44:51,"#Ukraine #Russland #Bild, Eure Berichterstattung ist wohl ein Aufwachprogramm","['https://www.digitaler-chronist.com', 'https://t.me/DC_Mediathek', 'https://odysee.com/@Digitaler.Chronist:8', 'https://www.bitchute.com/channel/TIIWbiMf6vvT/', 'https://rumble.com/user/DigitalerChronist', 'https://t.me/DigitalChronist', 'https://www.digitaler-chronist.com/alle-unsere-kanaele-auf-einen-blick/', 'https://ko-fi.com/digitalerchronist', 'https://buy.stripe.com/cN229tfIdb749KU288', 'https://twitter.com/claudisbest/status/1496889140817838081?s=20&t=sVwGQkGQwobnCWHkC4VmYg', 'https://twitter.com/Lovis_Lex/status/1496938947611615242?s=20&t=W8e67zPp6X0JWfVsOI5jbQ', 'https://twitter.com/nulleberg/status/1496956031955521538?s=20&t=W8e67zPp6X0JWfVsOI5jbQ', 'https://youtu.be/993wlZ6XFSs', 'https://twitter.com/BILD/status/1497114413781987328?s=20&t=VX3kja3K4mciPqTyBo5Y_w']","['www.digitaler-chronist.com', 't.me', 'odysee.com', 'www.bitchute.com', 'rumble.com', 't.me', 'www.digitaler-chronist.com', 'ko-fi.com', 'buy.stripe.com', 'twitter.com', 'twitter.com', 'twitter.com', 'youtu.be', 'twitter.com']"
18020,18020,Dd7tVPq4vaQ,Digitaler Chronist,UCAe4VvNMKFlFnqT2fe9-0HA,2022-02-25 11:44:51,"#Ukraine #Russland #Bild, Eure Berichterstattung ist wohl ein Aufwachprogramm","['https://www.digitaler-chronist.com', 'https://t.me/DC_Mediathek', 'https://odysee.com/@Digitaler.Chronist:8', 'https://www.bitchute.com/channel/TIIWbiMf6vvT/', 'https://rumble.com/user/DigitalerChronist', 'https://t.me/DigitalChronist', 'https://www.digitaler-chronist.com/alle-unsere-kanaele-auf-einen-blick/', 'https://ko-fi.com/digitalerchronist', 'https://buy.stripe.com/cN229tfIdb749KU288', 'https://twitter.com/claudisbest/status/1496889140817838081?s=20&t=sVwGQkGQwobnCWHkC4VmYg', 'https://twitter.com/Lovis_Lex/status/1496938947611615242?s=20&t=W8e67zPp6X0JWfVsOI5jbQ', 'https://twitter.com/nulleberg/status/1496956031955521538?s=20&t=W8e67zPp6X0JWfVsOI5jbQ', 'https://youtu.be/993wlZ6XFSs', 'https://twitter.com/BILD/status/1497114413781987328?s=20&t=VX3kja3K4mciPqTyBo5Y_w']","['www.digitaler-chronist.com', 't.me', 'odysee.com', 'www.bitchute.com', 'rumble.com', 't.me', 'www.digitaler-chronist.com', 'ko-fi.com', 'buy.stripe.com', 'twitter.com', 'twitter.com', 'twitter.com', 'youtu.be', 'twitter.com']"
19096,19096,alTfMW_sJxU,The Realignment,UC3O3P7AsOC17INXR5L2APHQ,2022-02-25 14:15:16,Emergency Podcast: Marshall and Saagar Unpack the Ukraine Crisis,"['https://buy.stripe.com/bIYdRx0gc6qjaEEcMM', 'https://therealignment.substack.com/', 'https://bookshop.org/shop/therealignment']","['buy.stripe.com', 'therealignment.substack.com', 'bookshop.org']"
25516,25516,8oJG_Yqrs0I,OLIVIA  |  The Spiritual Journalist ✨ ,UCVinvyQpuY7SBTV3jh9bvUg,2022-02-26 10:22:54,"2/25 - 2/27/2022 :✨: WEEKEND ASTROLOGY TRANSITS :✨: Capricorn Moon Conjunct Mars, Venus + Pluto",['https://soundstripe.com?fpr=momint'],['soundstripe.com']
28264,28264,UdZmF_2lKIg,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-26 18:03:13,Бои за Киев. Беседа с @Роман Цимбалюк,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
28535,28535,nG6QW7U2Au4,FEYGIN NEWS,UCqqq-H0g_IZfYI4q2ceen-Q,2022-02-26 18:59:02,Мир против Путин,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
34156,34156,LNTvc4dpDbE,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-27 15:39:23,Последний шанс. Беседа с @Тарас Березовец,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
34404,34404,__jp6IfB868,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-27 16:15:47,День четвёртый. Беседа с @Alexey Arestovych  Алексеем Арестовичем.,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://paypal.com/donate/?hosted_button_id=M77VR7HP9FELL&source=url', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://teleg.run/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'paypal.com', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 'teleg.run', 'castbox.fm']"
34893,34893,g9ChF8t11DI,Digitaler Chronist,UCAe4VvNMKFlFnqT2fe9-0HA,2022-02-27 17:21:20,#Ukraine #Russland - Was plötzlich möglich ist!,"['https://www.digitaler-chronist.com', 'https://t.me/DC_Mediathek', 'https://odysee.com/@Digitaler.Chronist:8', 'https://www.bitchute.com/channel/TIIWbiMf6vvT/', 'https://rumble.com/user/DigitalerChronist', 'https://t.me/DigitalChronist', 'https://www.digitaler-chronist.com/alle-unsere-kanaele-auf-einen-blick/', 'https://ko-fi.com/digitalerchronist', 'https://buy.stripe.com/cN229tfIdb749KU288', 'https://twitter.com/ABaerbock/status/1497669137388257280?s=20&t=wnmTF_aVzcVgk0RBxFLWCw', 'https://twitter.com/Bundeskanzler/status/1497886731944742916?s=20&t=O1ZnTreic8NCf1Ur9tcadw', 'https://twitter.com/spdbt/status/1497885584131563526?s=20&t=9rvYej4dby7pqmNoFzJebA', 'https://twitter.com/FreifrauvonF/status/1497898171292344322?s=20&t=jtJHTqVgMHG3bgvEwSPHzQ', 'https://twitter.com/MobyNikk/status/1497884039264485376?s=20&t=Egtmw9lEZL5BRIuShZwmmg', 'https://twitter.com/FakeControlArea/status/1497880102155268099?s=20&t=pOdhKNVfaMARLFGGON9ffQ', 'https://twitter.com/SvenBuchholz4/status/1497538637193531392?s=20&t=S6-fufnmUyIwO7f8uGgtNw', 'https://twitter.com/gunnar_beck/status/1497930014104252419?s=20&t=AFqFERy0PXMmr3rmC6TOng', 'https://twitter.com/KayGottschalk1/status/1497271112694128644?s=20&t=muFqxZ0WYIe-1WjUXHpR3Q', 'https://archive.is/WXMxq', 'https://twitter.com/Tom_de_Belfore/status/1497875445135650818?s=20&t=SeMlCBx3vTLDWmHZXphHzQ', 'https://politikstube.com/nur-noch-peinlich-litauen-bundeswehrsoldaten-mangelt-es-an-jacken-und-unterwaesche/', 'https://twitter.com/buyonecom1/status/1497695261027622918?s=20']","['www.digitaler-chronist.com', 't.me', 'odysee.com', 'www.bitchute.com', 'rumble.com', 't.me', 'www.digitaler-chronist.com', 'ko-fi.com', 'buy.stripe.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'twitter.com', 'archive.is', 'twitter.com', 'politikstube.com', 'twitter.com']"
36296,36296,G87PCdLIYPw,ФЕЙГИН LIVE,UCQVtD_N4OeD-9PshBq7NwyQ,2022-02-27 21:22:47,Последний шанс. Полная версия. Беседа с @Тарас Березовец,"['https://www.patreon.com/feygin_live', 'https://youtu.be/vcVmXQD7hrs', 'https://donate.stream/feyginlive', 'https://www.donationalerts.com/r/feygin_live', 'https://buy.stripe.com/3cs03j5drbasg2Q004', 'https://bit.ly/3MWg2XU', 'https://yoomoney.ru/to/4100116535768948', 'https://qiwi.com/n/FEYGINLIVE', 'https://twitter.com/FeyginMark4', 'https://www.facebook.com/mark.feygin.z', 'https://t.me/MarkFeygin', 'https://castbox.fm/ch/3077294']","['www.patreon.com', 'youtu.be', 'donate.stream', 'www.donationalerts.com', 'buy.stripe.com', 'bit.ly', 'yoomoney.ru', 'qiwi.com', 'twitter.com', 'www.facebook.com', 't.me', 'castbox.fm']"
