,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
30604,30604,183aLNK8Rn0,magrit_alessa,UCxD-4oywP_o6acH0HGhchLw,2022-02-27 04:08:13,"#MMWC(21 Feb 2022-27 Feb 2022): THE HARDKISS, Скрябін, KOZAK SYSTEM,ТНМК, Океан Ельзи, БЕZ ОБМЕЖЕНЬ","['https://savelife.in.ua/donate', 'https://savelife.in.ua/en/donate-en/', 'https://www.comebackalive.in.ua/uk/donate', 'https://prytulafoundation.org', 'https://koloua.com', 'https://www.hospitallers.life', 'https://u24.gov.ua', 'https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://vulpianorecords.bandcamp.com/album/rampar', 'https://www.youtube.com/watch?v=y-WOw8Bv6_8', 'https://www.youtube.com/watch?v=YnqPII-qT78', 'https://www.youtube.com/watch?v=l5hBEkvLVS8', 'https://www.youtube.com/watch?v=oT_a2H98F-M', 'https://www.youtube.com/watch?v=qsU8ydFB4yk', 'https://www.youtube.com/watch?v=wc6wpEck3DE', 'https://www.youtube.com/watch?v=GZlRzArUfKw', 'https://www.youtube.com/watch?v=xgr9AEyySbo', 'https://www.youtube.com/watch?v=FWH7lRJ6mPw', 'https://www.youtube.com/watch?v=KMijqA1may8', 'https://magrit-alessa.tumblr.com/', 'https://twitter.com/magrit_alessa']","['savelife.in.ua', 'savelife.in.ua', 'www.comebackalive.in.ua', 'prytulafoundation.org', 'koloua.com', 'www.hospitallers.life', 'u24.gov.ua', 'bank.gov.ua', 'bank.gov.ua', 'vulpianorecords.bandcamp.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'magrit-alessa.tumblr.com', 'twitter.com']"
34013,34013,PsF0tFMFJc0,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-02-27 15:17:08,WAR IN UKRAINE. Russians invaded us. What is going on and how to support Ukraine?,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
34014,34014,PsF0tFMFJc0,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-02-27 15:17:08,WAR IN UKRAINE. Russians invaded us. What is going on and how to support Ukraine?,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
66046,66046,4j2ARB1I1Z4,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-03-03 16:00:01,Why do so many Ukrainians speak Russian? Russian Aggression on Ukrainian language. History Overview,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
110089,110089,Ijifommq7W0,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-03-10 16:00:15,ОТЧЕ НАШ - The Lord’s Prayer in Ukrainian language,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
126053,126053,UT9YbmcQ8mM,magrit_alessa,UCxD-4oywP_o6acH0HGhchLw,2022-03-14 01:35:20,"#MMWC(07 Mar 2022-13 Mar 2022):Joji,Noah Kahan,Florence+The Machine,Fuld Effekt,Travis,Ashmute et al","['https://savelife.in.ua/donate', 'https://savelife.in.ua/en/donate-en/', 'https://www.comebackalive.in.ua/uk/donate', 'https://prytulafoundation.org', 'https://koloua.com', 'https://www.hospitallers.life', 'https://u24.gov.ua', 'https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-rahunok-dlya-gumanitarnoyi-dopomogi-ukrayintsyam-postrajdalim-vid-rosiyskoyi-agresiyi', 'https://vulpianorecords.bandcamp.com/album/rampar', 'https://www.youtube.com/watch?v=VRSDYZMpMbI', 'https://www.youtube.com/watch?v=jPgKdG3zN8k', 'https://www.youtube.com/watch?v=rCDDw7TltQw', 'https://www.youtube.com/watch?v=KH8w0NqdZfA', 'https://www.youtube.com/watch?v=tG7wLK4aAOE', 'https://www.youtube.com/watch?v=Kn9IixR9YjU', 'https://www.youtube.com/watch?v=JZAYWMVUdNY', 'https://www.youtube.com/watch?v=jN3Ee1tFjXs', 'https://www.youtube.com/watch?v=5HzpPl5a9EA', 'https://www.youtube.com/watch?v=h9CNGPy11Jc']","['savelife.in.ua', 'savelife.in.ua', 'www.comebackalive.in.ua', 'prytulafoundation.org', 'koloua.com', 'www.hospitallers.life', 'u24.gov.ua', 'bank.gov.ua', 'bank.gov.ua', 'bank.gov.ua', 'vulpianorecords.bandcamp.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com']"
154982,154982,NPqdIcbOLF4,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-03-19 17:56:30,Updates about the situation in Ukraine. My charity project,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
192882,192882,qYbYnsg9g6Q,Front 18,UCVoWGgYtZToDML7IeBxm4gg,2022-03-29 07:21:35,"Герой України ЄВГЕН МЕЖЕВІКІН: ""Вони зрозуміли, що прорахувались майже во всьому...""","['https://www.patreon.com/front18', 'https://prytulafoundation.org/uk/home/support_page']","['www.patreon.com', 'prytulafoundation.org']"
198735,198735,pdIU4-HH-TM,Сергій Притула,UCR2Pbg310vXj1_9o3Q2RaMw,2022-03-30 18:19:18,"Що треба українській армії: транспорт, броня, кровоспинні","['https://forms.gle/8B5S8ThXBpJVyVtb6', 'https://prytulafoundation.org/']","['forms.gle', 'prytulafoundation.org']"
201679,201679,ipR1qsMmAo0,Speak Ukrainian,UCSTYIEpLtn_dqY7mMBoF3kA,2022-03-31 15:00:32,I fled from the occupied Kherson…now I’m a refugee.,"['https://www.speakua.com/from-absolute-beginner-to-a-confident-speaker/', 'https://www.speakua.com/', 'https://speak-ukrainian.myshopify.com/', 'https://prytulafoundation.org/en', 'https://bank.gov.ua/en/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://savelife.in.ua/en/donate-en/#donate-army-card-monthly', 'https://bit.ly/34WBPOo.', 'https://razomforukraine.org/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://mobile.twitter.com/Ukraine/status/1497594592438497282?t=tVgfRFXlRlS9_bYGYQ8hvA&s=09', 'https://open.spotify.com/show/1aX6lVuf8K5kS8ZMyZoRqG', 'https://mailchi.mp/speakua.com/course', 'https://www.speakua.com/online-lessons/', 'https://www.speakua.com/product/master-ukrainian-cases-hardcover/', 'https://www.speakua.com/product-category/flashcards/', 'https://www.instagram.com/speak_ukrainian_language/', 'https://www.facebook.com/speakukrainian/', 'https://secure.wayforpay.com/payment/s68a65f13b9e7', 'https://www.patreon.com/SpeakUkrainian']","['www.speakua.com', 'www.speakua.com', 'speak-ukrainian.myshopify.com', 'prytulafoundation.org', 'bank.gov.ua', 'savelife.in.ua', 'bit.ly', 'razomforukraine.org', 'secure.wayforpay.com', 'mobile.twitter.com', 'open.spotify.com', 'mailchi.mp', 'www.speakua.com', 'www.speakua.com', 'www.speakua.com', 'www.instagram.com', 'www.facebook.com', 'secure.wayforpay.com', 'www.patreon.com']"
