,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
16286,16286,CP_kfN0AXyw,PND Studios,UC-abGigJZ4QeHywJl1DMa5g,2022-02-25 06:15:00,Artists Stand With Ukraine,"['https://www.etsy.com/shop/PNDArtShop?ref=seller-platform-mcnav', 'https://unitedhelpukraine.org', 'http://sign.moveon.org/.../we-support-the-people-of...']","['www.etsy.com', 'unitedhelpukraine.org', 'sign.moveon.org']"
26511,26511,7cDr8vMyyvA,Alicerita,UCCG0E-n-JaTZnzuc8XzYPjQ,2022-02-26 13:22:39,How to support Ukraine during this crisis,"['https://voices.org.ua/en/', 'http://facebook.com/donate/507886070680475', 'http://unitedhelpukraine.org/', 'https://donate.redcross.org.uk/appeal/ukraine-crisis-appeal', 'https://www.gofundme.com/f/helpukraine?qid=546c25e9bfc9c469b7f7a57691d3d7c4', 'https://secure.projecthope.org/site/SPageNavigator/2022_02_Ukraine_Response_Web_UNR.html?s_subsrc=hh1']","['voices.org.ua', 'facebook.com', 'unitedhelpukraine.org', 'donate.redcross.org.uk', 'www.gofundme.com', 'secure.projecthope.org']"
27544,27544,gkXJmtLFy0Y,Geeksvana,UCAc1LjZTCMOsPtBLIzWTpMQ,2022-02-26 16:04:12,Ukrainian Military Plea For Hobby Drones!,"['https://www.facebook.com/MinistryofDefence.UA/posts/263895272589599', 'https://www.justgiving.com/ukraine-aid', 'https://unitedhelpukraine.org/', 'https://www.twitter.com/geeksvana', 'https://www.instagram.com/geeksvana', 'https://www.facebook.com/geeksvana', 'https://www.dronemasterclass.co.uk']","['www.facebook.com', 'www.justgiving.com', 'unitedhelpukraine.org', 'www.twitter.com', 'www.instagram.com', 'www.facebook.com', 'www.dronemasterclass.co.uk']"
28351,28351,jFdfn4eIu3I,More Connor,UCuQ6yxe96hCPQIOopHCfoOQ,2022-02-26 18:18:29,Life in Ukraine | War vs Peace,"['https://apple.co/3jaaOLI', 'https://spoti.fi/3jaaAEm', 'https://instagram.com/siasoulwid', 'https://uacrisis.org/en/help-ukraine', 'http://unitedhelpukraine.org/', 'https://spoti.fi/3jaaAEm', 'https://apple.co/3jaaOLI', 'http://shorturl.at/eqtD8', 'http://twitter.com/connorfranta', 'http://instagram.com/connorfranta', 'http://facebook.com/connorfrantafans', 'https://discord.com/invite/p2eufgu9n4', 'https://www.twitch.tv/connorfranta', 'http://tiktok.com/@connorfranta', 'http://spoti.fi/1h2V3Qe']","['apple.co', 'spoti.fi', 'instagram.com', 'uacrisis.org', 'unitedhelpukraine.org', 'spoti.fi', 'apple.co', 'shorturl.at', 'twitter.com', 'instagram.com', 'facebook.com', 'discord.com', 'www.twitch.tv', 'tiktok.com', 'spoti.fi']"
30698,30698,r7Ic4UIgslk,Saher Galt,UC3pbGtUQ6kpvsWWavypDaUw,2022-02-27 04:36:57,Ghosts of Kyiv | A song for Ukraine,"['https://unitedhelpukraine.org/about-us', 'https://novaukraine.org/', 'https://www.facebook.com/donate/507886070680475/', 'https://voices.org.ua/en/', 'https://www.facebook.com/HappyPawFund', 'https://spoti.fi/35nkQVY', 'https://apple.co/3tqn3b8', 'https://www.patreon.com/sahergalt', 'https://www.facebook/galtmusic', 'https://www.facebook.com/sahergalt', 'https://www.instagram.com/sahergalt', 'https://www.twitter.com/galtmusic']","['unitedhelpukraine.org', 'novaukraine.org', 'www.facebook.com', 'voices.org.ua', 'www.facebook.com', 'spoti.fi', 'apple.co', 'www.patreon.com', 'www.facebook', 'www.facebook.com', 'www.instagram.com', 'www.twitter.com']"
30699,30699,r7Ic4UIgslk,Saher Galt,UC3pbGtUQ6kpvsWWavypDaUw,2022-02-27 04:36:57,Ghosts of Kyiv | A song for Ukraine,"['https://unitedhelpukraine.org/about-us', 'https://novaukraine.org/', 'https://www.facebook.com/donate/507886070680475/', 'https://voices.org.ua/en/', 'https://www.facebook.com/HappyPawFund', 'https://spoti.fi/35nkQVY', 'https://apple.co/3tqn3b8', 'https://www.patreon.com/sahergalt', 'https://www.facebook/galtmusic', 'https://www.facebook.com/sahergalt', 'https://www.instagram.com/sahergalt', 'https://www.twitter.com/galtmusic']","['unitedhelpukraine.org', 'novaukraine.org', 'www.facebook.com', 'voices.org.ua', 'www.facebook.com', 'spoti.fi', 'apple.co', 'www.patreon.com', 'www.facebook', 'www.facebook.com', 'www.instagram.com', 'www.twitter.com']"
32865,32865,K5_Iw3zBqbc,Maksim Ivanov,UC5hby9iDkwOTQM7PIjyjbgw,2022-02-27 12:21:12,Help people who suffer in Ukraine,"['https://www.projecthope.org/', 'https://novaukraine.org/', 'https://www.savethechildren.org.uk/', 'https://unicef.se/katastrof/hjalp-ukrainas-barn', 'https://unitedhelpukraine.org/']","['www.projecthope.org', 'novaukraine.org', 'www.savethechildren.org.uk', 'unicef.se', 'unitedhelpukraine.org']"
38208,38208,-tXmQ9rZZBM,Free Brave Ukraine,UCLIzNsMWZbhPnu7hbBujK7g,2022-02-28 05:55:38,Free Brave Ukraine,"['https://www.doctorswithoutborders.org', 'https://www.icrc.org/en/donate/ukraine', 'https://novaukraine.org/donate/', 'https://www.rsukraine.org/about-us', 'https://uacrisis.org/en/help-ukraine', 'https://give.unrefugees.org/220224ukr_emer_d_4983/', 'https://www.unicefusa.org/', 'https://unitedhelpukraine.org/about-us', 'https://voices.org.ua/donat/', 'https://twitter.com/Ukraine']","['www.doctorswithoutborders.org', 'www.icrc.org', 'novaukraine.org', 'www.rsukraine.org', 'uacrisis.org', 'give.unrefugees.org', 'www.unicefusa.org', 'unitedhelpukraine.org', 'voices.org.ua', 'twitter.com']"
40660,40660,qDYvEnmfX6g,BigJacko's Gaming,UCGn4snK21Qw8mmpQgLgdQ4g,2022-02-28 13:11:18,Microsoft Flight Simulator 2020 - Goodbye Antonov AN-225,"['https://streamlabs.com/bigjacko', 'https://discord.gg/Az4WrerbTp', 'https://mobile.twitter.com/BigJackoGaming', 'https://www.facebook.com/profile.php?id=100077526416230', 'https://www.twitch.tv/bigjackosgaming', 'https://unitedhelpukraine.org/']","['streamlabs.com', 'discord.gg', 'mobile.twitter.com', 'www.facebook.com', 'www.twitch.tv', 'unitedhelpukraine.org']"
52035,52035,FkVAczmMIqc,Western Bid,UCNyMXBUV27ZwqrooGOYSWDA,2022-03-01 20:11:21,Etsy shopping  / How to help Ukraine from US?,"['https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://www.icrc.org/en/donate', 'https://unitedhelpukraine.org/', 'https://voices.org.ua/en/']","['bank.gov.ua', 'www.icrc.org', 'unitedhelpukraine.org', 'voices.org.ua']"
52036,52036,FkVAczmMIqc,Western Bid,UCNyMXBUV27ZwqrooGOYSWDA,2022-03-01 20:11:21,Etsy shopping  / How to help Ukraine from US?,"['https://bank.gov.ua/ua/news/all/natsionalniy-bank-vidkriv-spetsrahunok-dlya-zboru-koshtiv-na-potrebi-armiyi', 'https://www.icrc.org/en/donate', 'https://unitedhelpukraine.org/', 'https://voices.org.ua/en/']","['bank.gov.ua', 'www.icrc.org', 'unitedhelpukraine.org', 'voices.org.ua']"
53648,53648,1QY2tpmvgkE,Gun Boy,UCykV1L6iS2V288vFTHG4L9Q,2022-03-02 02:02:33,Ukraine live multiple view points 11 Kiev Kyiv Ukraine !!! !!!!SIEGE KIEV KHARKIV!!!,"['https://voices.org.ua/en/', 'https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine', 'https://unitedhelpukraine.org/', 'https://liveuamap.com', 'https://www.youtube.com/watch?v=ZY9J1...', 'https://www.youtube.com/watch?v=Hyoo0...', 'https://www.youtube.com/watch?v=smhSN...', 'https://www.youtube.com/watch?v=iUjxP...', 'https://www.youtube.com/watch?v=YL_mq...', 'https://www.youtube.com/watch?v=vtogx...', 'https://www.youtube.com/watch?v=-PNKW...', 'https://www.youtube.com/watch?v=Mp7-J...', 'https://www.youtube.com/watch?v=gGbZ6...']","['voices.org.ua', 'www.icrc.org', 'unitedhelpukraine.org', 'liveuamap.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com', 'www.youtube.com']"
