,Unnamed: 0,video_id,channel_title,channel_id,date,video_title,video_links,domains
39125,39125,wINrY7iTfsQ,Crazy2Play,UC2Q3qtdh5NnA9Eql6v8JVvw,2022-02-28 09:00:24,Ukraine is not Alone in this War | Official Ukraine Anthem + Top Ukraine Music 2022 | 320Kbs,"['https://internationalmedicalcorps.org/country/ukraine/', 'https://www.globalcitizen.org/en/content/ways-to-help-ukraine-conflict/', 'https://www.gq.com/story/where-to-donate-in-ukraine', 'https://www.nrc.no/news/2022/february/the-war-in-ukraine-heres-how-you-can-help/', 'https://abcnews.go.com/Politics/live-updates/russia-ukraine/?id=82467772', 'https://www.youtube.com/watch?v=iZebYm-nenY&ab_channel=LivestreamEvents', 'https://www.youtube.com/watch?v=HIPNVm6lNfM&ab_channel=Politischios.gr', 'https://steamcommunity.com/sharedfiles/filedetails/?id=2767583410', 'https://www.youtube.com/user/darksouls69']","['internationalmedicalcorps.org', 'www.globalcitizen.org', 'www.gq.com', 'www.nrc.no', 'abcnews.go.com', 'www.youtube.com', 'www.youtube.com', 'steamcommunity.com', 'www.youtube.com']"
44556,44556,fjyqxs_-Y3E,Doug Helvering,UCg0w_o_XPJnT-S1fva7NXyA,2022-02-28 23:04:35,Jinjer: Home Back REACTION/ANALYSIS - In Support of Ukraine - The Daily Doug (Episode 344),"['https://wck.org/', 'https://www.unicefusa.org/', 'https://voices.org.ua/en/', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://give.unrefugees.org/220224ukr_emer_d_4983/', 'https://www.icrc.org/en/where-we-work/europe-central-asia/ukraine', 'https://www.doctorswithoutborders.org/what-we-do/countries/ukraine', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://how-to-help-ukraine-now.super.site/?fbclid=IwAR3MWY9F5FoqiKHqqIms_t35opyD17KignnioAfkAVrm28CCd8-dJ3IvbMw', 'https://www.youtube.com/watch?v=MKs_gVgcfM4', 'https://www.youtube.com/watch?v=0t_I_ghmXIQ', 'https://www.patreon.com/doughelvering', 'https://www.instagram.com/doug.helvering', 'https://www.facebook.com/helvering', 'https://www.twitter.com/helvering', 'https://vimeo.com/user146736659', 'https://docs.google.com/spreadsheets/d/1UEvcDKlhqywcJsJobsUgrNi61NP3-c1KFHhgKoKubtg/edit?usp=sharing']","['wck.org', 'www.unicefusa.org', 'voices.org.ua', 'my.care.org', 'give.unrefugees.org', 'www.icrc.org', 'www.doctorswithoutborders.org', 'give.internationalmedicalcorps.org', 'how-to-help-ukraine-now.super.site', 'www.youtube.com', 'www.youtube.com', 'www.patreon.com', 'www.instagram.com', 'www.facebook.com', 'www.twitter.com', 'vimeo.com', 'docs.google.com']"
50608,50608,TJ-LE0KEm1I,RetroGeek Crafts,UC7HK4m6oorImScykUTHWc5g,2022-03-01 17:04:40,A Pony for Ukraine. Charity Auction for the Red Cross. My Little Pony Custom MLP G1 Merry Go Round.,"['https://www.ebay.co.uk/itm/134039633993', 'https://donate.redcross.org.uk/appeal/ukraine-crisis-appeal', 'https://ukrainewar.carrd.co/', 'https://www.peopleinneed.net/donate', 'https://give.internationalmedicalcorps.org/page/99837/donate', 'https://my.care.org/site/Donation2', 'https://www.unicef.org/ukraine/en/donate-now', 'https://www.patreon.com/kyivindependent', 'https://www.patreon.com/ukraineworld', 'https://donate.unhcr.org/int/en/general', 'https://outrightinternational.org/ukraine?form=Ukraine', 'https://www.patreon.com/retrogeekcrafts', 'https://retrogeektoys.com/product-category/shop-by-interest/my-little-pony/', 'https://youtu.be/TsvwEZNGU4k', 'https://amzn.to/3ic57e1', 'https://amzn.to/3aJKLGR', 'https://amzn.to/3bAnFDJ', 'https://amzn.to/3sowfev', 'https://amzn.to/3smrO3T', 'https://amzn.to/33Oxahf', 'https://amzn.to/3g5f3GF', 'https://amzn.to/3oHDMmE', 'https://amzn.to/3id4T6q', 'https://amzn.to/3JeJ8As', 'https://amzn.to/366WKf2', 'https://amzn.to/2N25Lzv', 'https://creativecommons.org/licenses/by/4.0/', 'http://audionautix.com/', 'https://discord.gg/nzvHGxK8', 'https://www.buymeacoffee.com/retrogeekcrafts', 'https://www.instagram.com/retrogeekcrafts/', 'https://www.facebook.com/RetroGeekCrafts/']","['www.ebay.co.uk', 'donate.redcross.org.uk', 'ukrainewar.carrd.co', 'www.peopleinneed.net', 'give.internationalmedicalcorps.org', 'my.care.org', 'www.unicef.org', 'www.patreon.com', 'www.patreon.com', 'donate.unhcr.org', 'outrightinternational.org', 'www.patreon.com', 'retrogeektoys.com', 'youtu.be', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'creativecommons.org', 'audionautix.com', 'discord.gg', 'www.buymeacoffee.com', 'www.instagram.com', 'www.facebook.com']"
50609,50609,TJ-LE0KEm1I,RetroGeek Crafts,UC7HK4m6oorImScykUTHWc5g,2022-03-01 17:04:40,A Pony for Ukraine. Charity Auction for the Red Cross. My Little Pony Custom MLP G1 Merry Go Round.,"['https://www.ebay.co.uk/itm/134039633993', 'https://donate.redcross.org.uk/appeal/ukraine-crisis-appeal', 'https://ukrainewar.carrd.co/', 'https://www.peopleinneed.net/donate', 'https://give.internationalmedicalcorps.org/page/99837/donate', 'https://my.care.org/site/Donation2', 'https://www.unicef.org/ukraine/en/donate-now', 'https://www.patreon.com/kyivindependent', 'https://www.patreon.com/ukraineworld', 'https://donate.unhcr.org/int/en/general', 'https://outrightinternational.org/ukraine?form=Ukraine', 'https://www.patreon.com/retrogeekcrafts', 'https://retrogeektoys.com/product-category/shop-by-interest/my-little-pony/', 'https://youtu.be/TsvwEZNGU4k', 'https://amzn.to/3ic57e1', 'https://amzn.to/3aJKLGR', 'https://amzn.to/3bAnFDJ', 'https://amzn.to/3sowfev', 'https://amzn.to/3smrO3T', 'https://amzn.to/33Oxahf', 'https://amzn.to/3g5f3GF', 'https://amzn.to/3oHDMmE', 'https://amzn.to/3id4T6q', 'https://amzn.to/3JeJ8As', 'https://amzn.to/366WKf2', 'https://amzn.to/2N25Lzv', 'https://creativecommons.org/licenses/by/4.0/', 'http://audionautix.com/', 'https://discord.gg/nzvHGxK8', 'https://www.buymeacoffee.com/retrogeekcrafts', 'https://www.instagram.com/retrogeekcrafts/', 'https://www.facebook.com/RetroGeekCrafts/']","['www.ebay.co.uk', 'donate.redcross.org.uk', 'ukrainewar.carrd.co', 'www.peopleinneed.net', 'give.internationalmedicalcorps.org', 'my.care.org', 'www.unicef.org', 'www.patreon.com', 'www.patreon.com', 'donate.unhcr.org', 'outrightinternational.org', 'www.patreon.com', 'retrogeektoys.com', 'youtu.be', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'amzn.to', 'creativecommons.org', 'audionautix.com', 'discord.gg', 'www.buymeacoffee.com', 'www.instagram.com', 'www.facebook.com']"
58191,58191,dRzS-NRl2xo,Gamefromscratch,UCr-5TdGkKszdbboXXsFZJTQ,2022-03-02 15:46:12,Unity Ukraine Mega Bundle -- 100% Of Proceeds Supporting Ukranian Charities,"['https://assetstore.unity.com/mega-bundles/ukraine?aid=1011l4rAy', 'https://assetstore.unity.com/ukraine', 'https://gamefromscratch.com/unity-launch-mega-bundle-in-support-of-ukraine/', 'https://www.redcross.ca/', 'https://novaukraine.org/', 'https://internationalmedicalcorps.org/country/ukraine/', 'https://www.unicef.org.au/appeals/ukraine-emergency-appeal', 'https://www.canadahelps.org/en/charities/canadian-ukrainian-immigrant-aid-society-cuias/']","['assetstore.unity.com', 'assetstore.unity.com', 'gamefromscratch.com', 'www.redcross.ca', 'novaukraine.org', 'internationalmedicalcorps.org', 'www.unicef.org.au', 'www.canadahelps.org']"
62256,62256,-dutR-QkIuQ,DJ Peacecat,UCmNmP572T7SYWc-Ey6wRylA,2022-03-03 04:19:46,Ukrainian National Anthem (Rock the Bells Remix),"['https://www.directrelief.org', 'https://www.mercycorps.org/donate/crisis-ukraine-give-now', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://support.savethechildren.org/site/Donation2?df_id=5751&mfc_pref=T&5751.donation=form1']","['www.directrelief.org', 'www.mercycorps.org', 'give.internationalmedicalcorps.org', 'support.savethechildren.org']"
68164,68164,6bO-O0Z32GI,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-03 21:00:05,SLAVA UKRAINI 🇺🇦 GLORY TO UKRAINE (Gloria a Ucrania),"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
68167,68167,6bO-O0Z32GI,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-03 21:00:05,SLAVA UKRAINI 🇺🇦 GLORY TO UKRAINE (Gloria a Ucrania),"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
75833,75833,qEgJRw_bGdQ,Pato Bonato,UCLvEK5IsuSZSErmoU1fOwog,2022-03-04 21:00:32,Mensaje de un UCRANIANO para el mundo 🇺🇦,"['https://www.peopleinneed.net/donate/once?amount=1000&accountId=7', 'https://redcross.org.ua/en/donate/', 'https://give.internationalmedicalcorps.org/page/99837/donate/1?ea.tracking.id=DP~UA22~DPHHU2202', 'https://my.care.org/site/Donation2?df_id=31071&mfc_pref=T&31071.donation=form1&s_src=172220UCFM00&s_subsrc=FY22UkraineCrisisFundMO', 'https://novaukraine.org/']","['www.peopleinneed.net', 'redcross.org.ua', 'give.internationalmedicalcorps.org', 'my.care.org', 'novaukraine.org']"
87545,87545,wJ8p2wxx4_I,That Lviv Girl,UCNCvVctz92Hmo-DI2XfFbMA,2022-03-06 22:03:02,8 Ways you can help Ukraine now!,"['https://bank.gov.ua/.../natsionalniy-bank-vidkriv...', 'https://uahelp.monobank.ua/...', 'https://savelife.in.ua/en/donate/', 'https://redcross.org.ua/en/donate/', 'https://internationalmedicalcorps.org/.../we-are-helping.../', 'https://www.caritas.org/donate-now/', 'http://www.revolut.me/hannah', 'https://paypal.me/hereyhannah', 'https://send.monobank.ua/2nL8ktNgPu', 'https://fightforua.org/?fbclid=IwAR2TB-b46U_JXSABjKNvLWwxdo4BFNWnsHBULXkUhx-X--EwfDMGErMLW3g', 'https://razomforukraine.org/donate/', 'https://donation.dec.org.uk/ukraine-humanitarian-appeal', 'https://www.stopputin.net/', 'https://www.facebook.com/groups/418187752094033', 'https://www.instagram.com/thatlvivgirl/', 'https://www.linkedin.com/company/14799429/admin/']","['bank.gov.ua', 'uahelp.monobank.ua', 'savelife.in.ua', 'redcross.org.ua', 'internationalmedicalcorps.org', 'www.caritas.org', 'www.revolut.me', 'paypal.me', 'send.monobank.ua', 'fightforua.org', 'razomforukraine.org', 'donation.dec.org.uk', 'www.stopputin.net', 'www.facebook.com', 'www.instagram.com', 'www.linkedin.com']"
